HJD,MAG,ERR,SRV
-852.9890960860066,0.049421792474474986,0.042,MACHO
-851.9546750709414,0.09096997176933047,0.038,MACHO
-847.9934107237495,0.08812420606420343,0.105,MACHO
-847.976710495539,0.0687729992693392,0.087,MACHO
-847.0052986624651,-0.005216909063965527,0.018,MACHO
-845.9796878132038,-0.07636105169214322,0.012,MACHO
-845.0368794226088,0.04828348619242376,0.03,MACHO
-843.8150706351735,-0.0757918985511181,0.025,MACHO
-842.9678660123609,0.05852824273088174,0.027,MACHO
-842.8405654178932,-0.020014890730626372,0.039,MACHO
-839.8552592480555,-0.08034512367932148,0.025,MACHO
-838.0550627163611,-0.07123867342291473,0.054,MACHO
-837.831663471181,0.05568247702575469,0.049,MACHO
-837.0077671292238,-0.0757918985511181,0.023,MACHO
-836.8089681877755,0.10007642202573723,0.044,MACHO
-835.9971731291153,-0.03424371925626211,0.015,MACHO
-835.796174553223,0.03120889196166148,0.028,MACHO
-835.0156805794686,0.06478892728216093,0.021,MACHO
-834.8048823997378,-0.07465359226906688,0.028,MACHO
-834.0316896350123,-0.02570642214088097,0.027,MACHO
-833.8240917408839,-0.04676508835882152,0.027,MACHO
-833.055400189478,-0.08319088938444853,0.022,MACHO
-830.0268427138217,0.05795908958985612,0.034,MACHO
-830.0236427644268,0.02779397311550882,0.033,MACHO
-823.0711961989291,0.05226755817960203,0.033,MACHO
-822.0296257571317,0.080725215230873,0.04,MACHO
-821.0887539829127,-0.06497798887163503,0.029,MACHO
-820.866660813801,-0.01261589989729595,0.026,MACHO
-819.9178909454495,0.07503368382061891,0.028,MACHO
-819.080018775072,0.002751234910390002,0.021,MACHO
-818.8776256348938,-0.009200981051143796,0.025,MACHO
-818.0601540552452,0.09666150317958457,0.032,MACHO
-817.9325585602783,-0.06725460143573646,0.021,MACHO
-815.9702313491143,0.02836312625653443,0.034,MACHO
-815.0681668096222,-0.04335016951266886,0.016,MACHO
-814.0701074451208,0.06365062100011022,0.017,MACHO
-813.931813174393,-0.07920681739727026,0.02,MACHO
-813.0899488190189,0.021533288564229116,0.028,MACHO
-812.8872575438581,-0.06725460143573646,0.026,MACHO
-810.0619855690747,-0.017738278166524936,0.023,MACHO
-810.0580857521854,0.01868752285910207,0.026,MACHO
-808.0869819708169,-0.019445737589601265,0.026,MACHO
-805.1022380962968,0.08470928721805077,0.03,MACHO
-804.9041488952935,-0.08603665508957557,0.025,MACHO
-803.1269481563941,-0.08660580823060068,0.016,MACHO
-802.9009610759094,0.06592723356421215,0.038,MACHO
-799.049091631081,-0.013754206179347172,0.02,MACHO
-798.0243561817333,-0.0638396825895843,0.026,MACHO
-795.1144466232508,-0.018876584448575654,0.017,MACHO
-794.9815555517562,0.0801560620898474,0.019,MACHO
-794.1459123021923,-0.050749160345999286,0.019,MACHO
-791.1398231117055,-0.007493521628067467,0.021,MACHO
-790.0594013817608,-0.008631827910118186,0.033,MACHO
-789.1239702445455,-0.058148151179329706,0.04,MACHO
-788.9968796633184,-0.042211863230618145,0.024,MACHO
-788.0108534023166,-0.05644069175625338,0.025,MACHO
-787.1334199178964,0.07503368382061891,0.039,MACHO
-784.0697583784349,-0.05245661976907561,0.027,MACHO
-783.0473400661722,-0.0336745661152365,0.09,MACHO
-782.1411133301444,0.011857685166796753,0.045,MACHO
-781.9728270312771,0.02779397311550882,0.028,MACHO
-781.9700272614136,0.012995991448847976,0.025,MACHO
-781.1363954390399,-0.1002654836152108,0.021,MACHO
-780.9629097371362,0.07731029638472034,0.021,MACHO
-780.1249790284783,-0.05188746662805,0.023,MACHO
-780.0006893747486,-0.037089484961389155,0.026,MACHO
-778.1358460690826,0.044299414205245996,0.021,MACHO
-777.1367312357761,-0.09514310534598233,0.015,MACHO
-776.1383171547204,-0.06725460143573646,0.016,MACHO
-776.0485249157064,-0.0638396825895843,0.013,MACHO
-775.1319045545533,0.0084427663206446,0.019,MACHO
-775.0458120675758,-0.049041700922922954,0.026,MACHO
-773.0739856511354,0.047714333051398654,0.036,MACHO
-772.0884734601714,-0.05700984489727899,0.025,MACHO
-770.1001526326872,0.04202280164114456,0.019,MACHO
-766.1356172608212,0.10064557516676284,0.091,MACHO
-744.1190513106994,-0.020584043871651983,0.038,MACHO
-743.071154401172,0.0323471982437122,0.017,MACHO
-742.1122485841624,-0.05302577291010122,0.016,MACHO
-741.0957483197562,-0.019445737589601265,0.021,MACHO
-739.0923443483189,0.0016129286283392843,0.017,MACHO
-734.1083277226426,0.08926251234625414,0.033,MACHO
-733.0951250288635,0.035192963948839244,0.032,MACHO
-731.0887165172026,-0.07010036714086351,0.016,MACHO
-728.0973986205645,0.08129436837189861,0.104,MACHO
-713.1070250240155,-0.03424371925626211,0.037,MACHO
-713.1043252488598,-0.03139795355113506,0.033,MACHO
-712.0997075177729,0.06763469298728848,0.023,MACHO
-583.7265579341911,-0.04733424149984663,0.025,MACHO
-580.7291697803885,-0.04733424149984663,0.021,MACHO
-576.7100780094042,0.018118369718076458,0.096,MACHO
-575.7194807152264,-0.03253625983318578,0.075,MACHO
-574.7592862062156,-0.00237114335883848,0.024,MACHO
-573.7490865378641,0.07048045869241554,0.018,MACHO
-570.7705918005668,-0.018876584448575654,0.026,MACHO
-568.7209884775802,0.07787944952574595,0.02,MACHO
-566.7821961385198,-0.034812872397287725,0.029,MACHO
-565.7758963289671,0.05568247702575469,0.025,MACHO
-564.7249921476468,0.0744645306795933,0.023,MACHO
-563.7857991927303,-0.03538202553831283,0.029,MACHO
-562.7200937764719,-0.05871730432035532,0.021,MACHO
-561.7553985491395,-0.03139795355113506,0.017,MACHO
-558.7662046044134,-0.07123867342291473,0.019,MACHO
-557.7563057760708,-0.0456267820767708,0.025,MACHO
-556.7732098642737,0.08357098093600004,0.044,MACHO
-553.7754193553701,-0.06554714201266013,0.017,MACHO
-552.7678224747069,0.02380990112833106,0.102,MACHO
-552.7499207505025,-0.026844728422931688,0.018,MACHO
-551.8137311707251,0.06080485529498317,0.017,MACHO
-550.8065352025442,-0.021153197012677594,0.049,MACHO
-549.8210417949595,-0.0513183134870249,0.021,MACHO
-548.8068461697549,0.022671594846279834,0.02,MACHO
-547.8475562757812,0.05966654901293245,0.022,MACHO
-546.808859474957,-0.016030818743448607,0.039,MACHO
-544.7021652050316,-0.11904753726904992,0.059,MACHO
-542.8047927892767,0.04885263933344937,0.022,MACHO
-540.8512179558165,-0.029690494128058735,0.019,MACHO
-539.8332279664464,0.07958690894882228,0.018,MACHO
-538.7930368534289,0.08243267465394934,0.023,MACHO
-537.8381540314294,-0.04448847579471958,0.017,MACHO
-535.8465837296098,0.04999094561550009,0.021,MACHO
-534.7647926462814,0.05852824273088174,0.032,MACHO
-533.8522166977637,-0.01318505303832156,0.021,MACHO
-532.8788365195505,-0.0638396825895843,0.02,MACHO
-532.6890209447592,0.07161876497446625,0.025,MACHO
-531.8205503067002,-0.03879694438446549,0.018,MACHO
-530.8556726993993,0.02836312625653443,0.019,MACHO
-530.6797586325556,-0.0991271773331601,0.021,MACHO
-529.8468925175257,0.019256676000127683,0.02,MACHO
-528.8662155698985,-0.03310541297421139,0.065,MACHO
-526.8600612333976,0.0682038461283136,0.036,MACHO
-526.6990490192547,-0.08432919566649924,0.026,MACHO
-525.8947885269299,0.026086513692432492,0.027,MACHO
-525.7170752058737,-0.02513726899985536,0.023,MACHO
-523.7091276072897,0.039177035936017006,0.037,MACHO
-522.8129631946795,-0.06497798887163503,0.015,MACHO
-520.8760272311047,-0.05018000720497418,0.014,MACHO
-520.7055154652335,-0.0991271773331601,0.097,MACHO
-520.6724132071249,-0.010339287333194514,0.034,MACHO
-519.901860547252,-0.07010036714086351,0.016,MACHO
-519.712047659792,0.06421977414113583,0.029,MACHO
-518.747782993596,-0.07806851111521954,0.026,MACHO
-517.7450169888325,-0.05700984489727899,0.024,MACHO
-515.8897982602939,-0.08660580823060068,0.017,MACHO
-515.7153873178177,0.08698589978215271,0.023,MACHO
-514.8879359825514,-0.09172818649982967,0.012,MACHO
-514.7435270985588,-0.01318505303832156,0.015,MACHO
-513.9015759690665,0.07844860266677106,0.024,MACHO
-513.7242653043941,-0.09058988021777895,0.031,MACHO
-512.9580198107287,-0.04278101637164325,0.034,MACHO
-512.7606081347913,0.02551736055140688,0.061,MACHO
-511.9237595573068,-0.08603665508957557,0.017,MACHO
-511.7305484437384,0.06934215241036432,0.028,MACHO
-510.9231026796624,-0.030828800410109453,0.02,MACHO
-510.75639330549166,0.031778045102686586,0.051,MACHO
-509.9276474728249,0.10747541285906764,0.054,MACHO
-507.89143883576617,0.015272604012949411,0.038,MACHO
-507.7790329973213,0.11544355683342368,0.033,MACHO
-506.84558531595394,-0.022291503294728312,0.058,MACHO
-505.9567411313765,0.04714517991037304,0.045,MACHO
-505.8081337884069,-0.08432919566649924,0.03,MACHO
-504.83878704719245,0.004458694333466331,0.03,MACHO
-503.9546456569806,-0.05302577291010122,0.048,MACHO
-502.9195985691622,-0.09286649278188039,0.03,MACHO
-502.7599914432503,0.08243267465394934,0.049,MACHO
-498.9190316037275,-0.03595117867933844,0.026,MACHO
-498.7188239106909,0.1046296471539406,0.04,MACHO
-494.9637904223055,-0.05530238547420266,0.02,MACHO
-494.8103853985667,0.09438489061548314,0.039,MACHO
-493.9546582717449,-0.08945157393572824,0.012,MACHO
-492.777822798118,-0.016599971884474218,0.017,MACHO
-491.9045978840441,0.09495404375650875,0.043,MACHO
-487.96600075718015,0.0687729992693392,0.027,MACHO
-487.8133974778466,-0.08546750194854996,0.027,MACHO
-486.9431796083227,0.05397501760267836,0.023,MACHO
-486.8049768833444,0.0050278474744919425,0.026,MACHO
-485.9585608765483,-0.0757918985511181,0.02,MACHO
-485.9552608146332,-0.08376004252547363,0.021,MACHO
-485.8219583891332,0.0864167466411271,0.019,MACHO
-484.9624435286969,-0.0399352506665162,0.02,MACHO
-483.9619277357124,0.023240747987305445,0.072,MACHO
-482.9919140092097,0.02950143253858515,0.031,MACHO
-482.9575135298073,0.04600687362832233,0.041,MACHO
-482.7730111251585,-0.13384551893571076,0.166,MACHO
-482.0391020481474,-0.08432919566649924,0.025,MACHO
-481.98110132152215,-0.05359492605112633,0.02,MACHO
-480.9925905517303,-0.04847254778189785,0.047,MACHO
-480.9885905091651,-0.0393660975254911,0.062,MACHO
-480.8418890237808,0.009011919461669706,0.023,MACHO
-479.97578113200143,0.04316110792319528,0.02,MACHO
-479.8374799713493,-0.050749160345999286,0.041,MACHO
-478.8881729268469,0.009011919461669706,0.031,MACHO
-476.9048630078323,-0.012046746756270843,0.022,MACHO
-475.89656043984,-0.10595701502546541,0.014,MACHO
-473.97266017412767,0.015272604012949411,0.022,MACHO
-470.037478487473,-0.020584043871651983,0.02,MACHO
-469.0108873983845,-0.05587153861522827,0.022,MACHO
-468.81508931098506,0.05340586446165275,0.027,MACHO
-467.8638993985951,0.004458694333466331,0.023,MACHO
-466.9277107799426,-0.06725460143573646,0.015,MACHO
-465.9786238647066,0.06934215241036432,0.015,MACHO
-465.8310260470025,-0.07636105169214322,0.021,MACHO
-464.99613881576806,-0.009200981051143796,0.147,MACHO
-464.8290415494703,0.031778045102686586,0.066,MACHO
-464.0085554909893,-0.05245661976907561,0.019,MACHO
-463.0081739891321,-0.022291503294728312,0.023,MACHO
-462.8320774361491,-0.0057860622049911384,0.023,MACHO
-462.0200938545168,0.07048045869241554,0.075,MACHO
-461.82949789008126,-0.12587737496135523,0.111,MACHO
-461.0348152345978,-0.017738278166524936,0.055,MACHO
-460.8235200443305,-0.04790339464087224,0.021,MACHO
-459.7967443522066,0.047714333051398654,0.022,MACHO
-459.0094640520401,-0.05302577291010122,0.014,MACHO
-458.8104692571797,0.34879634465384657,0.07,MACHO
-458.0450896243565,0.08983166548727975,0.016,MACHO
-457.0498175490648,0.022671594846279834,0.014,MACHO
-456.8531232601963,-0.061563070025482364,0.018,MACHO
-456.04484732821584,-0.0632705294485587,0.017,MACHO
-455.8403536058031,0.0744645306795933,0.022,MACHO
-453.994012998417,-0.03595117867933844,0.024,MACHO
-453.8566176700406,-0.041642710089592534,0.021,MACHO
-452.0661807223223,-0.029690494128058735,0.014,MACHO
-451.06101826997474,-0.06270137630753309,0.056,MACHO
-450.90552420634776,0.07161876497446625,0.09,MACHO
-450.0636570430361,0.04600687362832233,0.028,MACHO
-449.87696447456256,-0.022291503294728312,0.039,MACHO
-449.0109995622188,0.08129436837189861,0.017,MACHO
-448.83250700542703,-0.06099391688445675,0.022,MACHO
-448.8113079047762,-0.04050440380754181,0.019,MACHO
-446.8680912819691,0.07844860266677106,0.04,MACHO
-446.0674272389151,-0.0274138815639573,0.042,MACHO
-442.8631805004552,0.16211411439750817,0.037,MACHO
-442.0686207106337,-0.03595117867933844,0.05,MACHO
-441.1279695406556,0.1524385110000763,0.088,MACHO
-440.8732829643413,-0.0632705294485587,0.026,MACHO
-440.0706258150749,0.06478892728216093,0.037,MACHO
-439.9013349949382,-0.049041700922922954,0.015,MACHO
-439.0927792727016,-0.08546750194854996,0.032,MACHO
-438.86399200744927,0.08755505292317782,0.052,MACHO
-438.841593274381,-0.026844728422931688,0.038,MACHO
-438.0953351329081,-0.09229733964085528,0.039,MACHO
-437.8692480209284,0.1165818631154744,0.035,MACHO
-433.1361325234175,-0.0029402964998640913,0.075,MACHO
-432.9286456489936,0.002182081769364896,0.05,MACHO
-432.1354963821359,0.08527844035907638,0.038,MACHO
-431.88521257741377,-0.0632705294485587,0.026,MACHO
-431.1108630611561,-9.453079473704476e-05,0.018,MACHO
-430.8792783659883,-0.2328781654741343,0.024,MACHO
-430.8613795642741,-0.06099391688445675,0.023,MACHO
-430.13402786897495,-0.06497798887163503,0.017,MACHO
-429.89744376111776,0.08186352151292373,0.028,MACHO
-429.0331022539176,-0.020584043871651983,0.062,MACHO
-429.0017044018023,-0.1719787793844141,0.12,MACHO
-428.93130924506113,0.0625123147180595,0.043,MACHO
-428.1139655197039,0.07731029638472034,0.035,MACHO
-427.9175791903399,-0.062132223166507974,0.017,MACHO
-427.1352339722216,0.031778045102686586,0.033,MACHO
-426.9114498021081,-0.07693020483316883,0.027,MACHO
-423.12972541479394,0.05226755817960203,0.027,MACHO
-422.10170302866027,0.0010437754873141784,0.033,MACHO
-421.9384154984728,0.02779397311550882,0.022,MACHO
-420.93349262466654,0.09438489061548314,0.028,MACHO
-420.1013572202064,-0.09855802419213498,0.013,MACHO
-419.93387036118656,0.01868752285910207,0.025,MACHO
-419.1241340208799,0.10747541285906764,0.041,MACHO
-418.9811453460716,-0.11335600585879582,0.024,MACHO
-417.10179587779567,-0.07749935797419444,0.02,MACHO
-416.9582075546496,0.10406049401291549,0.033,MACHO
-416.1276752268896,-0.022291503294728312,0.022,MACHO
-414.1303405947983,0.04885263933344937,0.021,MACHO
-413.9388566859998,-0.05928645746138093,0.021,MACHO
-413.1288248305209,-0.06042476374343165,0.016,MACHO
-412.9355412456207,0.05738993644883051,0.045,MACHO
-412.0583158051595,-0.07180782656393983,0.052,MACHO
-411.130495430436,0.022671594846279834,0.029,MACHO
-410.9325125785545,-0.01261589989729595,0.02,MACHO
-410.07708665914834,0.01868752285910207,0.013,MACHO
-409.1014719307423,0.007304460038593378,0.014,MACHO
-408.1110592340119,-0.07294613284599105,0.018,MACHO
-407.9822706808336,0.07731029638472034,0.023,MACHO
-407.1052486319095,-0.03253625983318578,0.02,MACHO
-407.014756733086,-0.04107355694856743,0.017,MACHO
-406.1188370054588,0.11202863798727102,0.029,MACHO
-406.02374557824805,-0.05871730432035532,0.022,MACHO
-405.1113279568963,0.09438489061548314,0.02,MACHO
-403.0249184365384,-0.038227791243439876,0.016,MACHO
-403.0199188995175,-0.026275575281906077,0.017,MACHO
-402.1208017817698,0.05397501760267836,0.023,MACHO
-402.0278104068712,-0.07636105169214322,0.017,MACHO
-401.1103955144063,0.08243267465394934,0.017,MACHO
-400.0259967697784,0.10690625971804255,0.03,MACHO
-398.1260755681433,-0.04278101637164325,0.031,MACHO
-397.12367061479017,0.09609235003855945,0.019,MACHO
-397.0024821860716,-0.0575789980383046,0.021,MACHO
-396.1191663052887,0.00787361317961899,0.013,MACHO
-396.0499729332514,0.0744645306795933,0.068,MACHO
-394.9766757190228,0.13877883561546617,0.042,MACHO
-393.991570380982,0.0016129286283392843,0.016,MACHO
-391.1009499710053,0.04202280164114456,0.064,MACHO
-390.0909482450225,-0.1053878618844398,0.024,MACHO
-389.112143706996,-0.05018000720497418,0.015,MACHO
-389.0140533396043,-0.09571225848700743,0.019,MACHO
-388.1140412651002,0.09210827805138119,0.036,MACHO
-388.00655184546486,-0.01318505303832156,0.039,MACHO
-387.98875360330567,-0.05359492605112633,0.032,MACHO
-387.1134392535314,0.019256676000127683,0.025,MACHO
-387.0247479956597,0.056251630166779795,0.04,MACHO
-385.05414141807705,-0.13839874406391414,0.085,MACHO
-384.1093342904933,0.05738993644883051,0.055,MACHO
-383.1222314201296,0.044299414205245996,0.017,MACHO
-383.01564197801054,0.035192963948839244,0.019,MACHO
-382.9947440540418,0.003889541192441225,0.039,MACHO
-382.1153305559419,-0.0399352506665162,0.016,MACHO
-382.0182401789352,-0.005216909063965527,0.031,MACHO
-382.0004419484176,0.07901775580779667,0.039,MACHO
-381.1171288564801,-0.06611629515368574,0.017,MACHO
-381.0159388887696,0.012426838307822366,0.022,MACHO
-380.1153275105171,-0.0006636839357621508,0.028,MACHO
-376.1009222450666,-0.050749160345999286,0.023,MACHO
-374.1130169555545,0.06080485529498317,0.017,MACHO
-374.0423239166848,0.10121472830778794,0.021,MACHO
-372.08431485434994,-0.0871749613716263,0.026,MACHO
-372.0429189153947,-0.05302577291010122,0.031,MACHO
-371.1105094505474,0.014703450871924305,0.039,MACHO
-371.04331602016464,-0.08660580823060068,0.018,MACHO
-369.11150275869295,0.009581072602695319,0.016,MACHO
-369.04250946082175,0.08698589978215271,0.022,MACHO
-368.0681031364948,-0.038227791243439876,0.028,MACHO
-367.0823975307867,-0.08603665508957557,0.036,MACHO
-364.09048144565895,-0.061563070025482364,0.044,MACHO
-362.06117149442434,-0.03310541297421139,0.032,MACHO
-361.09366125660017,0.07958690894882228,0.04,MACHO
-360.1001528776251,0.004458694333466331,0.02,MACHO
-359.09164527012035,-0.09115903335880406,0.033,MACHO
-359.0708471876569,-0.038227791243439876,0.036,MACHO
-357.0976259764284,0.08983166548727975,0.026,MACHO
-357.0758279566653,0.09153912491035608,0.023,MACHO
-213.75580221274868,0.01015022574372093,0.048,MACHO
-213.71599830966443,0.051698405038576416,0.041,MACHO
-211.779509189073,-0.0217223501537027,0.024,MACHO
-210.7606092276983,0.07161876497446625,0.095,MACHO
-209.74310916196555,0.07617199010266963,0.031,MACHO
-207.78271584399045,-0.04619593521779591,0.026,MACHO
-205.8004197590053,0.05795908958985612,0.089,MACHO
-203.7391153965145,-0.03879694438446549,0.027,MACHO
-201.7796210339293,0.09438489061548314,0.038,MACHO
-199.8037250940688,-0.06782375457676207,0.04,MACHO
-198.7891245544888,0.009581072602695319,0.059,MACHO
-196.80382819427177,0.05112925189755131,0.027,MACHO
-194.7452252181247,-0.09286649278188039,0.042,MACHO
-193.79233161872253,0.01015022574372093,0.023,MACHO
-192.79533390933648,0.009581072602695319,0.084,MACHO
-191.78873554291204,0.014134297730898695,0.027,MACHO
-190.8009393401444,-0.07806851111521954,0.025,MACHO
-189.8080429797992,-0.04676508835882152,0.02,MACHO
-188.79514504875988,0.07161876497446625,0.023,MACHO
-187.7334428303875,0.08869335920522904,0.021,MACHO
-184.71235486399385,-0.08319088938444853,0.031,MACHO
-182.70746635040268,0.09210827805138119,0.032,MACHO
-180.8334922804497,0.040315342218068234,0.025,MACHO
-179.8173987660557,0.10178388144881355,0.036,MACHO
-177.7785131689161,-0.08376004252547363,0.013,MACHO
-175.72072880342603,-0.07237697970496544,0.045,MACHO
-173.80916038807482,-0.020584043871651983,0.034,MACHO
-172.81957432022318,-0.07408443912804177,0.016,MACHO
-171.78158487938344,-0.04676508835882152,0.024,MACHO
-169.85112102841958,-0.008631827910118186,0.016,MACHO
-168.91984319873154,-0.028552187846008017,0.024,MACHO
-167.9360617962666,0.07218791811549186,0.034,MACHO
-166.85087296599522,0.10007642202573723,0.015,MACHO
-163.8645346830599,-0.020014890730626372,0.016,MACHO
-162.8356546778232,0.05738993644883051,0.016,MACHO
-158.87135721603408,0.09096997176933047,0.028,MACHO
-156.86711359024048,-0.026275575281906077,0.03,MACHO
-155.89114538347349,-0.07010036714086351,0.021,MACHO
-154.90547765837982,0.05568247702575469,0.041,MACHO
-148.73548123519868,-0.0336745661152365,0.031,MACHO
-147.84642816428095,0.002182081769364896,0.02,MACHO
-146.91147352708504,-0.05018000720497418,0.025,MACHO
-143.8599033076316,0.04202280164114456,0.022,MACHO
-140.93695245869458,0.0926774311924068,0.019,MACHO
-139.93560356693342,-0.011477593615245231,0.022,MACHO
-134.95228218426928,-0.0996963304741857,0.029,MACHO
-133.90574040077627,-0.07408443912804177,0.022,MACHO
-131.69475777447224,-0.13099975323058372,0.077,MACHO
-129.9687984692864,-0.16401063541005806,0.17,MACHO
-128.9745664447546,0.07560283696164402,0.019,MACHO
-127.94053476536646,0.10747541285906764,0.026,MACHO
-126.97380672255532,-0.03765863810241477,0.015,MACHO
-125.81167492177336,0.0801560620898474,0.031,MACHO
-123.85152622172608,-0.018876584448575654,0.032,MACHO
-123.8478261367418,-0.028552187846008017,0.027,MACHO
-122.7198009896092,-0.0877441145126519,0.082,MACHO
-122.02868655184284,0.05283671132062714,0.146,MACHO
-118.965631775558,0.08755505292317782,0.056,MACHO
-115.87489193910731,-0.07294613284599105,0.027,MACHO
-114.89068252407014,0.0386078827949919,0.037,MACHO
-113.75457369117066,0.11145948484624592,0.135,MACHO
-112.92446846421808,-0.054164079192151944,0.017,MACHO
-112.01256413431838,0.06137400843600878,0.034,MACHO
-111.7852632617578,0.051698405038576416,0.023,MACHO
-111.04046100284904,0.05340586446165275,0.055,MACHO
-110.81586046144366,-0.07863766425624515,0.034,MACHO
-110.0188593491912,0.009581072602695319,0.038,MACHO
-109.77525922842324,-0.07351528598701616,0.031,MACHO
-109.04905941197649,-0.016599971884474218,0.015,MACHO
-108.76835971465334,0.06421977414113583,0.038,MACHO
-108.74495976697654,-0.011477593615245231,0.023,MACHO
-108.03416110295802,0.01015022574372093,0.015,MACHO
-106.93406482413413,-0.009770134192168902,0.019,MACHO
-105.05807592067868,-0.04733424149984663,0.018,MACHO
-104.77097813179716,-0.011477593615245231,0.026,MACHO
-104.0320843886584,-0.02342980957677903,0.022,MACHO
-100.02243414148688,-0.0456267820767708,0.071,MACHO
-99.1253489558585,0.044299414205245996,0.082,MACHO
-97.97576963808388,0.06023570215395756,0.024,MACHO
-97.04508806206286,0.00616615375654266,0.036,MACHO
-95.99611043790355,-0.018307431307550547,0.037,MACHO
-93.10478133428842,-0.00635521534601675,0.022,MACHO
-91.97971239220352,0.04600687362832233,0.025,MACHO
-89.00850409362465,0.08357098093600004,0.039,MACHO
-86.06730826292187,0.0084427663206446,0.032,MACHO
-83.83389614708722,-0.05245661976907561,0.02,MACHO
-82.11976862698793,0.06365062100011022,0.035,MACHO
