HJD,MAG,ERR,SRV
664.67983,0.10500000000000043,0.009,OGLE-III
665.76271,-0.027999999999998693,0.007,OGLE-III
666.52312,-0.07899999999999885,0.007,OGLE-III
667.7719,0.04800000000000004,0.008,OGLE-III
669.52444,-0.019999999999999574,0.007,OGLE-III
670.69033,0.0010000000000012221,0.008,OGLE-III
671.74289,0.09700000000000131,0.008,OGLE-III
684.68127,0.04100000000000037,0.007,OGLE-III
686.5095,-0.1039999999999992,0.007,OGLE-III
688.68575,0.125,0.008,OGLE-III
697.63348,0.031000000000000583,0.008,OGLE-III
700.63976,-0.08899999999999864,0.008,OGLE-III
706.63571,-0.03599999999999959,0.01,OGLE-III
707.56647,0.11100000000000065,0.009,OGLE-III
712.62751,0.08700000000000152,0.009,OGLE-III
716.59374,0.11899999999999977,0.008,OGLE-III
727.60238,0.14000000000000057,0.009,OGLE-III
746.52039,0.06500000000000128,0.008,OGLE-III
875.83158,0.018000000000000682,0.007,OGLE-III
890.86319,-0.10199999999999854,0.007,OGLE-III
896.77185,-0.09799999999999898,0.006,OGLE-III
898.88604,0.0710000000000015,0.008,OGLE-III
918.8992,0.02000000000000135,0.008,OGLE-III
925.7768,-0.01899999999999835,0.007,OGLE-III
928.78714,0.08300000000000018,0.008,OGLE-III
931.80763,-0.08000000000000007,0.007,OGLE-III
933.88153,0.06099999999999994,0.008,OGLE-III
936.80733,-0.03399999999999892,0.007,OGLE-III
937.82825,0.10100000000000087,0.008,OGLE-III
939.78926,0.10600000000000165,0.008,OGLE-III
941.74069,0.09600000000000009,0.008,OGLE-III
944.77443,-0.1169999999999991,0.008,OGLE-III
950.74287,0.005000000000000782,0.008,OGLE-III
951.82758,-0.09600000000000009,0.007,OGLE-III
952.75506,0.06500000000000128,0.007,OGLE-III
954.77448,0.13299999999999912,0.007,OGLE-III
961.86367,0.08900000000000041,0.008,OGLE-III
963.74554,0.06300000000000061,0.007,OGLE-III
965.92118,-0.08399999999999963,0.008,OGLE-III
966.8589,0.012000000000000455,0.007,OGLE-III
970.72668,-0.09499999999999886,0.008,OGLE-III
971.82694,-0.08899999999999864,0.007,OGLE-III
984.64535,0.10300000000000153,0.008,OGLE-III
985.65746,-0.08799999999999919,0.006,OGLE-III
988.68936,-0.04399999999999871,0.007,OGLE-III
989.71413,0.08300000000000018,0.008,OGLE-III
990.76074,-0.09499999999999886,0.008,OGLE-III
991.62254,0.019000000000000128,0.007,OGLE-III
997.68672,0.028999999999999915,0.007,OGLE-III
1006.61634,0.07800000000000118,0.008,OGLE-III
1011.71314,0.062000000000001165,0.007,OGLE-III
1020.68907,-0.013999999999999346,0.008,OGLE-III
1025.5741,0.09100000000000108,0.007,OGLE-III
1035.71573,0.07699999999999996,0.008,OGLE-III
1036.62969,-0.04399999999999871,0.007,OGLE-III
1041.50281,-0.06099999999999994,0.007,OGLE-III
1046.66924,0.025000000000000355,0.008,OGLE-III
1053.67993,-0.07199999999999918,0.008,OGLE-III
1061.55857,-0.0519999999999996,0.008,OGLE-III
1063.58371,0.07200000000000095,0.01,OGLE-III
1068.59332,-0.10199999999999854,0.007,OGLE-III
1072.55238,-0.07299999999999862,0.008,OGLE-III
1076.62106,0.13700000000000045,0.008,OGLE-III
1079.54794,-0.10699999999999932,0.008,OGLE-III
1087.49132,-0.06099999999999994,0.008,OGLE-III
1090.5201,-0.030999999999998806,0.009,OGLE-III
1094.50476,-0.10699999999999932,0.008,OGLE-III
1107.49866,-0.10499999999999865,0.008,OGLE-III
1114.52891,-0.08299999999999841,0.008,OGLE-III
1230.84263,-0.041999999999999815,0.009,OGLE-III
1240.82244,-0.027999999999998693,0.009,OGLE-III
1243.85244,-0.07699999999999996,0.008,OGLE-III
1247.83829,-0.10599999999999987,0.01,OGLE-III
1252.88185,-0.07899999999999885,0.008,OGLE-III
1255.81399,0.08800000000000097,0.01,OGLE-III
1258.80487,-0.0669999999999984,0.008,OGLE-III
1261.78387,0.13100000000000023,0.009,OGLE-III
1266.91402,0.1070000000000011,0.008,OGLE-III
1272.90471,-0.04800000000000004,0.008,OGLE-III
1279.85807,0.11100000000000065,0.009,OGLE-III
1288.76031,-0.07199999999999918,0.008,OGLE-III
1290.726,-0.07099999999999973,0.007,OGLE-III
1294.83555,0.10899999999999999,0.01,OGLE-III
1295.84576,-0.04499999999999993,0.008,OGLE-III
1296.85011,-0.0030000000000001137,0.008,OGLE-III
1298.81727,0.002000000000000668,0.009,OGLE-III
1305.75158,0.08500000000000085,0.009,OGLE-III
1306.76094,-0.10199999999999854,0.007,OGLE-III
1307.79581,0.0990000000000002,0.009,OGLE-III
1310.68394,-0.08599999999999852,0.008,OGLE-III
1312.85765,0.1280000000000001,0.008,OGLE-III
1313.86628,-0.10599999999999987,0.007,OGLE-III
1315.84333,-0.10199999999999854,0.007,OGLE-III
1316.74653,0.0600000000000005,0.008,OGLE-III
1317.89321,0.021000000000000796,0.009,OGLE-III
1318.81927,0.10100000000000087,0.009,OGLE-III
1319.78354,-0.09499999999999886,0.007,OGLE-III
1320.81136,0.03700000000000081,0.008,OGLE-III
1327.79846,0.12400000000000233,0.01,OGLE-III
1332.86166,0.05900000000000105,0.009,OGLE-III
1335.68501,0.11700000000000088,0.008,OGLE-III
1338.70916,-0.006999999999999673,0.008,OGLE-III
1339.86016,-0.036999999999999034,0.008,OGLE-III
1340.80527,0.12199999999999989,0.009,OGLE-III
1342.75714,0.11899999999999977,0.008,OGLE-III
1346.7134,0.11000000000000121,0.008,OGLE-III
1348.66765,0.12400000000000233,0.008,OGLE-III
1349.69158,-0.0669999999999984,0.007,OGLE-III
1354.60514,0.05400000000000027,0.009,OGLE-III
1355.69808,0.10600000000000165,0.011,OGLE-III
1365.57375,0.11300000000000132,0.008,OGLE-III
1366.73607,0.10300000000000153,0.008,OGLE-III
1367.72225,-0.09699999999999953,0.008,OGLE-III
1368.77279,0.02800000000000047,0.008,OGLE-III
1369.79525,0.049000000000001265,0.009,OGLE-III
1370.60898,0.09500000000000064,0.009,OGLE-III
1375.6786,0.03200000000000003,0.008,OGLE-III
1394.71064,0.027000000000001023,0.008,OGLE-III
1398.67457,-0.014999999999998792,0.008,OGLE-III
1401.68025,0.12900000000000134,0.008,OGLE-III
1416.6194,0.0990000000000002,0.009,OGLE-III
1432.53567,-0.08499999999999908,0.009,OGLE-III
1436.50138,-0.09499999999999886,0.008,OGLE-III
1441.55197,-0.08199999999999896,0.009,OGLE-III
1443.55204,-0.10799999999999876,0.008,OGLE-III
1448.48897,0.13100000000000023,0.009,OGLE-III
1451.49627,-0.017999999999998906,0.009,OGLE-III
1459.55111,0.027000000000001023,0.009,OGLE-III
1462.54094,0.05000000000000071,0.009,OGLE-III
1477.52976,0.13100000000000023,0.01,OGLE-III
1602.84977,0.012000000000000455,0.009,OGLE-III
1608.90219,0.04400000000000048,0.008,OGLE-III
1610.90713,-0.016000000000000014,0.009,OGLE-III
1611.89995,0.06400000000000006,0.009,OGLE-III
1617.90598,0.120000000000001,0.008,OGLE-III
1619.86605,0.11400000000000077,0.009,OGLE-III
1623.86549,-0.0259999999999998,0.008,OGLE-III
1626.87059,0.0990000000000002,0.008,OGLE-III
1628.85128,0.10200000000000031,0.009,OGLE-III
1634.86391,-0.016000000000000014,0.008,OGLE-III
1644.75565,-0.08000000000000007,0.008,OGLE-III
1645.91192,-0.06299999999999883,0.007,OGLE-III
1652.87659,0.0990000000000002,0.008,OGLE-III
1654.77689,0.08700000000000152,0.008,OGLE-III
1660.89819,-0.10499999999999865,0.007,OGLE-III
1662.75397,0.015000000000000568,0.008,OGLE-III
1664.86877,-0.08299999999999841,0.007,OGLE-III
1666.78278,-0.10199999999999854,0.007,OGLE-III
1668.92427,0.07800000000000118,0.008,OGLE-III
1669.79412,0.08800000000000097,0.009,OGLE-III
1671.82826,-0.04099999999999859,0.007,OGLE-III
1672.80941,0.038000000000000256,0.008,OGLE-III
1675.90701,-0.05299999999999905,0.009,OGLE-III
1681.74199,-0.09199999999999875,0.008,OGLE-III
1682.90378,-0.1169999999999991,0.008,OGLE-III
1687.75118,0.04499999999999993,0.009,OGLE-III
1692.85181,0.004000000000001336,0.007,OGLE-III
1693.66526,0.07600000000000051,0.008,OGLE-III
1695.75092,0.058000000000001606,0.008,OGLE-III
1699.63733,0.11500000000000199,0.008,OGLE-III
1701.72381,-0.06599999999999895,0.007,OGLE-III
1703.70618,-0.07699999999999996,0.007,OGLE-III
1705.78309,-0.022999999999999687,0.008,OGLE-III
1709.77745,0.07200000000000095,0.009,OGLE-III
1716.72122,-0.10799999999999876,0.007,OGLE-III
1717.80744,-0.04800000000000004,0.007,OGLE-III
1726.85631,-0.017999999999998906,0.009,OGLE-III
1728.73766,0.1070000000000011,0.008,OGLE-III
1729.8474,0.11599999999999966,0.008,OGLE-III
1730.85646,-0.10999999999999943,0.007,OGLE-III
1731.76406,0.04800000000000004,0.007,OGLE-III
1732.74502,-0.030999999999998806,0.007,OGLE-III
1733.58029,-0.0909999999999993,0.007,OGLE-III
1738.73531,-0.11599999999999966,0.012,OGLE-III
1742.79466,0.08200000000000074,0.01,OGLE-III
1743.7458,-0.03200000000000003,0.008,OGLE-III
1745.75803,-0.09299999999999997,0.008,OGLE-III
1748.66398,0.04300000000000104,0.008,OGLE-III
1749.5561,0.11899999999999977,0.008,OGLE-III
1750.69924,0.1180000000000021,0.008,OGLE-III
1751.61317,-0.021999999999998465,0.007,OGLE-III
1752.74607,0.028999999999999915,0.008,OGLE-III
1754.72468,-0.0039999999999995595,0.008,OGLE-III
1755.73782,0.03900000000000148,0.008,OGLE-III
1756.63876,0.12600000000000122,0.008,OGLE-III
1757.49595,-0.03399999999999892,0.009,OGLE-III
1758.68632,-0.005999999999998451,0.008,OGLE-III
1759.61655,-0.04399999999999871,0.007,OGLE-III
1761.66521,0.09299999999999997,0.008,OGLE-III
1762.64416,-0.04699999999999882,0.007,OGLE-III
1763.61576,0.0600000000000005,0.007,OGLE-III
1764.65063,-0.09799999999999898,0.007,OGLE-III
1765.67365,0.12400000000000233,0.009,OGLE-III
1769.62587,0.10600000000000165,0.009,OGLE-III
1772.63784,0.051000000000000156,0.008,OGLE-III
1773.64576,-0.049999999999998934,0.009,OGLE-III
1775.65207,-0.1039999999999992,0.007,OGLE-III
1776.67736,0.11599999999999966,0.008,OGLE-III
1777.66432,-0.10599999999999987,0.007,OGLE-III
1783.66448,0.08700000000000152,0.008,OGLE-III
1784.65206,-0.0519999999999996,0.008,OGLE-III
1786.57832,-0.02099999999999902,0.007,OGLE-III
1788.61502,-0.10299999999999976,0.007,OGLE-III
1803.62474,-0.07699999999999996,0.009,OGLE-III
1806.52085,0.125,0.008,OGLE-III
1810.5584,-0.017999999999998906,0.007,OGLE-III
1812.58089,-0.07399999999999984,0.008,OGLE-III
1815.4965,0.06500000000000128,0.008,OGLE-III
1818.58396,-0.04099999999999859,0.008,OGLE-III
1825.55985,-0.09499999999999886,0.007,OGLE-III
2106.78026,0.07500000000000107,0.009,OGLE-III
2112.7696,0.1120000000000001,0.008,OGLE-III
2125.6579,0.07500000000000107,0.01,OGLE-III
2128.58569,-0.04899999999999949,0.008,OGLE-III
2131.57905,0.10500000000000043,0.009,OGLE-III
2134.68273,0.06700000000000017,0.01,OGLE-III
2138.56286,-0.016000000000000014,0.009,OGLE-III
2143.53162,-0.05699999999999861,0.01,OGLE-III
2158.53081,-0.14899999999999913,0.006,OGLE-III
2162.51615,-0.05699999999999861,0.009,OGLE-III
2168.55094,0.13800000000000168,0.01,OGLE-III
2173.50896,-0.05599999999999916,0.01,OGLE-III
2180.50755,-0.09799999999999898,0.008,OGLE-III
2184.51226,-0.10099999999999909,0.008,OGLE-III
2194.56713,0.025000000000000355,0.009,OGLE-III
2321.88481,0.0990000000000002,0.01,OGLE-III
2326.81791,-0.07899999999999885,0.009,OGLE-III
2345.82746,0.10500000000000043,0.008,OGLE-III
2350.83153,-0.032999999999999474,0.008,OGLE-III
2358.8962,-0.0129999999999999,0.009,OGLE-III
2370.82443,-0.09999999999999964,0.009,OGLE-III
2381.83168,-0.11899999999999977,0.008,OGLE-III
2384.80455,0.06099999999999994,0.009,OGLE-III
2388.86237,-0.1120000000000001,0.008,OGLE-III
2391.74839,0.0470000000000006,0.01,OGLE-III
2396.77989,-0.10599999999999987,0.01,OGLE-III
2400.70787,-0.09799999999999898,0.009,OGLE-III
2402.82485,0.10899999999999999,0.009,OGLE-III
2404.85471,0.05400000000000027,0.008,OGLE-III
2406.9387,-0.08699999999999974,0.01,OGLE-III
2415.73554,0.05200000000000138,0.009,OGLE-III
2417.71237,0.05500000000000149,0.009,OGLE-III
2426.69357,-0.041999999999999815,0.008,OGLE-III
2431.82123,-0.009999999999999787,0.008,OGLE-III
2433.74839,-0.053999999999998494,0.009,OGLE-III
2434.82149,-0.07099999999999973,0.008,OGLE-III
2436.596,0.08300000000000018,0.01,OGLE-III
2438.62637,0.120000000000001,0.009,OGLE-III
2440.60787,0.09200000000000053,0.009,OGLE-III
2442.62486,-0.0030000000000001137,0.009,OGLE-III
2444.72124,-0.10999999999999943,0.008,OGLE-III
2446.68969,-0.10099999999999909,0.008,OGLE-III
2453.7529,-0.11499999999999844,0.008,OGLE-III
2458.74592,-0.02999999999999936,0.008,OGLE-III
2462.73469,-0.0909999999999993,0.008,OGLE-III
2463.83533,0.03200000000000003,0.009,OGLE-III
2466.76525,-0.07199999999999918,0.008,OGLE-III
2468.48053,0.10200000000000031,0.01,OGLE-III
2470.48356,0.09800000000000075,0.01,OGLE-III
2474.48983,-0.03200000000000003,0.01,OGLE-III
2482.63434,0.10200000000000031,0.01,OGLE-III
2485.64437,-0.04899999999999949,0.009,OGLE-III
2489.71497,0.10800000000000054,0.008,OGLE-III
2492.66039,-0.13199999999999967,0.008,OGLE-III
2494.71403,-0.005999999999998451,0.008,OGLE-III
2497.51661,0.08300000000000018,0.009,OGLE-III
2499.55258,0.129999999999999,0.009,OGLE-III
2501.5802,-0.009999999999999787,0.008,OGLE-III
2503.50542,0.08900000000000041,0.017,OGLE-III
2511.56052,-0.08599999999999852,0.01,OGLE-III
2517.4974,-0.019999999999999574,0.01,OGLE-III
2520.68654,0.058000000000001606,0.009,OGLE-III
2526.54079,-0.02499999999999858,0.008,OGLE-III
2537.49089,-0.10199999999999854,0.01,OGLE-III
2540.50685,-0.011999999999998678,0.01,OGLE-III
2546.51732,-0.11899999999999977,0.008,OGLE-III
2550.49868,-0.054999999999999716,0.01,OGLE-III
2554.57053,0.11700000000000088,0.01,OGLE-III
2558.50709,0.11899999999999977,0.01,OGLE-III
2565.50776,0.053000000000000824,0.01,OGLE-III
2698.90196,0.005000000000000782,0.01,OGLE-III
2711.88495,-0.04699999999999882,0.008,OGLE-III
2721.90666,0.0010000000000012221,0.011,OGLE-III
2730.90549,-0.0649999999999995,0.008,OGLE-III
2743.78198,-0.09499999999999886,0.008,OGLE-III
2748.80063,0.02800000000000047,0.009,OGLE-III
2755.79071,0.11400000000000077,0.009,OGLE-III
2759.78575,0.07699999999999996,0.009,OGLE-III
2765.79887,-0.0909999999999993,0.008,OGLE-III
2769.7835,-0.12299999999999933,0.005,OGLE-III
2782.72177,-0.1039999999999992,0.008,OGLE-III
2784.7146,-0.09399999999999942,0.008,OGLE-III
2786.60118,-0.06400000000000006,0.01,OGLE-III
2788.71353,-0.01899999999999835,0.008,OGLE-III
2790.8274,0.10300000000000153,0.009,OGLE-III
2792.58823,-0.09999999999999964,0.01,OGLE-III
2794.62164,0.016000000000000014,0.009,OGLE-III
2796.57636,-0.007999999999999119,0.008,OGLE-III
2802.59511,0.11400000000000077,0.01,OGLE-III
2808.64272,-0.09399999999999942,0.008,OGLE-III
2810.58105,-0.07599999999999874,0.009,OGLE-III
2812.58263,-0.10499999999999865,0.008,OGLE-III
2813.82645,-0.08099999999999952,0.008,OGLE-III
2815.60495,0.07600000000000051,0.009,OGLE-III
2816.67066,0.07200000000000095,0.009,OGLE-III
2817.78513,-0.05799999999999983,0.009,OGLE-III
2818.68034,0.1180000000000021,0.009,OGLE-III
2819.77424,-0.0039999999999995595,0.009,OGLE-III
2821.6723,-0.07699999999999996,0.008,OGLE-III
2826.66316,-0.04899999999999949,0.007,OGLE-III
2830.79342,0.04200000000000159,0.012,OGLE-III
2835.4904,-0.0009999999999994458,0.01,OGLE-III
2837.50936,0.07200000000000095,0.01,OGLE-III
2838.73973,0.13200000000000145,0.009,OGLE-III
2840.51051,-0.09699999999999953,0.009,OGLE-III
2842.56842,-0.006999999999999673,0.009,OGLE-III
2844.6232,0.11000000000000121,0.009,OGLE-III
2848.5627,0.12199999999999989,0.01,OGLE-III
2851.5491,-0.10599999999999987,0.008,OGLE-III
2853.55286,-0.04800000000000004,0.008,OGLE-III
2854.74845,-0.014999999999998792,0.009,OGLE-III
2857.73549,-0.049999999999998934,0.009,OGLE-III
2862.51672,-0.09600000000000009,0.01,OGLE-III
2864.51866,-0.09299999999999997,0.01,OGLE-III
2867.66791,-0.08899999999999864,0.009,OGLE-III
2868.52989,0.027000000000001023,0.008,OGLE-III
2871.49582,-0.03999999999999915,0.008,OGLE-III
2875.64878,0.10200000000000031,0.01,OGLE-III
2877.66586,0.1280000000000001,0.01,OGLE-III
2882.55573,-0.11499999999999844,0.008,OGLE-III
2889.54259,0.015000000000000568,0.01,OGLE-III
2894.59,0.10800000000000054,0.01,OGLE-III
2898.64573,-0.08899999999999864,0.009,OGLE-III
2903.54844,0.09700000000000131,0.008,OGLE-III
2908.60658,0.014000000000001123,0.01,OGLE-III
2912.55237,0.02400000000000091,0.009,OGLE-III
2926.57593,-0.09899999999999842,0.009,OGLE-III
3043.87523,0.06900000000000084,0.009,OGLE-III
3044.87,-0.09199999999999875,0.009,OGLE-III
3055.88602,-0.10499999999999865,0.008,OGLE-III
3059.81597,-0.10599999999999987,0.008,OGLE-III
3064.83281,0.021000000000000796,0.01,OGLE-III
3068.78667,-0.014999999999998792,0.01,OGLE-III
3070.8653,-0.10199999999999854,0.009,OGLE-III
3073.82135,0.1070000000000011,0.009,OGLE-III
3075.85943,-0.0259999999999998,0.008,OGLE-III
3079.90434,-0.10099999999999909,0.009,OGLE-III
3082.88557,0.09000000000000163,0.008,OGLE-III
3085.82195,-0.08799999999999919,0.008,OGLE-III
3086.89434,-0.036999999999999034,0.008,OGLE-III
3088.8095,0.03500000000000014,0.008,OGLE-III
3089.91548,0.13299999999999912,0.01,OGLE-III
3096.88286,-0.006999999999999673,0.009,OGLE-III
3098.90274,0.06400000000000006,0.008,OGLE-III
3099.9161,-0.09799999999999898,0.009,OGLE-III
3101.7548,0.08900000000000041,0.01,OGLE-III
3103.78771,-0.023999999999999133,0.008,OGLE-III
3104.84635,0.09200000000000053,0.017,OGLE-III
3106.85964,0.1180000000000021,0.01,OGLE-III
3108.77966,0.11500000000000199,0.008,OGLE-III
3109.83912,-0.03999999999999915,0.008,OGLE-III
3110.84546,-0.019999999999999574,0.008,OGLE-III
3112.83076,-0.036999999999999034,0.008,OGLE-III
3114.79535,-0.03599999999999959,0.008,OGLE-III
3116.88329,-0.07699999999999996,0.008,OGLE-III
3122.92134,0.13100000000000023,0.01,OGLE-III
3125.88189,-0.08399999999999963,0.009,OGLE-III
3127.82515,-0.10099999999999909,0.008,OGLE-III
3128.83128,0.10600000000000165,0.009,OGLE-III
3130.71248,0.02400000000000091,0.009,OGLE-III
3131.679,-0.010999999999999233,0.01,OGLE-III
3135.91059,0.13299999999999912,0.009,OGLE-III
3138.66487,0.11899999999999977,0.009,OGLE-III
3139.89006,0.07900000000000063,0.009,OGLE-III
3140.88966,-0.026999999999999247,0.008,OGLE-III
3142.77864,-0.125,0.008,OGLE-III
3144.79876,-0.07599999999999874,0.008,OGLE-III
3146.82623,0.017000000000001236,0.009,OGLE-III
3151.76159,-0.06299999999999883,0.008,OGLE-III
3151.91758,0.002000000000000668,0.008,OGLE-III
3152.76653,0.06900000000000084,0.009,OGLE-III
3153.76987,-0.10299999999999976,0.008,OGLE-III
3154.83416,0.049000000000001265,0.01,OGLE-III
3156.87494,-0.06099999999999994,0.008,OGLE-III
3162.57922,0.05900000000000105,0.01,OGLE-III
3163.76575,0.0860000000000003,0.009,OGLE-III
3164.74802,-0.08599999999999852,0.008,OGLE-III
3164.88104,0.002000000000000668,0.01,OGLE-III
3165.72158,0.05900000000000105,0.007,OGLE-III
3167.60789,-0.0389999999999997,0.009,OGLE-III
3168.86976,0.0860000000000003,0.009,OGLE-III
3169.73774,0.12400000000000233,0.009,OGLE-III
3170.82267,0.062000000000001165,0.008,OGLE-III
3171.79398,-0.028999999999999915,0.007,OGLE-III
3172.76493,0.03500000000000014,0.008,OGLE-III
3173.86293,-0.08399999999999963,0.009,OGLE-III
3174.72171,0.021000000000000796,0.008,OGLE-III
3175.73046,-0.04499999999999993,0.008,OGLE-III
3177.77093,-0.09699999999999953,0.009,OGLE-III
3179.50589,0.11300000000000132,0.009,OGLE-III
3179.89497,0.11599999999999966,0.01,OGLE-III
3180.73278,0.129999999999999,0.008,OGLE-III
3182.7974,-0.03399999999999892,0.008,OGLE-III
3183.77539,0.038000000000000256,0.009,OGLE-III
3184.71341,0.05200000000000138,0.008,OGLE-III
3184.76006,-0.03799999999999848,0.008,OGLE-III
3184.79864,-0.07599999999999874,0.008,OGLE-III
3184.82752,-0.11599999999999966,0.008,OGLE-III
3184.85443,-0.12399999999999878,0.009,OGLE-III
3184.8873,-0.05999999999999872,0.01,OGLE-III
3185.49917,0.06500000000000128,0.01,OGLE-III
3185.71694,-0.0039999999999995595,0.008,OGLE-III
3185.76292,0.06600000000000072,0.009,OGLE-III
3185.85495,0.10600000000000165,0.009,OGLE-III
3191.80364,-0.0030000000000001137,0.009,OGLE-III
3193.54834,-0.07099999999999973,0.007,OGLE-III
3194.55997,-0.0009999999999994458,0.01,OGLE-III
3195.69152,0.11599999999999966,0.008,OGLE-III
3195.81209,-0.07399999999999984,0.008,OGLE-III
3196.61297,-0.11299999999999955,0.008,OGLE-III
3197.53588,0.04600000000000115,0.008,OGLE-III
3197.84117,-0.12099999999999866,0.008,OGLE-III
3199.63487,0.07699999999999996,0.008,OGLE-III
3202.52917,-0.11999999999999922,0.007,OGLE-III
3202.81893,-0.010999999999999233,0.009,OGLE-III
3203.67074,-0.08099999999999952,0.007,OGLE-III
3204.66518,0.11400000000000077,0.008,OGLE-III
3205.52409,0.10100000000000087,0.008,OGLE-III
3206.72941,0.03200000000000003,0.008,OGLE-III
3209.64937,-0.07499999999999929,0.007,OGLE-III
3210.64947,0.06400000000000006,0.008,OGLE-III
3211.61839,-0.07199999999999918,0.008,OGLE-III
3217.48513,-0.10699999999999932,0.009,OGLE-III
3217.6641,0.1410000000000018,0.01,OGLE-III
3218.66239,-0.10199999999999854,0.009,OGLE-III
3219.6186,0.1280000000000001,0.01,OGLE-III
3223.6636,-0.0129999999999999,0.009,OGLE-III
3224.70895,0.12199999999999989,0.009,OGLE-III
3226.63327,0.0710000000000015,0.009,OGLE-III
3228.61288,0.0810000000000013,0.008,OGLE-III
3229.64536,-0.0909999999999993,0.008,OGLE-III
3230.67889,0.10600000000000165,0.009,OGLE-III
3231.5829,-0.0909999999999993,0.007,OGLE-III
3232.61936,0.16300000000000026,0.01,OGLE-III
3238.63117,-0.053999999999998494,0.009,OGLE-III
3239.71021,0.125,0.01,OGLE-III
3240.48332,0.1180000000000021,0.009,OGLE-III
3241.66605,0.11599999999999966,0.01,OGLE-III
3245.56718,0.125,0.01,OGLE-III
3246.67289,0.0710000000000015,0.01,OGLE-III
3247.59206,0.06600000000000072,0.009,OGLE-III
3249.53956,0.09700000000000131,0.009,OGLE-III
3250.67051,0.14300000000000068,0.01,OGLE-III
3253.636,-0.09699999999999953,0.009,OGLE-III
3256.64974,0.0070000000000014495,0.009,OGLE-III
3260.55949,0.07500000000000107,0.01,OGLE-III
3265.48997,-0.017999999999998906,0.01,OGLE-III
3267.5436,0.10400000000000098,0.009,OGLE-III
3272.59908,0.02400000000000091,0.009,OGLE-III
3275.49567,0.08200000000000074,0.01,OGLE-III
3278.61148,0.10500000000000043,0.009,OGLE-III
3282.491,0.12199999999999989,0.009,OGLE-III
3288.55734,-0.07699999999999996,0.007,OGLE-III
3293.52795,0.10800000000000054,0.007,OGLE-III
3294.56094,-0.0669999999999984,0.006,OGLE-III
3295.53828,0.07800000000000118,0.006,OGLE-III
3300.52174,0.07400000000000162,0.01,OGLE-III
3315.51054,0.11700000000000088,0.011,OGLE-III
3416.89546,0.06700000000000017,0.009,OGLE-III
3422.88331,0.11599999999999966,0.008,OGLE-III
3426.87434,-0.007999999999999119,0.008,OGLE-III
3429.85943,0.04800000000000004,0.009,OGLE-III
3432.89972,-0.09499999999999886,0.007,OGLE-III
3442.90225,0.1180000000000021,0.008,OGLE-III
3445.81525,-0.0909999999999993,0.007,OGLE-III
