HJD,MAG,ERR,SRV
924.80615,0.06099999999999994,0.009,OGLE-III
928.77754,-0.0799999999999983,0.008,OGLE-III
931.77609,0.04800000000000182,0.011,OGLE-III
933.87258,-0.12099999999999866,0.008,OGLE-III
936.79857,0.11400000000000077,0.009,OGLE-III
937.81948,0.0030000000000001137,0.009,OGLE-III
939.7803,0.04900000000000304,0.008,OGLE-III
941.77677,0.12199999999999989,0.009,OGLE-III
944.76542,-0.04899999999999949,0.01,OGLE-III
950.73222,0.15900000000000247,0.012,OGLE-III
951.80181,0.036000000000001364,0.008,OGLE-III
952.81352,-0.0779999999999994,0.008,OGLE-III
953.72674,0.01600000000000179,0.009,OGLE-III
961.82871,-0.04899999999999949,0.008,OGLE-III
964.7103,0.14500000000000313,0.009,OGLE-III
965.89508,0.0990000000000002,0.01,OGLE-III
966.90065,-0.012999999999998124,0.008,OGLE-III
971.88029,-0.12399999999999878,0.008,OGLE-III
985.64863,0.125,0.008,OGLE-III
987.81413,-0.06299999999999883,0.008,OGLE-III
988.67945,0.10300000000000153,0.009,OGLE-III
990.70412,0.1180000000000021,0.009,OGLE-III
991.59617,-0.09600000000000009,0.01,OGLE-III
997.72418,0.06300000000000239,0.009,OGLE-III
1006.65326,0.020000000000003126,0.01,OGLE-III
1021.73628,0.12900000000000134,0.01,OGLE-III
1025.61143,0.0990000000000002,0.009,OGLE-III
1036.51772,0.028000000000002245,0.008,OGLE-III
1040.5987,-0.01799999999999713,0.008,OGLE-III
1043.65119,-0.09299999999999997,0.01,OGLE-III
1048.58799,-0.0030000000000001137,0.009,OGLE-III
1053.66928,-0.1059999999999981,0.008,OGLE-III
1060.6303,-0.07199999999999918,0.011,OGLE-III
1064.61968,-0.06799999999999784,0.01,OGLE-III
1067.66677,-0.14099999999999824,0.008,OGLE-III
1072.50947,0.1180000000000021,0.01,OGLE-III
1076.61135,-0.10699999999999932,0.009,OGLE-III
1079.51048,0.14500000000000313,0.011,OGLE-III
1087.53134,-0.047999999999998266,0.009,OGLE-III
1090.50978,-0.06999999999999673,0.011,OGLE-III
1093.60616,-0.046999999999997044,0.009,OGLE-III
1102.51523,-0.06099999999999994,0.01,OGLE-III
1113.51896,-0.02499999999999858,0.014,OGLE-III
1229.88044,-0.054999999999999716,0.009,OGLE-III
1239.84048,-0.0519999999999996,0.01,OGLE-III
1242.87489,0.08600000000000207,0.011,OGLE-III
1253.88678,-0.11499999999999844,0.008,OGLE-III
1256.89489,-0.04899999999999949,0.008,OGLE-III
1258.89181,-0.07199999999999918,0.01,OGLE-III
1261.84045,0.1280000000000001,0.011,OGLE-III
1266.89049,0.14300000000000068,0.01,OGLE-III
1268.88217,0.03900000000000148,0.01,OGLE-III
1279.84818,-0.08799999999999741,0.009,OGLE-III
1281.90821,0.03900000000000148,0.009,OGLE-III
1289.86553,-0.012999999999998124,0.009,OGLE-III
1290.84169,0.0730000000000004,0.009,OGLE-III
1291.82639,-0.023999999999997357,0.008,OGLE-III
1291.91094,-0.1109999999999971,0.008,OGLE-III
1294.82508,0.14000000000000057,0.011,OGLE-III
1295.83578,-0.04399999999999693,0.009,OGLE-III
1296.83991,-0.023999999999997357,0.009,OGLE-III
1298.8572,-0.08699999999999974,0.011,OGLE-III
1299.9243,0.01600000000000179,0.011,OGLE-III
1301.72912,0.07400000000000162,0.016,OGLE-III
1305.74019,0.03400000000000247,0.01,OGLE-III
1306.74911,0.04900000000000304,0.009,OGLE-III
1307.78569,-0.1039999999999992,0.01,OGLE-III
1310.80041,-0.020999999999997243,0.008,OGLE-III
1313.85607,0.10700000000000287,0.01,OGLE-III
1315.83367,0.011000000000002785,0.009,OGLE-III
1316.67181,-0.054999999999999716,0.009,OGLE-III
1317.77687,0.0020000000000024443,0.01,OGLE-III
1318.89223,0.11900000000000333,0.011,OGLE-III
1319.7736,-0.06700000000000017,0.008,OGLE-III
1320.79911,0.1490000000000009,0.011,OGLE-III
1327.86017,-0.005999999999996675,0.014,OGLE-III
1332.80324,0.11900000000000333,0.01,OGLE-III
1333.83579,-0.07499999999999929,0.01,OGLE-III
1335.64982,-0.02699999999999747,0.009,OGLE-III
1338.69872,0.06300000000000239,0.011,OGLE-III
1338.84794,-0.11799999999999855,0.01,OGLE-III
1339.61231,-0.09699999999999775,0.008,OGLE-III
1339.7201,0.0470000000000006,0.01,OGLE-III
1339.90258,-0.02699999999999747,0.011,OGLE-III
1340.61857,0.13000000000000256,0.01,OGLE-III
1340.76179,-0.08199999999999719,0.01,OGLE-III
1340.8679,0.028999999999999915,0.01,OGLE-III
1341.68235,0.08999999999999986,0.01,OGLE-III
1341.90096,-0.10299999999999798,0.01,OGLE-III
1342.59383,0.036000000000001364,0.011,OGLE-III
1342.72199,-0.10199999999999676,0.008,OGLE-III
1342.81741,0.028000000000002245,0.01,OGLE-III
1343.81511,-0.04399999999999693,0.01,OGLE-III
1345.75132,-0.046999999999997044,0.011,OGLE-III
1346.65293,-0.04399999999999693,0.009,OGLE-III
1346.75335,0.09800000000000253,0.01,OGLE-III
1346.86276,0.0,0.008,OGLE-III
1347.65663,-0.013999999999999346,0.008,OGLE-III
1347.75691,-0.11399999999999721,0.008,OGLE-III
1348.61956,0.017000000000003013,0.01,OGLE-III
1348.7164,0.13800000000000168,0.011,OGLE-III
1348.84358,-0.027999999999998693,0.01,OGLE-III
1349.61735,-0.03399999999999892,0.009,OGLE-III
1349.73011,-0.06899999999999906,0.009,OGLE-III
1349.85286,0.08900000000000219,0.01,OGLE-III
1350.68015,0.13100000000000023,0.009,OGLE-III
1350.75808,-0.015999999999998238,0.009,OGLE-III
1350.85648,-0.10299999999999798,0.008,OGLE-III
1352.81156,-0.0990000000000002,0.008,OGLE-III
1353.64595,-0.03200000000000003,0.012,OGLE-III
1353.75922,0.1390000000000029,0.015,OGLE-III
1354.58249,0.12700000000000244,0.013,OGLE-III
1354.68464,-0.047999999999998266,0.009,OGLE-III
1354.7923,-0.14999999999999858,0.009,OGLE-III
1355.5818,-0.0379999999999967,0.01,OGLE-III
1355.67515,0.08600000000000207,0.011,OGLE-III
1355.77565,0.05900000000000105,0.012,OGLE-III
1359.63486,0.07500000000000284,0.015,OGLE-III
1360.83945,0.02300000000000324,0.011,OGLE-III
1361.65213,-0.02699999999999747,0.01,OGLE-III
1365.62578,-0.08699999999999974,0.009,OGLE-III
1365.7959,0.10900000000000176,0.01,OGLE-III
1366.57105,0.11900000000000333,0.009,OGLE-III
1366.69543,-0.04399999999999693,0.009,OGLE-III
1367.66053,0.05100000000000193,0.01,OGLE-III
1367.7925,0.08500000000000085,0.012,OGLE-III
1368.57489,0.052000000000003155,0.01,OGLE-III
1368.68259,-0.08999999999999986,0.008,OGLE-III
1368.80118,-0.007999999999999119,0.01,OGLE-III
1369.5969,0.028999999999999915,0.01,OGLE-III
1369.71068,0.10300000000000153,0.009,OGLE-III
1370.55032,-0.022999999999999687,0.01,OGLE-III
1370.64821,-0.12399999999999878,0.008,OGLE-III
1374.69582,0.10800000000000054,0.01,OGLE-III
1375.73666,-0.08699999999999974,0.009,OGLE-III
1376.53321,-0.03399999999999892,0.009,OGLE-III
1394.66841,-0.08599999999999852,0.009,OGLE-III
1395.76781,0.028999999999999915,0.012,OGLE-III
1397.66483,0.10300000000000153,0.011,OGLE-III
1398.71676,0.053000000000000824,0.009,OGLE-III
1399.56692,0.125,0.01,OGLE-III
1400.67545,0.09299999999999997,0.01,OGLE-III
1401.60725,-0.010999999999999233,0.009,OGLE-III
1402.60171,0.06500000000000128,0.01,OGLE-III
1403.65354,-0.10199999999999676,0.009,OGLE-III
1404.60523,0.120000000000001,0.01,OGLE-III
1407.62295,0.045000000000001705,0.01,OGLE-III
1408.64295,-0.06599999999999895,0.01,OGLE-III
1416.50932,-0.0379999999999967,0.009,OGLE-III
1419.66076,0.03900000000000148,0.01,OGLE-III
1431.59114,-0.11499999999999844,0.009,OGLE-III
1435.49054,-0.06999999999999673,0.011,OGLE-III
1441.4934,0.14000000000000057,0.016,OGLE-III
1446.54178,0.12100000000000222,0.011,OGLE-III
1449.51373,0.020000000000003126,0.011,OGLE-III
1458.54091,0.13400000000000034,0.012,OGLE-III
1461.54893,0.03900000000000148,0.01,OGLE-III
1477.5078,0.12199999999999989,0.015,OGLE-III
1601.84464,-0.09399999999999764,0.011,OGLE-III
1605.88167,0.07600000000000051,0.01,OGLE-III
1609.88196,0.11600000000000321,0.01,OGLE-III
1611.84144,0.05900000000000105,0.009,OGLE-III
1617.88414,0.011000000000002785,0.009,OGLE-III
1621.83726,0.0940000000000012,0.01,OGLE-III
1623.89335,-0.010999999999999233,0.01,OGLE-III
1626.80922,0.028000000000002245,0.011,OGLE-III
1628.86051,0.1410000000000018,0.013,OGLE-III
1634.83533,-0.10099999999999909,0.009,OGLE-III
1644.73123,0.11600000000000321,0.011,OGLE-III
1645.87032,0.10900000000000176,0.009,OGLE-III
1652.79354,0.0030000000000001137,0.01,OGLE-III
1653.83837,-0.10299999999999798,0.008,OGLE-III
1655.88497,-0.01699999999999946,0.009,OGLE-III
1661.75954,0.07800000000000296,0.009,OGLE-III
1662.82484,-0.08899999999999864,0.008,OGLE-III
1663.79528,0.12199999999999989,0.01,OGLE-III
1665.70779,0.13700000000000045,0.01,OGLE-III
1666.855,0.11400000000000077,0.009,OGLE-III
1667.89913,-0.0519999999999996,0.009,OGLE-III
1669.86109,0.009000000000000341,0.01,OGLE-III
1671.76106,-0.07399999999999807,0.008,OGLE-III
1672.75931,0.012000000000000455,0.009,OGLE-III
1676.84665,0.0070000000000014495,0.009,OGLE-III
1681.80234,-0.11599999999999966,0.009,OGLE-III
1682.88066,-0.03599999999999781,0.01,OGLE-III
1682.91381,-0.06999999999999673,0.012,OGLE-III
1687.72744,0.04900000000000304,0.01,OGLE-III
1689.77665,0.1180000000000021,0.011,OGLE-III
1692.74486,0.021000000000000796,0.008,OGLE-III
1693.74386,-0.02499999999999858,0.008,OGLE-III
1695.62343,0.05500000000000327,0.008,OGLE-III
1698.67909,0.14500000000000313,0.011,OGLE-III
1701.64702,-0.02699999999999747,0.009,OGLE-III
1703.58866,-0.0329999999999977,0.009,OGLE-III
1705.6637,0.1280000000000001,0.01,OGLE-III
1706.77284,0.08800000000000097,0.009,OGLE-III
1717.71744,0.11200000000000188,0.009,OGLE-III
1721.79854,-0.05299999999999727,0.01,OGLE-III
1725.78815,0.11000000000000298,0.012,OGLE-III
1726.5917,0.142000000000003,0.01,OGLE-III
1728.63576,-0.027999999999998693,0.01,OGLE-III
1729.58295,-0.012999999999998124,0.009,OGLE-III
1730.56394,-0.011999999999996902,0.009,OGLE-III
1731.59158,0.09100000000000108,0.009,OGLE-III
1732.72338,0.06300000000000239,0.009,OGLE-III
1738.70692,-0.014999999999997016,0.018,OGLE-III
1742.74158,-0.03200000000000003,0.01,OGLE-III
1742.7665,0.008000000000002672,0.011,OGLE-III
1743.72394,0.06300000000000239,0.01,OGLE-III
1744.81789,0.15500000000000114,0.012,OGLE-III
1745.72884,-0.06299999999999883,0.008,OGLE-III
1746.62597,-0.07199999999999918,0.009,OGLE-III
1748.53504,-0.08899999999999864,0.009,OGLE-III
1749.49459,0.11600000000000321,0.009,OGLE-III
1750.53798,0.012000000000000455,0.01,OGLE-III
1751.50433,-0.003999999999997783,0.009,OGLE-III
1752.57143,0.1460000000000008,0.01,OGLE-III
1754.64008,-0.046999999999997044,0.009,OGLE-III
1755.65441,0.125,0.01,OGLE-III
1756.53701,0.015000000000000568,0.008,OGLE-III
1757.64851,0.12100000000000222,0.011,OGLE-III
1758.58108,-0.1059999999999981,0.008,OGLE-III
1759.50791,0.08100000000000307,0.009,OGLE-III
1761.60018,-0.015999999999998238,0.009,OGLE-III
1762.62235,0.10500000000000043,0.009,OGLE-III
1763.65541,-0.0990000000000002,0.008,OGLE-III
1764.56591,0.11000000000000298,0.009,OGLE-III
1765.57076,-0.08999999999999986,0.008,OGLE-III
1774.50871,-0.10999999999999943,0.009,OGLE-III
1776.69859,0.036000000000001364,0.008,OGLE-III
1784.68011,0.02400000000000091,0.01,OGLE-III
1786.5995,-0.0030000000000001137,0.008,OGLE-III
1790.63558,0.10700000000000287,0.01,OGLE-III
1803.54888,-0.09399999999999764,0.008,OGLE-III
1806.54288,0.10000000000000142,0.009,OGLE-III
1809.52489,0.060000000000002274,0.008,OGLE-III
1811.55937,0.11400000000000077,0.009,OGLE-III
1813.59669,-0.03999999999999915,0.009,OGLE-III
1815.59232,-0.09399999999999764,0.009,OGLE-III
1817.56876,-0.1039999999999992,0.009,OGLE-III
1824.50282,-0.10099999999999909,0.009,OGLE-III
1829.56527,-0.1059999999999981,0.014,OGLE-III
1846.53072,0.010000000000001563,0.011,OGLE-III
1847.52323,0.037000000000002586,0.01,OGLE-III
1849.51571,0.10600000000000165,0.016,OGLE-III
1854.52555,0.07700000000000173,0.016,OGLE-III
1859.51703,-0.045999999999999375,0.014,OGLE-III
2125.68152,0.02400000000000091,0.014,OGLE-III
2129.7337,-0.03200000000000003,0.01,OGLE-III
2132.67671,0.04200000000000159,0.011,OGLE-III
2136.58012,0.08400000000000318,0.014,OGLE-III
2141.59525,0.05799999999999983,0.011,OGLE-III
2144.67826,0.013000000000001677,0.011,OGLE-III
2160.63467,0.10800000000000054,0.014,OGLE-III
2170.57558,-0.129999999999999,0.011,OGLE-III
2178.58634,0.07900000000000063,0.022,OGLE-III
2211.53924,0.12600000000000122,0.017,OGLE-III
2333.8731,-0.11899999999999977,0.01,OGLE-III
2333.87605,-0.12399999999999878,0.011,OGLE-III
2344.83737,0.010000000000001563,0.011,OGLE-III
2355.88525,-0.010999999999999233,0.01,OGLE-III
2355.88819,-0.008999999999996788,0.01,OGLE-III
2364.87982,-0.09299999999999997,0.012,OGLE-III
2372.89161,0.13700000000000045,0.012,OGLE-III
2384.8236,0.053000000000000824,0.01,OGLE-III
2391.92168,0.11100000000000065,0.015,OGLE-III
2405.82891,0.12900000000000134,0.013,OGLE-III
2414.87438,-0.036999999999999034,0.011,OGLE-III
2416.88999,-0.09399999999999764,0.011,OGLE-III
2424.74861,0.01600000000000179,0.013,OGLE-III
2445.67417,-0.015999999999998238,0.01,OGLE-III
2454.79065,-0.014999999999997016,0.012,OGLE-III
2459.68581,0.03100000000000236,0.008,OGLE-III
2463.58512,0.0870000000000033,0.01,OGLE-III
2464.74919,0.0940000000000012,0.011,OGLE-III
2466.6049,-0.0329999999999977,0.009,OGLE-III
2470.71494,-0.015999999999998238,0.009,OGLE-III
2472.74535,-0.1319999999999979,0.009,OGLE-III
2481.60173,-0.04999999999999716,0.012,OGLE-III
2486.75774,-0.07399999999999807,0.014,OGLE-III
2490.74094,0.12300000000000111,0.016,OGLE-III
2493.68564,-0.09799999999999898,0.01,OGLE-III
2498.55229,0.12400000000000233,0.009,OGLE-III
2500.59574,-0.038999999999997925,0.009,OGLE-III
2508.70756,-0.003999999999997783,0.014,OGLE-III
2512.65704,-0.10499999999999687,0.013,OGLE-III
2517.55846,0.1460000000000008,0.014,OGLE-III
2520.62593,0.11000000000000298,0.012,OGLE-III
2538.54343,0.06500000000000128,0.013,OGLE-III
2542.5712,-0.11999999999999744,0.009,OGLE-III
2552.53602,0.01600000000000179,0.013,OGLE-III
2557.5012,0.1180000000000021,0.013,OGLE-III
2564.52261,0.14500000000000313,0.014,OGLE-III
2708.85013,0.06800000000000139,0.009,OGLE-III
2708.88385,-0.011999999999996902,0.01,OGLE-III
2719.85581,-0.10899999999999821,0.011,OGLE-III
2729.87783,-0.06299999999999883,0.011,OGLE-III
2734.81679,0.1130000000000031,0.01,OGLE-III
2747.74141,-0.08299999999999841,0.016,OGLE-III
2753.92643,-0.0589999999999975,0.012,OGLE-III
2757.85255,-0.09399999999999764,0.011,OGLE-III
2761.90136,0.06700000000000017,0.011,OGLE-III
2767.84833,-0.023999999999997357,0.012,OGLE-III
2775.76517,-0.10299999999999798,0.012,OGLE-III
2782.68652,-0.10899999999999821,0.012,OGLE-III
2782.70091,-0.10699999999999932,0.011,OGLE-III
2793.85327,-0.015999999999998238,0.011,OGLE-III
2793.86462,-0.046999999999997044,0.011,OGLE-III
2793.88164,-0.047999999999998266,0.011,OGLE-III
2793.88526,-0.05699999999999861,0.009,OGLE-III
2793.89568,-0.06899999999999906,0.01,OGLE-III
2793.90492,-0.07599999999999696,0.01,OGLE-III
2793.91355,-0.07499999999999929,0.011,OGLE-III
2794.58339,0.09299999999999997,0.016,OGLE-III
2794.59339,0.09600000000000009,0.015,OGLE-III
2794.60212,0.06099999999999994,0.014,OGLE-III
2794.61049,0.05000000000000071,0.015,OGLE-III
2794.63441,-0.019999999999999574,0.011,OGLE-III
2794.70248,-0.08899999999999864,0.01,OGLE-III
2794.76567,-0.07899999999999707,0.01,OGLE-III
2794.93062,0.0920000000000023,0.014,OGLE-III
2795.63111,0.053000000000000824,0.008,OGLE-III
2795.66892,0.08800000000000097,0.009,OGLE-III
2796.8533,0.11400000000000077,0.01,OGLE-III
2796.86727,0.11100000000000065,0.012,OGLE-III
2796.88057,0.1280000000000001,0.014,OGLE-III
2796.88671,0.12100000000000222,0.013,OGLE-III
2797.64306,0.0990000000000002,0.01,OGLE-III
2797.84594,-0.12299999999999756,0.009,OGLE-III
2802.73544,0.09700000000000131,0.014,OGLE-III
2809.758,-0.015999999999998238,0.011,OGLE-III
2811.68512,0.036000000000001364,0.013,OGLE-III
2812.81444,0.1180000000000021,0.015,OGLE-III
2813.85823,0.03300000000000125,0.011,OGLE-III
2815.83887,0.0990000000000002,0.012,OGLE-III
2816.85986,-0.10899999999999821,0.01,OGLE-III
2819.80605,0.0660000000000025,0.011,OGLE-III
2821.69191,0.120000000000001,0.013,OGLE-III
2845.68677,0.054000000000002046,0.011,OGLE-III
2850.57566,-0.10299999999999798,0.009,OGLE-III
2850.61644,-0.09999999999999787,0.01,OGLE-III
2854.58785,0.038000000000000256,0.011,OGLE-III
2857.4981,-0.03599999999999781,0.01,OGLE-III
2858.71046,-0.10099999999999909,0.011,OGLE-III
2858.74397,-0.11799999999999855,0.012,OGLE-III
2859.57095,-0.07499999999999929,0.015,OGLE-III
2859.69352,0.10100000000000264,0.016,OGLE-III
2862.65755,-0.1059999999999981,0.012,OGLE-III
2868.70887,0.045000000000001705,0.011,OGLE-III
2871.62714,-0.0259999999999998,0.01,OGLE-III
2877.52907,0.10100000000000264,0.013,OGLE-III
2883.62372,-0.09099999999999753,0.01,OGLE-III
2892.55004,-0.07899999999999707,0.011,OGLE-III
2895.61565,-0.10499999999999687,0.01,OGLE-III
2900.62732,-0.08799999999999741,0.011,OGLE-III
2909.63576,-0.036999999999999034,0.01,OGLE-III
2920.55069,0.0400000000000027,0.016,OGLE-III
2931.54751,0.08999999999999986,0.012,OGLE-III
3052.85736,-0.023999999999997357,0.01,OGLE-III
3059.83029,-0.03999999999999915,0.01,OGLE-III
3059.83315,-0.028999999999999915,0.011,OGLE-III
3064.84717,-0.09999999999999787,0.012,OGLE-III
3064.85005,-0.1109999999999971,0.011,OGLE-III
3068.80096,0.03100000000000236,0.014,OGLE-III
3068.80382,0.03300000000000125,0.013,OGLE-III
3070.87962,0.09700000000000131,0.013,OGLE-III
3070.88248,0.07600000000000051,0.012,OGLE-III
3073.8357,0.009000000000000341,0.01,OGLE-III
3073.83855,0.006000000000000227,0.01,OGLE-III
3075.8738,0.13800000000000168,0.012,OGLE-III
3075.87668,0.13600000000000279,0.012,OGLE-III
3080.77802,-0.07599999999999696,0.009,OGLE-III
3080.78087,-0.08199999999999719,0.01,OGLE-III
3082.91253,0.0940000000000012,0.011,OGLE-III
3085.83628,-0.06899999999999906,0.009,OGLE-III
3085.83914,-0.07199999999999918,0.01,OGLE-III
3086.91376,-0.125,0.01,OGLE-III
3088.83172,-0.11499999999999844,0.008,OGLE-III
3090.74198,-0.04399999999999693,0.009,OGLE-III
3090.74483,-0.0589999999999975,0.009,OGLE-III
3096.89717,0.08100000000000307,0.013,OGLE-III
3096.90004,0.030000000000001137,0.013,OGLE-III
3099.79287,-0.07399999999999807,0.009,OGLE-III
3099.79574,-0.0779999999999994,0.01,OGLE-III
3101.76911,-0.012999999999998124,0.011,OGLE-III
3101.78137,-0.0030000000000001137,0.012,OGLE-III
3103.80208,0.12300000000000111,0.01,OGLE-III
3103.80493,0.10600000000000165,0.011,OGLE-III
3104.86073,-0.004999999999999005,0.022,OGLE-III
3106.87399,0.09800000000000253,0.013,OGLE-III
3106.87686,0.09800000000000253,0.013,OGLE-III
3108.79451,0.045000000000001705,0.009,OGLE-III
3108.79734,0.043000000000002814,0.01,OGLE-III
3109.8534,-0.11299999999999955,0.008,OGLE-III
3109.85626,-0.11599999999999966,0.009,OGLE-III
3110.85983,0.10200000000000031,0.012,OGLE-III
3110.86267,0.08500000000000085,0.011,OGLE-III
3112.84512,-0.046999999999997044,0.009,OGLE-III
3112.848,-0.029999999999997584,0.01,OGLE-III
3114.80974,-0.053999999999998494,0.008,OGLE-III
3114.81259,-0.07699999999999818,0.009,OGLE-III
3116.89782,-0.019999999999999574,0.01,OGLE-III
3116.9007,-0.01699999999999946,0.011,OGLE-III
3122.93574,-0.020999999999997243,0.016,OGLE-III
3122.93857,-0.03399999999999892,0.018,OGLE-III
3123.79113,-0.10999999999999943,0.008,OGLE-III
3125.90022,0.11700000000000088,0.014,OGLE-III
3125.9031,0.08999999999999986,0.014,OGLE-III
3127.84443,0.14300000000000068,0.013,OGLE-III
3127.84733,0.10600000000000165,0.013,OGLE-III
3128.84634,-0.10299999999999798,0.01,OGLE-III
3128.84922,-0.1280000000000001,0.011,OGLE-III
3130.72683,-0.05299999999999727,0.01,OGLE-III
3130.7297,-0.06499999999999773,0.011,OGLE-III
3131.69331,0.06700000000000017,0.013,OGLE-III
3131.69619,0.054000000000002046,0.013,OGLE-III
3135.92492,-0.007999999999999119,0.011,OGLE-III
3135.92783,-0.04199999999999804,0.011,OGLE-III
3138.67921,0.05799999999999983,0.011,OGLE-III
3138.68209,0.03100000000000236,0.011,OGLE-III
3139.90807,0.12700000000000244,0.011,OGLE-III
3140.91148,-0.125,0.01,OGLE-III
3142.79302,-0.09299999999999997,0.009,OGLE-III
3142.79593,-0.09600000000000009,0.01,OGLE-III
3144.81301,-0.07499999999999929,0.009,OGLE-III
3144.81592,-0.0779999999999994,0.01,OGLE-III
3146.85266,0.0710000000000015,0.012,OGLE-III
3151.77591,-0.09099999999999753,0.01,OGLE-III
3151.78801,-0.12299999999999756,0.011,OGLE-III
3151.93363,0.15900000000000247,0.016,OGLE-III
3151.93654,0.13600000000000279,0.016,OGLE-III
3152.78153,0.09100000000000108,0.012,OGLE-III
3152.79215,0.008000000000002672,0.011,OGLE-III
3153.78422,0.009000000000000341,0.011,OGLE-III
3153.78833,0.010000000000001563,0.014,OGLE-III
3154.87263,-0.14199999999999946,0.011,OGLE-III
3156.89215,0.019000000000001904,0.011,OGLE-III
3162.5991,-0.0990000000000002,0.011,OGLE-III
3162.60201,-0.11499999999999844,0.011,OGLE-III
3163.78007,-0.12099999999999866,0.009,OGLE-III
3163.78297,-0.11599999999999966,0.01,OGLE-III
3164.7623,0.1509999999999998,0.012,OGLE-III
3164.76522,0.1280000000000001,0.011,OGLE-III
3164.89822,-0.06199999999999761,0.012,OGLE-III
3165.73589,-0.11799999999999855,0.008,OGLE-III
3165.73877,-0.11499999999999844,0.009,OGLE-III
3167.62226,-0.06999999999999673,0.014,OGLE-III
3167.86256,0.14800000000000324,0.013,OGLE-III
3168.53038,0.022000000000002018,0.014,OGLE-III
3168.69466,0.054000000000002046,0.01,OGLE-III
3168.88395,-0.07599999999999696,0.01,OGLE-III
3169.52892,-0.045999999999999375,0.009,OGLE-III
3169.58627,-0.09499999999999886,0.009,OGLE-III
3169.68699,-0.023999999999997357,0.01,OGLE-III
3169.75206,0.09299999999999997,0.012,OGLE-III
3170.58519,0.1280000000000001,0.008,OGLE-III
3170.60494,0.12400000000000233,0.009,OGLE-III
3170.75965,-0.1269999999999989,0.008,OGLE-III
3170.83703,-0.04499999999999815,0.009,OGLE-III
