HJD,MAG,ERR,SRV
3813.83961,0.0940000000000012,0.008,OGLE-III
3813.87748,0.1410000000000018,0.008,OGLE-III
3813.90909,0.17800000000000082,0.009,OGLE-III
3814.75236,-0.1039999999999992,0.008,OGLE-III
3814.76029,-0.11099999999999888,0.008,OGLE-III
3814.83848,-0.03200000000000003,0.008,OGLE-III
3814.8702,0.021000000000000796,0.008,OGLE-III
3814.90664,0.10900000000000176,0.008,OGLE-III
3815.75305,-0.051000000000000156,0.014,OGLE-III
3815.79587,-0.0730000000000004,0.008,OGLE-III
3815.81519,-0.12199999999999989,0.008,OGLE-III
3815.82551,-0.11500000000000021,0.008,OGLE-III
3815.83626,-0.1169999999999991,0.007,OGLE-III
3815.84334,-0.10099999999999909,0.008,OGLE-III
3815.85012,-0.11099999999999888,0.007,OGLE-III
3815.86152,-0.10299999999999976,0.007,OGLE-III
3815.86919,-0.08799999999999919,0.007,OGLE-III
3815.87896,-0.07099999999999973,0.007,OGLE-III
3815.88977,-0.051000000000000156,0.007,OGLE-III
3815.8973,-0.04100000000000037,0.008,OGLE-III
3815.9046,-0.027999999999998693,0.007,OGLE-III
3815.91107,-0.009000000000000341,0.008,OGLE-III
3815.91756,0.009999999999999787,0.008,OGLE-III
3815.92052,-0.0129999999999999,0.009,OGLE-III
3815.92364,0.022999999999999687,0.013,OGLE-III
3817.8026,0.17300000000000182,0.009,OGLE-III
3817.83822,0.1410000000000018,0.009,OGLE-III
3817.87175,0.030999999999998806,0.008,OGLE-III
3817.91256,-0.04100000000000037,0.008,OGLE-III
3817.91996,-0.07699999999999996,0.01,OGLE-III
3818.7569,-0.006000000000000227,0.008,OGLE-III
3818.82141,0.14300000000000068,0.008,OGLE-III
3818.92013,0.08699999999999974,0.01,OGLE-III
3819.75507,-0.09600000000000009,0.007,OGLE-III
3819.79929,-0.04399999999999871,0.007,OGLE-III
3820.78349,-0.10200000000000031,0.007,OGLE-III
3821.78664,-0.019000000000000128,0.008,OGLE-III
3822.82601,0.08200000000000074,0.008,OGLE-III
3823.7862,0.10600000000000165,0.008,OGLE-III
3824.75239,-0.05999999999999872,0.008,OGLE-III
3825.81729,-0.07099999999999973,0.008,OGLE-III
3826.74578,-0.0039999999999995595,0.008,OGLE-III
3827.81356,-0.0019999999999988916,0.008,OGLE-III
3828.78819,0.14000000000000057,0.009,OGLE-III
3829.77034,0.038000000000000256,0.008,OGLE-III
3830.75087,-0.11800000000000033,0.007,OGLE-III
3832.75726,0.10300000000000153,0.008,OGLE-III
3833.77043,0.16600000000000037,0.008,OGLE-III
3834.75621,0.0519999999999996,0.008,OGLE-III
3835.74527,-0.08799999999999919,0.008,OGLE-III
3836.77633,-0.11500000000000021,0.008,OGLE-III
3837.74368,0.03500000000000014,0.008,OGLE-III
3837.91561,-0.027999999999998693,0.008,OGLE-III
3838.75546,0.1739999999999995,0.011,OGLE-III
3839.75125,0.10099999999999909,0.009,OGLE-III
3840.71723,-0.08699999999999974,0.008,OGLE-III
3840.92221,0.120000000000001,0.009,OGLE-III
3841.75579,-0.10099999999999909,0.008,OGLE-III
3841.90647,0.15899999999999892,0.008,OGLE-III
3842.86041,-0.0730000000000004,0.008,OGLE-III
3845.7313,0.03999999999999915,0.014,OGLE-III
3845.92305,-0.026999999999999247,0.008,OGLE-III
3846.74202,-0.10099999999999909,0.007,OGLE-III
3847.80809,-0.0860000000000003,0.008,OGLE-III
3848.76304,-0.013999999999999346,0.008,OGLE-III
3849.76221,0.15500000000000114,0.008,OGLE-III
3850.70687,0.019000000000001904,0.008,OGLE-III
3850.88027,0.02500000000000213,0.008,OGLE-III
3851.7215,-0.07000000000000028,0.008,OGLE-III
3851.88626,0.16400000000000148,0.009,OGLE-III
3851.93237,0.07900000000000063,0.009,OGLE-III
3852.70998,-0.06299999999999883,0.008,OGLE-III
3852.89225,0.13500000000000156,0.008,OGLE-III
3853.69837,0.11599999999999966,0.008,OGLE-III
3853.86669,-0.045999999999999375,0.008,OGLE-III
3856.68844,-0.0730000000000004,0.008,OGLE-III
3856.85519,0.1720000000000006,0.008,OGLE-III
3857.92612,0.15700000000000003,0.008,OGLE-III
3858.7748,-0.11299999999999955,0.007,OGLE-III
3859.813,-0.08999999999999986,0.007,OGLE-III
3860.6825,0.08300000000000196,0.008,OGLE-III
3860.92136,-0.12399999999999878,0.008,OGLE-III
3861.68059,-0.03999999999999915,0.008,OGLE-III
3861.78421,0.1440000000000019,0.008,OGLE-III
3862.71386,-0.09499999999999886,0.007,OGLE-III
3862.87632,0.16600000000000037,0.008,OGLE-III
3863.65134,0.05000000000000071,0.008,OGLE-III
3863.87219,0.08999999999999986,0.008,OGLE-III
3864.68828,0.13700000000000045,0.008,OGLE-III
3864.87832,-0.03599999999999959,0.007,OGLE-III
3864.93726,0.08900000000000219,0.008,OGLE-III
3865.6991,0.1559999999999988,0.008,OGLE-III
3865.83582,-0.06099999999999994,0.008,OGLE-III
3865.91258,-0.09799999999999898,0.007,OGLE-III
3866.69755,0.0519999999999996,0.008,OGLE-III
3866.83705,0.07400000000000162,0.008,OGLE-III
3866.91598,-0.08000000000000007,0.007,OGLE-III
3867.64039,-0.09799999999999898,0.008,OGLE-III
3867.82795,0.15800000000000125,0.009,OGLE-III
3867.89916,0.09499999999999886,0.008,OGLE-III
3868.7235,-0.09799999999999898,0.008,OGLE-III
3868.87518,0.13200000000000145,0.009,OGLE-III
3869.70335,-0.03399999999999892,0.008,OGLE-III
3869.8843,0.03399999999999892,0.009,OGLE-III
3872.90828,-0.06899999999999906,0.008,OGLE-III
3873.65686,-0.0860000000000003,0.008,OGLE-III
3873.79903,0.0710000000000015,0.008,OGLE-III
3873.87165,0.1750000000000007,0.008,OGLE-III
3874.7553,-0.1120000000000001,0.008,OGLE-III
3875.669,0.16900000000000048,0.008,OGLE-III
3875.82487,-0.11999999999999922,0.007,OGLE-III
3875.91538,0.03300000000000125,0.008,OGLE-III
3876.64621,0.07900000000000063,0.006,OGLE-III
3877.64436,-0.057000000000000384,0.008,OGLE-III
3877.79566,0.1700000000000017,0.008,OGLE-III
3877.86957,-0.022999999999999687,0.008,OGLE-III
3880.63512,0.1670000000000016,0.008,OGLE-III
3880.84523,-0.04899999999999949,0.008,OGLE-III
3880.92405,0.10699999999999932,0.008,OGLE-III
3881.67445,0.1479999999999997,0.008,OGLE-III
3881.88589,-0.08699999999999974,0.008,OGLE-III
3882.58645,-0.09499999999999886,0.008,OGLE-III
3882.76274,0.1739999999999995,0.008,OGLE-III
3882.83697,-0.03999999999999915,0.008,OGLE-III
3882.90576,-0.10799999999999876,0.007,OGLE-III
3883.65212,-0.08000000000000007,0.008,OGLE-III
3883.85264,0.13599999999999923,0.008,OGLE-III
3886.61423,0.12300000000000111,0.008,OGLE-III
3886.80702,-0.10999999999999943,0.007,OGLE-III
3886.87887,-0.0519999999999996,0.008,OGLE-III
3887.58757,-0.04899999999999949,0.008,OGLE-III
3887.79017,0.04400000000000048,0.008,OGLE-III
3887.88971,-0.1039999999999992,0.008,OGLE-III
3888.60365,-0.11800000000000033,0.007,OGLE-III
3889.67001,-0.10799999999999876,0.007,OGLE-III
3889.94824,-0.06299999999999883,0.008,OGLE-III
3890.65515,-0.06599999999999895,0.007,OGLE-III
3891.67967,0.08600000000000207,0.008,OGLE-III
3891.80789,-0.1169999999999991,0.008,OGLE-III
3891.88987,0.04200000000000159,0.008,OGLE-III
3892.60487,0.027000000000001023,0.009,OGLE-III
3893.6335,-0.03399999999999892,0.008,OGLE-III
3894.68386,-0.07000000000000028,0.008,OGLE-III
3894.90665,-0.04100000000000037,0.008,OGLE-III
3896.62454,0.15899999999999892,0.01,OGLE-III
3900.5428,0.13400000000000034,0.013,OGLE-III
3900.72919,-0.03399999999999892,0.008,OGLE-III
3900.80785,0.1269999999999989,0.008,OGLE-III
3900.87649,0.14700000000000202,0.008,OGLE-III
3901.55296,0.15700000000000003,0.009,OGLE-III
3901.73429,-0.10599999999999987,0.008,OGLE-III
3901.81154,-0.0030000000000001137,0.008,OGLE-III
3901.88048,0.1269999999999989,0.009,OGLE-III
3902.57718,0.10800000000000054,0.008,OGLE-III
3902.75513,-0.08099999999999952,0.008,OGLE-III
3902.87798,-0.006000000000000227,0.009,OGLE-III
3903.66677,0.16000000000000014,0.008,OGLE-III
3904.56398,-0.1039999999999992,0.007,OGLE-III
3904.72695,0.15899999999999892,0.008,OGLE-III
3904.79605,0.120000000000001,0.008,OGLE-III
3904.89819,-0.09499999999999886,0.008,OGLE-III
3905.56071,-0.05299999999999905,0.008,OGLE-III
3905.73742,0.04899999999999949,0.008,OGLE-III
3905.80745,0.16100000000000136,0.008,OGLE-III
3905.876,0.09100000000000108,0.008,OGLE-III
3906.57523,0.129999999999999,0.008,OGLE-III
3906.71586,-0.09799999999999898,0.007,OGLE-III
3906.7882,0.022999999999999687,0.008,OGLE-III
3906.8713,0.13800000000000168,0.009,OGLE-III
3907.60601,0.17300000000000182,0.009,OGLE-III
3907.79643,-0.09699999999999953,0.009,OGLE-III
3907.87279,0.045000000000001705,0.01,OGLE-III
3908.54214,-0.041999999999999815,0.008,OGLE-III
3908.72777,0.04299999999999926,0.008,OGLE-III
3908.80783,-0.10599999999999987,0.008,OGLE-III
3908.89092,-0.023999999999999133,0.008,OGLE-III
3909.54401,-0.08499999999999908,0.008,OGLE-III
3909.72667,0.1700000000000017,0.008,OGLE-III
3909.81717,-0.04100000000000037,0.008,OGLE-III
3910.58894,-0.10699999999999932,0.008,OGLE-III
3912.54311,0.14300000000000068,0.008,OGLE-III
3912.73047,-0.1039999999999992,0.007,OGLE-III
3912.8244,0.03399999999999892,0.008,OGLE-III
3913.53462,0.04100000000000037,0.007,OGLE-III
3913.74007,-0.05999999999999872,0.008,OGLE-III
3913.82895,-0.08799999999999919,0.007,OGLE-III
3914.55841,-0.058999999999999275,0.008,OGLE-III
3915.53612,-0.09799999999999898,0.008,OGLE-III
3915.73812,0.15700000000000003,0.008,OGLE-III
3915.83631,0.005000000000000782,0.008,OGLE-III
3916.57482,-0.04800000000000004,0.008,OGLE-III
3916.81875,0.14199999999999946,0.008,OGLE-III
3917.62999,-0.058999999999999275,0.008,OGLE-III
3917.82934,0.09600000000000009,0.009,OGLE-III
3918.6169,0.1670000000000016,0.009,OGLE-III
3918.82702,-0.05999999999999872,0.008,OGLE-III
3919.55519,-0.016000000000000014,0.009,OGLE-III
3919.77379,-0.06599999999999895,0.007,OGLE-III
3920.52151,-0.0909999999999993,0.008,OGLE-III
3920.71759,0.15700000000000003,0.009,OGLE-III
3920.80302,-0.0030000000000001137,0.008,OGLE-III
3921.51767,-0.009000000000000341,0.008,OGLE-III
3921.73144,0.04899999999999949,0.01,OGLE-III
3922.73361,-0.051000000000000156,0.008,OGLE-III
3930.56225,0.0030000000000001137,0.007,OGLE-III
3930.79923,-0.1120000000000001,0.008,OGLE-III
3931.51028,-0.08199999999999896,0.008,OGLE-III
3932.53787,-0.05299999999999905,0.008,OGLE-III
3932.80962,0.15399999999999991,0.008,OGLE-III
3933.52428,0.18400000000000105,0.008,OGLE-III
3933.70878,-0.0860000000000003,0.007,OGLE-III
3933.78075,0.0710000000000015,0.008,OGLE-III
3934.49825,0.08500000000000085,0.008,OGLE-III
3934.66822,-0.05999999999999872,0.007,OGLE-III
3934.73808,-0.11999999999999922,0.007,OGLE-III
3935.54806,0.06500000000000128,0.008,OGLE-III
3935.71946,-0.05599999999999916,0.008,OGLE-III
3935.81697,-0.10999999999999943,0.008,OGLE-III
3936.50149,-0.11800000000000033,0.008,OGLE-III
3936.66697,0.14000000000000057,0.008,OGLE-III
3936.74335,0.09199999999999875,0.009,OGLE-III
3937.56968,-0.1349999999999998,0.008,OGLE-III
3938.50921,0.13100000000000023,0.009,OGLE-III
3938.70426,-0.019999999999999574,0.008,OGLE-III
3938.80942,0.14300000000000068,0.009,OGLE-III
3940.5939,0.15700000000000003,0.008,OGLE-III
3941.72284,0.09299999999999997,0.009,OGLE-III
3944.56183,0.07900000000000063,0.008,OGLE-III
3944.7622,0.005000000000000782,0.008,OGLE-III
3946.52099,-0.01699999999999946,0.008,OGLE-III
3946.71318,-0.0019999999999988916,0.008,OGLE-III
3950.52964,0.16799999999999926,0.008,OGLE-III
3950.7447,-0.08900000000000041,0.008,OGLE-III
3950.75217,-0.07699999999999996,0.008,OGLE-III
3951.52238,0.05000000000000071,0.008,OGLE-III
3951.75367,-0.11800000000000033,0.008,OGLE-III
3956.57559,0.1670000000000016,0.011,OGLE-III
3957.514,-0.036999999999999034,0.009,OGLE-III
3958.58567,-0.007999999999999119,0.008,OGLE-III
3959.51759,-0.06899999999999906,0.008,OGLE-III
3959.69201,0.07499999999999929,0.009,OGLE-III
3960.50682,0.15899999999999892,0.008,OGLE-III
3960.68593,-0.08900000000000041,0.007,OGLE-III
3961.58248,0.14199999999999946,0.01,OGLE-III
3963.53948,-0.03200000000000003,0.008,OGLE-III
3963.71684,0.12199999999999989,0.008,OGLE-III
3964.53459,-0.10999999999999943,0.007,OGLE-III
3965.51902,0.019999999999999574,0.008,OGLE-III
3965.71791,0.036000000000001364,0.008,OGLE-III
3966.49419,0.16499999999999915,0.009,OGLE-III
3966.69591,-0.11500000000000021,0.008,OGLE-III
3967.53262,0.1180000000000021,0.009,OGLE-III
3967.72134,-0.10699999999999932,0.007,OGLE-III
3968.50669,-0.03200000000000003,0.008,OGLE-III
3968.67665,0.1269999999999989,0.009,OGLE-III
3969.48832,-0.1039999999999992,0.008,OGLE-III
3969.68896,0.14199999999999946,0.008,OGLE-III
3970.52255,-0.05599999999999916,0.008,OGLE-III
3970.69603,0.08300000000000196,0.008,OGLE-III
3971.56126,-0.011999999999998678,0.008,OGLE-III
3973.58751,0.15200000000000102,0.008,OGLE-III
3974.51678,-0.08399999999999963,0.008,OGLE-III
3975.51966,-0.09799999999999898,0.007,OGLE-III
3975.69635,0.125,0.008,OGLE-III
3976.51447,0.05000000000000071,0.008,OGLE-III
3976.6943,-0.0030000000000001137,0.009,OGLE-III
3979.51649,-0.05999999999999872,0.009,OGLE-III
3982.57714,-0.058999999999999275,0.008,OGLE-III
3983.53476,0.1460000000000008,0.011,OGLE-III
3986.59159,-0.07399999999999984,0.008,OGLE-III
3987.51393,0.0519999999999996,0.009,OGLE-III
3988.52685,0.1700000000000017,0.008,OGLE-III
3989.53746,0.12100000000000222,0.008,OGLE-III
3990.55427,0.03200000000000003,0.008,OGLE-III
3991.51005,-0.11999999999999922,0.008,OGLE-III
3993.56173,-0.013999999999999346,0.008,OGLE-III
3994.57242,0.15800000000000125,0.009,OGLE-III
3995.58,0.1269999999999989,0.008,OGLE-III
3999.61735,-0.04800000000000004,0.008,OGLE-III
4002.50675,-0.0909999999999993,0.008,OGLE-III
4003.50099,-0.009999999999999787,0.008,OGLE-III
4004.53506,0.09600000000000009,0.008,OGLE-III
4006.52802,0.04800000000000182,0.008,OGLE-III
4012.50792,-0.06899999999999906,0.009,OGLE-III
4016.52356,0.12199999999999989,0.01,OGLE-III
4018.56204,-0.03599999999999959,0.008,OGLE-III
4020.54655,-0.07199999999999918,0.008,OGLE-III
4023.54692,0.005000000000000782,0.008,OGLE-III
4025.56626,-0.10599999999999987,0.008,OGLE-III
4028.50569,-0.04399999999999871,0.008,OGLE-III
4031.50579,0.10800000000000054,0.009,OGLE-III
4038.51111,0.10900000000000176,0.01,OGLE-III
4041.51014,-0.041999999999999815,0.009,OGLE-III
4043.5179,0.15899999999999892,0.011,OGLE-III
4141.8852,0.10200000000000031,0.01,OGLE-III
4151.86635,-0.07399999999999984,0.009,OGLE-III
4153.88827,0.15800000000000125,0.01,OGLE-III
4156.86666,-0.09600000000000009,0.01,OGLE-III
4158.88776,0.16600000000000037,0.01,OGLE-III
4161.8542,-0.13699999999999868,0.01,OGLE-III
4163.83708,0.16300000000000026,0.01,OGLE-III
4165.83215,-0.04800000000000004,0.011,OGLE-III
4168.81566,0.16600000000000037,0.011,OGLE-III
4170.80759,-0.045999999999999375,0.012,OGLE-III
4175.79821,-0.0009999999999994458,0.009,OGLE-III
4176.90957,0.0990000000000002,0.009,OGLE-III
4178.81764,-0.009999999999999787,0.009,OGLE-III
4179.85759,0.0990000000000002,0.009,OGLE-III
4181.79403,-0.06799999999999962,0.009,OGLE-III
4182.84253,-0.09399999999999942,0.008,OGLE-III
4183.87511,-0.11299999999999955,0.008,OGLE-III
4184.91934,-0.1039999999999992,0.009,OGLE-III
4189.87026,-0.08199999999999896,0.009,OGLE-III
4191.82063,0.08699999999999974,0.012,OGLE-III
4193.76666,-0.07199999999999918,0.009,OGLE-III
4194.79597,-0.014999999999998792,0.009,OGLE-III
4196.78602,0.09600000000000009,0.01,OGLE-III
4202.7676,0.0010000000000012221,0.008,OGLE-III
4203.75561,-0.12099999999999866,0.008,OGLE-III
4204.74789,-0.05799999999999983,0.008,OGLE-III
4204.93018,0.06099999999999994,0.011,OGLE-III
4205.74443,0.15200000000000102,0.009,OGLE-III
4207.73388,-0.013999999999999346,0.009,OGLE-III
4208.756,-0.0860000000000003,0.008,OGLE-III
4211.80015,0.09600000000000009,0.01,OGLE-III
4212.88152,0.009000000000000341,0.011,OGLE-III
4213.7205,-0.08999999999999986,0.008,OGLE-III
4213.92409,0.12600000000000122,0.009,OGLE-III
4215.75319,-0.08199999999999896,0.009,OGLE-III
4216.71099,0.15800000000000125,0.01,OGLE-III
4217.71845,0.09299999999999997,0.008,OGLE-III
4217.9279,-0.11099999999999888,0.008,OGLE-III
4218.76808,0.030999999999998806,0.01,OGLE-III
4219.76899,-0.08099999999999952,0.009,OGLE-III
4220.71372,-0.05799999999999983,0.009,OGLE-III
4222.68245,0.07499999999999929,0.011,OGLE-III
4224.79317,0.04200000000000159,0.01,OGLE-III
4228.68861,0.022000000000002018,0.01,OGLE-III
4228.92218,-0.09600000000000009,0.009,OGLE-III
4229.68229,-0.10599999999999987,0.01,OGLE-III
4229.87924,0.15800000000000125,0.01,OGLE-III
4230.69201,-0.08799999999999919,0.008,OGLE-III
4230.88005,0.12600000000000122,0.01,OGLE-III
4231.63433,0.16600000000000037,0.009,OGLE-III
4231.77856,-0.10099999999999909,0.008,OGLE-III
4231.90275,0.06299999999999883,0.009,OGLE-III
4232.68642,0.15399999999999991,0.011,OGLE-III
4232.84741,-0.10699999999999932,0.01,OGLE-III
4233.82448,0.03200000000000003,0.01,OGLE-III
4234.72261,0.027000000000001023,0.009,OGLE-III
4235.64788,-0.0649999999999995,0.008,OGLE-III
4235.80913,0.07000000000000028,0.008,OGLE-III
4235.90156,0.16300000000000026,0.009,OGLE-III
4238.63382,0.008000000000000895,0.011,OGLE-III
4238.88624,-0.11899999999999977,0.009,OGLE-III
4239.64859,-0.06899999999999906,0.008,OGLE-III
4240.68797,-0.10200000000000031,0.008,OGLE-III
4240.82804,0.1440000000000019,0.01,OGLE-III
4243.65377,0.1269999999999989,0.01,OGLE-III
4243.74651,0.10200000000000031,0.01,OGLE-III
4243.84022,-0.10599999999999987,0.008,OGLE-III
4244.62611,-0.057000000000000384,0.009,OGLE-III
4244.72237,0.1410000000000018,0.009,OGLE-III
4244.81518,0.08000000000000185,0.009,OGLE-III
4245.6192,-0.10799999999999876,0.008,OGLE-III
4245.71314,0.005000000000000782,0.008,OGLE-III
4245.80894,0.16100000000000136,0.009,OGLE-III
4246.67751,-0.09399999999999942,0.008,OGLE-III
4246.77039,-0.027999999999998693,0.008,OGLE-III
4246.86374,0.15800000000000125,0.009,OGLE-III
4247.69275,-0.06199999999999939,0.009,OGLE-III
4250.74093,0.12100000000000222,0.009,OGLE-III
4251.8125,0.12100000000000222,0.013,OGLE-III
4256.62864,-0.11599999999999966,0.01,OGLE-III
4256.77469,0.120000000000001,0.011,OGLE-III
4257.6603,-0.08099999999999952,0.01,OGLE-III
4258.64332,0.1280000000000001,0.01,OGLE-III
4258.76583,-0.10299999999999976,0.008,OGLE-III
4258.85993,0.022999999999999687,0.01,OGLE-III
4267.60399,-0.08000000000000007,0.009,OGLE-III
4268.56717,0.13400000000000034,0.009,OGLE-III
4268.85007,0.12199999999999989,0.01,OGLE-III
4269.5864,0.1559999999999988,0.009,OGLE-III
4269.70693,-0.0519999999999996,0.008,OGLE-III
4269.81627,-0.08099999999999952,0.007,OGLE-III
4270.57994,0.04899999999999949,0.009,OGLE-III
4272.60828,-0.11099999999999888,0.008,OGLE-III
4272.75746,0.1280000000000001,0.009,OGLE-III
4272.81667,0.1739999999999995,0.008,OGLE-III
4273.6254,-0.08000000000000007,0.009,OGLE-III
4273.80606,0.09799999999999898,0.011,OGLE-III
4273.86723,0.125,0.014,OGLE-III
4274.55809,0.14199999999999946,0.011,OGLE-III
4274.71182,-0.0860000000000003,0.009,OGLE-III
4274.77294,-0.08199999999999896,0.008,OGLE-III
4274.83135,0.028999999999999915,0.009,OGLE-III
4275.61051,0.13400000000000034,0.011,OGLE-III
4275.78587,-0.09999999999999964,0.009,OGLE-III
4275.84697,-0.06299999999999883,0.01,OGLE-III
4276.59531,0.011000000000001009,0.009,OGLE-III
4277.53911,-0.0909999999999993,0.01,OGLE-III
4277.71607,0.10900000000000176,0.009,OGLE-III
4277.77473,0.1529999999999987,0.011,OGLE-III
4277.84486,-0.022999999999999687,0.011,OGLE-III
4278.58398,-0.0649999999999995,0.01,OGLE-III
4278.76015,0.0730000000000004,0.011,OGLE-III
4283.51857,0.009000000000000341,0.01,OGLE-III
4283.73886,0.08699999999999974,0.01,OGLE-III
4284.5135,0.1559999999999988,0.011,OGLE-III
4284.7041,-0.07899999999999885,0.008,OGLE-III
4284.7664,0.019000000000001904,0.009,OGLE-III
4284.83126,0.125,0.011,OGLE-III
4285.51662,0.07000000000000028,0.012,OGLE-III
4285.71006,-0.08900000000000041,0.009,OGLE-III
4285.77116,-0.08900000000000041,0.008,OGLE-III
4285.83645,0.028999999999999915,0.01,OGLE-III
4286.51631,-0.030999999999998806,0.01,OGLE-III
4286.82123,-0.08999999999999986,0.01,OGLE-III
4289.52412,0.09100000000000108,0.01,OGLE-III
4289.74266,0.04100000000000037,0.009,OGLE-III
4289.80778,0.1440000000000019,0.01,OGLE-III
4290.57042,0.14700000000000202,0.011,OGLE-III
4291.63305,0.1490000000000009,0.009,OGLE-III
4292.49867,-0.08399999999999963,0.008,OGLE-III
4292.67788,0.16799999999999926,0.009,OGLE-III
4292.73648,0.04299999999999926,0.008,OGLE-III
4292.79497,-0.0730000000000004,0.008,OGLE-III
4293.49903,-0.0779999999999994,0.008,OGLE-III
4293.72365,0.15399999999999991,0.009,OGLE-III
4293.78244,0.10099999999999909,0.009,OGLE-III
4294.49821,0.1039999999999992,0.01,OGLE-III
4295.50532,0.1509999999999998,0.01,OGLE-III
4295.70337,-0.08799999999999919,0.008,OGLE-III
4295.76195,0.009000000000000341,0.008,OGLE-III
4296.50235,0.08300000000000196,0.009,OGLE-III
4296.69891,-0.05999999999999872,0.008,OGLE-III
4296.83425,0.009000000000000341,0.009,OGLE-III
4297.52192,-0.04100000000000037,0.009,OGLE-III
4297.72352,-0.01699999999999946,0.007,OGLE-III
4298.5568,-0.08499999999999908,0.008,OGLE-III
4298.66253,0.13100000000000023,0.009,OGLE-III
4298.7684,0.022000000000002018,0.01,OGLE-III
4299.53984,-0.06599999999999895,0.008,OGLE-III
4299.63329,-0.05299999999999905,0.008,OGLE-III
4299.72502,0.13100000000000023,0.009,OGLE-III
4300.53552,0.0940000000000012,0.009,OGLE-III
4300.65557,-0.11099999999999888,0.008,OGLE-III
4300.75109,0.054000000000002046,0.008,OGLE-III
4301.52638,0.14300000000000068,0.009,OGLE-III
4301.62213,-0.007999999999999119,0.008,OGLE-III
4301.72391,-0.10699999999999932,0.008,OGLE-III
4301.82113,0.06400000000000006,0.009,OGLE-III
4302.59938,0.14199999999999946,0.01,OGLE-III
4302.69955,-0.051000000000000156,0.008,OGLE-III
4303.68538,0.15200000000000102,0.01,OGLE-III
4304.55951,-0.10599999999999987,0.009,OGLE-III
4304.67762,0.09600000000000009,0.011,OGLE-III
4306.64347,-0.07099999999999973,0.008,OGLE-III
4306.70042,-0.10200000000000031,0.009,OGLE-III
4310.6227,-0.06599999999999895,0.01,OGLE-III
4312.55498,0.16900000000000048,0.011,OGLE-III
4312.75342,-0.06599999999999895,0.009,OGLE-III
4315.64597,0.019000000000001904,0.01,OGLE-III
4316.71917,0.03399999999999892,0.009,OGLE-III
4317.56725,0.10099999999999909,0.009,OGLE-III
4319.52451,-0.032999999999999474,0.009,OGLE-III
4319.77933,-0.11299999999999955,0.008,OGLE-III
4320.5513,-0.07199999999999918,0.008,OGLE-III
4326.51858,-0.1039999999999992,0.008,OGLE-III
4326.71576,0.12199999999999989,0.011,OGLE-III
4327.59758,-0.12099999999999866,0.008,OGLE-III
4328.52438,0.15700000000000003,0.011,OGLE-III
4328.7024,-0.10999999999999943,0.009,OGLE-III
4329.53376,0.08600000000000207,0.01,OGLE-III
4329.68164,-0.05799999999999983,0.009,OGLE-III
4330.50526,-0.06199999999999939,0.008,OGLE-III
4330.69856,0.09499999999999886,0.009,OGLE-III
4331.4854,-0.07499999999999929,0.01,OGLE-III
4331.69427,0.129999999999999,0.01,OGLE-III
4332.51521,-0.051000000000000156,0.008,OGLE-III
4333.53629,0.08699999999999974,0.01,OGLE-III
4333.69738,-0.09199999999999875,0.01,OGLE-III
4334.50967,0.11599999999999966,0.013,OGLE-III
4334.63788,-0.04699999999999882,0.011,OGLE-III
4338.50951,0.0940000000000012,0.01,OGLE-III
4339.48685,0.14199999999999946,0.011,OGLE-III
4339.70331,-0.10599999999999987,0.009,OGLE-III
4340.60714,0.14300000000000068,0.01,OGLE-III
4341.51015,-0.08499999999999908,0.011,OGLE-III
4342.53935,-0.10999999999999943,0.008,OGLE-III
4343.51817,-0.06899999999999906,0.008,OGLE-III
4344.54644,0.05999999999999872,0.01,OGLE-III
4345.51163,0.13599999999999923,0.009,OGLE-III
4346.52432,0.036999999999999034,0.01,OGLE-III
4347.53904,-0.06299999999999883,0.008,OGLE-III
4349.50068,0.11200000000000188,0.009,OGLE-III
4350.54731,0.1490000000000009,0.009,OGLE-III
4351.51321,0.0730000000000004,0.009,OGLE-III
4352.56374,0.036000000000001364,0.011,OGLE-III
4353.51711,-0.12199999999999989,0.008,OGLE-III
4354.54582,-0.07199999999999918,0.008,OGLE-III
4355.54918,0.07000000000000028,0.009,OGLE-III
4356.51381,0.125,0.01,OGLE-III
4357.54293,0.053000000000000824,0.01,OGLE-III
4358.50595,-0.10599999999999987,0.009,OGLE-III
4359.54347,-0.10500000000000043,0.008,OGLE-III
4360.57284,-0.057000000000000384,0.009,OGLE-III
4361.57629,0.09199999999999875,0.011,OGLE-III
4365.56888,-0.10899999999999999,0.01,OGLE-III
4367.50215,0.1039999999999992,0.01,OGLE-III
4368.53853,0.05700000000000216,0.011,OGLE-III
4370.50259,-0.057000000000000384,0.009,OGLE-III
4371.541,-0.013999999999999346,0.008,OGLE-III
4372.52675,0.17099999999999937,0.009,OGLE-III
4373.51291,0.07199999999999918,0.011,OGLE-III
4376.57765,-0.10599999999999987,0.01,OGLE-III
4377.61486,-0.08300000000000018,0.01,OGLE-III
4378.52543,0.14700000000000202,0.01,OGLE-III
4379.54047,0.05100000000000193,0.011,OGLE-III
4380.55196,-0.0649999999999995,0.008,OGLE-III
4381.53066,-0.07199999999999918,0.01,OGLE-III
4382.57319,-0.0649999999999995,0.01,OGLE-III
4383.56372,0.1410000000000018,0.01,OGLE-III
4384.53792,0.09199999999999875,0.011,OGLE-III
4388.50106,0.1490000000000009,0.012,OGLE-III
4388.53666,0.13200000000000145,0.012,OGLE-III
4388.54985,0.0710000000000015,0.012,OGLE-III
4388.5574,0.05600000000000094,0.011,OGLE-III
