HJD,OC
569.35638,1.1805555845455686
599.88638,1.1823624148247704
626.80282,1.1845410726581889
657.259965,1.1781264962797788
1291.91181,1.2743428955775187
1315.83454,1.2754846116213465
1346.86363,1.2768721245884178
1368.62961,1.2809610372259361
1402.105345,1.278878173447129
1671.76193,1.2751742665439196
1740.725115,1.2839522835797994
1759.50878,1.2886839008330917
3084.375835,-0.587738496316894
3113.8302949999998,-0.5904972303559535
3145.83429,-0.5917324374599076
3172.67235,-0.5912221048217786
3204.81703,-0.5914290777444459
3235.64247,-0.5894788983311308
3453.35273,-0.5517472914499639
3474.85739,-0.5383580290999397
3504.227225,-0.521211831652756
3529.69755,-0.5049591527467108
3562.84492,-0.48459949785166945
3589.71794,-0.4674844978037904
3655.06009,-0.4333144348809525
3807.33468,-0.39870199535680617
3837.75916,-0.39859126126659006
3865.87801,-0.39433241172314304
3901.195485,-0.391591462606199
3922.73948,-0.3855464312192696
3961.52075,-0.37323137331257755
3987.063995,-0.36196080227139543
4014.54032,-0.3495898489016997
4165.83844,-0.31913502662975646
4196.79741,-0.31452922461737937
4229.719160000001,-0.3105151266591455
4247.70424,-0.3027990755934852
4289.53802,-0.30611611377534315
4315.5536,-0.30410595805825186
4345.52961,-0.2957981404423811
4373.52925,-0.293591277629777
4398.05465,-0.28416119958105573
4528.367175,-0.25187125627066403
4556.77579,-0.24523027007896123
4590.72169,-0.23938756108929263
4623.25877,-0.23074846209675834
4646.54403,-0.22632107622687828
4677.669314999999,-0.21570886625814817
4704.134725,-0.21202585222644693
4729.48828,-0.19972155081645385
4921.73133,-0.1640715639142391
4943.7831750000005,-0.1616967940264479
5276.90674,-0.14989657179165175
5309.28352,-0.1443480089611917
5336.36781,-0.13996324652067052
5364.5669450000005,-0.13398718588460784
5392.613115,-0.1276120874688992
5426.54272,-0.11748924496885355
5450.5112,-0.10178289009548254
5485.52341,-0.0844409571281223
5607.373485,-0.013536473364696433
5641.83523,-0.0012443291021092195
5664.92767,0.004703468432722167
5693.886845,0.009521208627451167
5725.68191,0.01376715542349879
5752.694445,0.01523977341913899
5787.698585,0.016218537703636553
5817.57689,0.0151018096661887
5842.55129,0.01528113071987461
5868.50741,0.012751366596256352
5971.87705,0.013360314521261508
5996.84708,0.014549791316841141
6032.9237,0.01440614197934364
6059.93157,0.017416327724290134
6085.697865,0.020149736805737978
6116.58637,0.02508837653201417
6147.568885000001,0.032013669237148795
6175.57779,0.0377981803745147
6204.56082,0.03994751434038892
6232.51049,0.04181895915100633
6355.85691,0.06507899958751663
6394.74044,0.0743574060710236
6417.844085000001,0.08217214190618834
6447.73793,0.09397433183677106
6475.78416,0.1039219438209689
6505.75259,0.1134492997267451
6534.51966,0.11736048224319677
6560.62276,0.11858078504912928
6585.046715,0.11262980678227034
6695.382925,0.10365566385144409
6719.882465000001,0.09901926996493254
6752.85131,0.08966957380431309
6773.7343949999995,0.0856998992144115
6808.70165,0.08064775701117138
6835.8241,0.07425540615706502
6859.70337,0.0681469644898547
6889.51276,0.0632031251608345
6924.48016,0.056530890173058845
6949.524579999999,0.05440328026101072
7079.83202,0.021189977728140467
7114.91843,0.014584032637522951
7138.78089,0.009252085535776684
7163.901105,0.003841461551117535
7191.81164,-0.0008087414673775851
7223.6601,-0.005829539460193937
7261.59261,-0.010080978372110413
7277.62018,-0.012998100775842032
7315.52242,-0.018263316667818906
7441.86297,-0.011344940312791475
7465.854075,-0.009863144112204557
7493.899725,-0.004227719388965747
7526.85714,0.0011595450373870551
7555.59635,0.010097343664232993
7589.46821,0.015634086510726806
7611.52285,0.023064049164503334
7638.59606,0.03179457309015124
7671.51381,0.04607317363347072
7800.84863,0.09864265338489901
7826.81518,0.10999423409815887
7855.785965,0.11637378501952665
7879.31209,0.12123990927208486
7909.9038,0.12433999777428648
7946.665685,0.12716872578403812
