HJD,MAG,ERR,SRV,HJD_New
1006.65402,0.10699999999999932,0.01,OGLE-III,1005.4459924869393
1021.73704,0.12600000000000122,0.009,OGLE-III,1020.5246178672884
1025.61219,0.129999999999999,0.009,OGLE-III,1024.3986306849145
1036.51848,0.11500000000000199,0.009,OGLE-III,1035.3017083175127
1040.59957,-0.11400000000000077,0.008,OGLE-III,1039.3815931847669
1043.65206,0.018000000000000682,0.009,OGLE-III,1042.433181182957
1048.58886,-0.0019999999999988916,0.009,OGLE-III,1047.3685218527967
1053.67014,-0.0470000000000006,0.009,OGLE-III,1052.4482999628963
1060.63116,-0.09700000000000131,0.01,OGLE-III,1059.407264472534
1064.62054,0.006000000000000227,0.009,OGLE-III,1063.3954683712095
1067.66764,-0.0519999999999996,0.009,OGLE-III,1066.4416713671117
1072.51034,0.0990000000000002,0.01,OGLE-III,1071.282948661068
1076.61222,0.045000000000001705,0.009,OGLE-III,1075.3836269097103
1079.51135,0.1559999999999988,0.011,OGLE-III,1078.281909664601
1087.53221,0.03399999999999892,0.009,OGLE-III,1086.30043645178
1090.51064,-0.021000000000000796,0.01,OGLE-III,1089.278004652736
1093.60702,0.13899999999999935,0.01,OGLE-III,1092.3734916965846
1102.51609,-0.06299999999999883,0.009,OGLE-III,1101.2800113072644
1113.51982,-0.11799999999999855,0.012,OGLE-III,1112.280636159827
1229.88131,0.1039999999999992,0.009,OGLE-III,1228.6148157928526
1239.84135,0.04299999999999926,0.01,OGLE-III,1238.573200289981
1242.87576,0.05799999999999983,0.01,OGLE-III,1241.6071335945378
1253.88764,0.13400000000000034,0.009,OGLE-III,1252.6173967768793
1256.89575,-0.06400000000000006,0.009,OGLE-III,1255.6250968390775
1258.89268,-0.04100000000000037,0.009,OGLE-III,1257.621762418864
1261.84131,-0.05099999999999838,0.009,OGLE-III,1260.5700133824676
1266.89136,0.1410000000000018,0.009,OGLE-III,1265.6194462958622
1268.88304,-0.05999999999999872,0.009,OGLE-III,1267.6108942353521
1279.84905,0.0519999999999996,0.009,OGLE-III,1278.5757442861243
1281.90908,-0.05000000000000071,0.009,OGLE-III,1280.635579117336
1289.8664,-0.012000000000000455,0.009,OGLE-III,1288.5922148309055
1290.84255,0.13100000000000023,0.009,OGLE-III,1289.5682886193028
1291.82726,0.07000000000000028,0.009,OGLE-III,1290.5529234750306
1291.91181,0.16199999999999903,0.009,OGLE-III,1290.6374671044225
1294.82595,-0.04100000000000037,0.009,OGLE-III,1293.5513956786983
1295.83665,0.045000000000001705,0.009,OGLE-III,1294.562026214047
1296.84078,0.13700000000000045,0.009,OGLE-III,1295.566089274938
1298.85806,0.036000000000001364,0.012,OGLE-III,1297.5832412990064
1299.92517,0.05100000000000193,0.01,OGLE-III,1298.650287253575
1301.72998,0.09700000000000131,0.014,OGLE-III,1300.4549949474429
1305.74106,-0.045999999999999375,0.009,OGLE-III,1304.4658763152268
1306.74998,0.054000000000002046,0.009,OGLE-III,1305.4747529509614
1307.78655,0.11200000000000188,0.012,OGLE-III,1306.511281294028
1310.80128,-0.05099999999999838,0.008,OGLE-III,1309.5259074629785
1313.85694,-0.08099999999999952,0.009,OGLE-III,1312.5814899007435
1315.83454,0.1269999999999989,0.009,OGLE-III,1314.5590553883787
1316.67267,-0.07399999999999807,0.009,OGLE-III,1315.397174568437
1317.77773,-0.11899999999999977,0.009,OGLE-III,1316.502223336365
1318.89309,-0.053999999999998494,0.009,OGLE-III,1317.6175748562755
1319.77447,0.06800000000000139,0.009,OGLE-III,1318.49894972225
1320.79997,0.12900000000000134,0.01,OGLE-III,1319.5244449888887
1327.86104,0.09600000000000009,0.014,OGLE-III,1326.5854751883307
1332.80411,0.05799999999999983,0.009,OGLE-III,1331.5284442753994
1333.83666,0.125,0.012,OGLE-III,1332.5609587789638
1335.65069,-0.036999999999999034,0.009,OGLE-III,1334.3749109409105
1338.69959,0.10800000000000054,0.01,OGLE-III,1337.4236282673103
1338.84881,-0.036000000000001364,0.009,OGLE-III,1337.572837455179
1339.61318,-0.10899999999999821,0.008,OGLE-III,1338.3371490972627
1339.72097,0.062000000000001165,0.01,OGLE-III,1338.4449304593022
1339.90345,-0.07000000000000028,0.01,OGLE-III,1338.6273956010489
1340.61943,-0.0730000000000004,0.009,OGLE-III,1339.3433143958648
1340.76265,0.013000000000001677,0.009,OGLE-III,1339.4865215857767
1340.86877,0.125,0.01,OGLE-III,1339.5926319699545
1341.68321,-0.10200000000000031,0.009,OGLE-III,1340.4069945877422
1341.90183,0.13299999999999912,0.011,OGLE-III,1340.6255927147326
1342.5947,0.12300000000000111,0.01,OGLE-III,1341.3183902207754
1342.72286,-0.06500000000000128,0.008,OGLE-III,1341.446536273803
1342.81828,-0.06500000000000128,0.009,OGLE-III,1341.5419457790576
1343.81598,-0.10899999999999821,0.009,OGLE-III,1342.5395302756285
1345.75219,0.10999999999999943,0.011,OGLE-III,1344.4754845990765
1346.6538,-0.11700000000000088,0.008,OGLE-III,1345.3769605115683
1346.75421,0.053000000000000824,0.009,OGLE-III,1345.4773549624929
1346.86363,0.19099999999999895,0.009,OGLE-III,1345.5867578754116
1347.6575,-0.053000000000000824,0.009,OGLE-III,1346.3804995378218
1347.75778,-0.05900000000000105,0.009,OGLE-III,1346.4807628000667
1348.62043,0.13599999999999923,0.01,OGLE-III,1347.3432642613166
1348.71727,-0.07900000000000063,0.009,OGLE-III,1347.4400870989866
1348.84445,0.007999999999999119,0.009,OGLE-III,1347.567244417051
1349.61821,0.1180000000000021,0.009,OGLE-III,1348.3408630845704
1349.73098,-0.012000000000000455,0.009,OGLE-III,1348.4536120303692
1349.85372,-0.08899999999999864,0.009,OGLE-III,1348.5763289893773
1350.68102,0.12199999999999989,0.009,OGLE-III,1349.4034704626883
1350.75895,0.07499999999999929,0.009,OGLE-III,1349.4813852564512
1350.85735,-0.125,0.008,OGLE-III,1349.5797659925934
1352.81243,0.1410000000000018,0.008,OGLE-III,1351.5344504759203
1353.64682,-0.07099999999999795,0.01,OGLE-III,1352.3686657628416
1353.76009,-0.030999999999998806,0.011,OGLE-III,1352.4819118414528
1354.58336,0.14700000000000202,0.011,OGLE-III,1353.30500681455
1354.6855,-0.0470000000000006,0.009,OGLE-III,1353.407124979003
1354.79316,-0.07600000000000051,0.009,OGLE-III,1353.5147619397303
1355.58266,0.07499999999999929,0.01,OGLE-III,1354.304092401376
1355.67602,0.10699999999999932,0.011,OGLE-III,1354.397432303107
1355.77652,-0.08699999999999974,0.01,OGLE-III,1354.4979106601809
1360.84032,0.054000000000002046,0.011,OGLE-III,1359.560640431745
1361.653,0.1490000000000009,0.01,OGLE-III,1360.3731586958315
1365.62665,-0.08599999999999852,0.009,OGLE-III,1364.3460992790494
1365.79676,0.09299999999999997,0.009,OGLE-III,1364.516182699826
1366.57192,0.15000000000000213,0.009,OGLE-III,1365.2912263215778
1366.6963,-0.12199999999999989,0.009,OGLE-III,1365.4155883978779
1367.66139,0.08999999999999986,0.01,OGLE-III,1366.3805468067133
1367.79337,-0.11700000000000088,0.009,OGLE-III,1366.5125098806486
1368.57576,0.022000000000002018,0.009,OGLE-III,1367.294805123628
1368.68346,0.14499999999999957,0.009,OGLE-III,1367.4024928495135
1368.80205,-0.0990000000000002,0.009,OGLE-III,1367.5210695542953
1369.59776,-0.027999999999998693,0.009,OGLE-III,1368.316696246283
1369.71155,0.12099999999999866,0.009,OGLE-III,1368.430475162741
1370.55119,-0.08899999999999864,0.009,OGLE-III,1369.2700396746634
1370.64908,-0.05699999999999861,0.009,OGLE-III,1369.367921587085
1374.69668,0.10300000000000153,0.009,OGLE-III,1373.415310207495
1375.73752,0.13299999999999912,0.01,OGLE-III,1374.456132262656
1376.53408,-0.06899999999999906,0.009,OGLE-III,1375.252687832114
1394.66927,0.08399999999999963,0.009,OGLE-III,1393.3893546035988
1395.76868,0.11400000000000077,0.011,OGLE-III,1394.4889139535603
1397.6657,-0.07900000000000063,0.009,OGLE-III,1396.3861971453432
1398.71763,-0.07399999999999807,0.009,OGLE-III,1397.4382749785123
1399.56779,0.045000000000001705,0.009,OGLE-III,1398.2885548988593
1400.67632,0.11400000000000077,0.01,OGLE-III,1399.3972412823184
1401.60811,-0.1059999999999981,0.009,OGLE-III,1400.3291622641855
1402.60258,-0.09600000000000009,0.009,OGLE-III,1401.3237710833992
1403.65441,-0.08299999999999841,0.01,OGLE-III,1402.3757465458764
1404.6061,0.120000000000001,0.009,OGLE-III,1403.3275669449074
1407.62381,-0.04400000000000048,0.009,OGLE-III,1406.3456828347964
1408.64381,-0.10200000000000031,0.009,OGLE-III,1407.3658174304117
1416.51019,0.10999999999999943,0.009,OGLE-III,1415.233191904281
1419.66163,0.06899999999999906,0.01,OGLE-III,1418.3850089503674
1431.59201,0.01699999999999946,0.01,OGLE-III,1430.3167082859486
1435.4914,0.06299999999999883,0.013,OGLE-III,1434.2164931919465
1441.49427,0.06299999999999883,0.013,OGLE-III,1440.2199369898858
1446.54265,0.036000000000001364,0.01,OGLE-III,1445.2687680476283
1449.5146,-0.05099999999999838,0.01,OGLE-III,1448.2409703378441
1458.54177,-0.05699999999999861,0.009,OGLE-III,1457.2688476565013
1461.5498,0.062000000000001165,0.01,OGLE-III,1460.277093978102
1477.50867,0.05799999999999983,0.012,OGLE-III,1476.2369551358317
1601.84551,-0.04400000000000048,0.01,OGLE-III,1600.57410249084
1605.88254,0.019000000000001904,0.009,OGLE-III,1604.6109702158217
1609.88283,0.1460000000000008,0.009,OGLE-III,1608.6110914643516
1611.84231,-0.05600000000000094,0.008,OGLE-III,1610.570485990259
1617.88501,0.05700000000000216,0.009,OGLE-III,1616.6129111245539
1621.83813,0.120000000000001,0.009,OGLE-III,1620.5658423950322
1623.89421,0.1039999999999992,0.01,OGLE-III,1622.6218215425456
1626.81008,0.08699999999999974,0.01,OGLE-III,1625.537545441817
1628.86137,0.12300000000000111,0.011,OGLE-III,1627.5887305461235
1634.8362,0.12199999999999989,0.009,OGLE-III,1633.5632453969981
1644.7321,0.14199999999999946,0.01,OGLE-III,1643.4585937361708
1645.87118,-0.0799999999999983,0.009,OGLE-III,1644.5976079976238
1652.79441,0.10500000000000043,0.009,OGLE-III,1651.5204291458908
1653.83924,0.10699999999999932,0.009,OGLE-III,1652.5651961051929
1655.88584,-0.0010000000000012221,0.009,OGLE-III,1654.6116716455595
1661.7604,-0.11799999999999855,0.008,OGLE-III,1660.4858674841014
1662.82571,-0.11799999999999855,0.008,OGLE-III,1661.551110390404
1663.79614,0.054000000000002046,0.009,OGLE-III,1662.5214790002588
1665.70866,-0.07600000000000051,0.009,OGLE-III,1664.4338772675233
1666.85587,0.0990000000000002,0.009,OGLE-III,1665.5810137817418
1667.89999,0.09199999999999875,0.009,OGLE-III,1666.6250666021958
1669.86196,-0.12399999999999878,0.009,OGLE-III,1668.58690961678
1671.76193,0.05100000000000193,0.009,OGLE-III,1670.486755733456
1672.76018,-0.05999999999999872,0.009,OGLE-III,1671.4849402828672
1676.84752,-0.0470000000000006,0.009,OGLE-III,1675.5720083680744
1681.80321,-0.0519999999999996,0.009,OGLE-III,1680.5273551524797
1682.88152,-0.0990000000000002,0.009,OGLE-III,1681.6055877658323
1682.91467,-0.13100000000000023,0.01,OGLE-III,1681.6387353689274
1687.72831,0.08000000000000185,0.01,OGLE-III,1686.4520144654489
1689.77752,0.13400000000000034,0.01,OGLE-III,1688.501061985392
1692.74573,-0.10500000000000043,0.007,OGLE-III,1691.4690256286815
1693.74473,-0.006999999999997897,0.009,OGLE-III,1692.4679395148485
1695.6243,-0.08599999999999852,0.008,OGLE-III,1694.3473427733195
1698.67995,-0.0259999999999998,0.009,OGLE-III,1697.4027075282704
1701.64788,-0.02499999999999858,0.009,OGLE-III,1700.370342082217
1703.58953,0.054000000000002046,0.009,OGLE-III,1702.311788137755
1705.66457,0.12600000000000122,0.009,OGLE-III,1704.386600205991
1706.77371,-0.02400000000000091,0.009,OGLE-III,1705.4956139418991
1717.71831,-0.05799999999999983,0.008,OGLE-III,1716.4387815055497
1721.7994,0.08899999999999864,0.01,OGLE-III,1720.5192395370668
1725.78901,0.012000000000000455,0.01,OGLE-III,1724.5081734702514
1726.59257,-0.10899999999999821,0.008,OGLE-III,1725.3115899471536
1728.63663,-0.07000000000000028,0.009,OGLE-III,1727.3552732972375
1729.58382,0.13899999999999935,0.009,OGLE-III,1728.302283013618
1730.56481,0.05600000000000094,0.009,OGLE-III,1729.2830823739212
1731.59244,-0.027000000000001023,0.008,OGLE-III,1730.3105083211153
1732.72425,0.11599999999999966,0.009,OGLE-III,1731.4420883452494
1738.70779,0.10300000000000153,0.018,OGLE-III,1737.4243174119465
1742.74244,-0.06400000000000006,0.009,OGLE-III,1741.4579890302414
1742.76737,-0.0990000000000002,0.009,OGLE-III,1741.482912764333
1743.72481,0.07499999999999929,0.01,OGLE-III,1742.4401105096133
1744.81876,-0.028999999999999915,0.01,OGLE-III,1743.5337803553268
1745.72971,0.1039999999999992,0.009,OGLE-III,1744.4444948965934
1746.62683,-0.11400000000000077,0.009,OGLE-III,1745.3413815765691
1748.53591,0.06700000000000017,0.009,OGLE-III,1747.2499624034938
1749.49546,-0.11599999999999966,0.009,OGLE-III,1748.2092612183872
1750.53885,-0.12199999999999989,0.009,OGLE-III,1749.2523787197583
1751.5052,-0.036000000000001364,0.009,OGLE-III,1750.2184775316766
1752.57229,-0.04899999999999949,0.009,OGLE-III,1751.2852921839433
1754.64095,0.0940000000000012,0.009,OGLE-III,1753.3534272276454
1755.65528,0.13500000000000156,0.009,OGLE-III,1754.3675054364805
1756.53788,-0.10800000000000054,0.008,OGLE-III,1755.2498900420344
1757.64938,-0.028999999999999915,0.009,OGLE-III,1756.3611243751843
1758.58195,-0.07499999999999929,0.009,OGLE-III,1757.2934768647256
1759.50878,0.13899999999999935,0.009,OGLE-III,1758.2200960991668
1761.60105,0.10699999999999932,0.009,OGLE-III,1760.3119117556955
1762.62321,0.07499999999999929,0.009,OGLE-III,1761.3338606743603
1763.65628,0.018000000000000682,0.009,OGLE-III,1762.3667245846761
1764.56677,-0.07199999999999918,0.008,OGLE-III,1763.2770389781842
1765.57163,0.038000000000000256,0.009,OGLE-III,1764.2817117188972
1774.50957,-0.09999999999999787,0.009,OGLE-III,1773.2182868689363
1776.69945,0.05799999999999983,0.009,OGLE-III,1775.407914452828
1784.68098,-0.13400000000000034,0.009,OGLE-III,1783.3887950311573
1786.60036,0.10900000000000176,0.009,OGLE-III,1785.3080818152307
1790.63645,-0.08399999999999963,0.009,OGLE-III,1789.3440548759493
1803.54975,0.1440000000000019,0.009,OGLE-III,1802.257693953753
1806.54375,-0.11199999999999832,0.009,OGLE-III,1805.2519261967605
1809.52576,0.13800000000000168,0.009,OGLE-III,1808.234224436309
1811.56024,0.054000000000002046,0.009,OGLE-III,1810.2689335553
1813.59756,-0.09799999999999898,0.009,OGLE-III,1812.3065092872996
1815.59318,-0.027000000000001023,0.009,OGLE-III,1814.3024052134742
1817.56962,0.0940000000000012,0.01,OGLE-III,1816.2791432137003
1824.50368,-0.11400000000000077,0.009,OGLE-III,1823.2144421923304
1829.56613,0.1269999999999989,0.015,OGLE-III,1828.2779855348992
1846.53158,0.13500000000000156,0.012,OGLE-III,1845.2482433760968
1847.5241,0.10699999999999932,0.01,OGLE-III,1846.2410985199285
1849.51658,-0.12399999999999878,0.012,OGLE-III,1848.234269100757
1854.52642,0.036999999999999034,0.014,OGLE-III,1853.2459498930807
1859.5179,0.14199999999999946,0.015,OGLE-III,1858.2394115362117
2125.68152,0.07900000000000063,0.012,OGLE-III,2124.6891464430746
2129.7337,-0.04299999999999926,0.009,OGLE-III,2128.747922095903
2132.67671,-0.02400000000000091,0.009,OGLE-III,2131.6957551924725
2136.58012,0.04299999999999926,0.011,OGLE-III,2135.6056043426997
2141.59525,0.16300000000000026,0.01,OGLE-III,2140.6290770288283
2144.67826,0.038000000000000256,0.009,OGLE-III,2143.7172539919784
2160.63467,0.14499999999999957,0.012,OGLE-III,2159.7008608626643
2170.57558,-0.0799999999999983,0.009,OGLE-III,2169.6590876683017
2178.58634,0.16900000000000048,0.019,OGLE-III,2177.6840025249635
2211.53924,-0.06599999999999895,0.012,OGLE-III,2210.696896475803
2333.87605,0.14499999999999957,0.011,OGLE-III,2333.276171758515
2344.83737,0.14700000000000202,0.01,OGLE-III,2344.2603332956432
2355.88819,-0.13299999999999912,0.009,OGLE-III,2355.3343092354953
2364.87982,0.14499999999999957,0.012,OGLE-III,2364.344865861415
2372.89161,-0.013999999999999346,0.009,OGLE-III,2372.3735783394363
2391.92168,0.022999999999999687,0.011,OGLE-III,2391.444033309336
2405.82891,0.0010000000000012221,0.009,OGLE-III,2405.3809146366957
2464.74919,-0.09799999999999898,0.009,OGLE-III,2464.427457629494
2708.88385,-0.007999999999999119,0.009,OGLE-III,2709.0575732636
2850.61644,0.125,0.01,OGLE-III,2851.0171200216605
2858.74397,0.027999999999998693,0.011,OGLE-III,2859.15552027658
2859.69352,0.10300000000000153,0.014,OGLE-III,2860.106322940087
3059.83315,-0.02400000000000091,0.009,OGLE-III,3060.4151813268145
3064.85005,-0.12600000000000122,0.009,OGLE-III,3065.4335484340836
3068.80382,-0.009000000000000341,0.011,OGLE-III,3069.388366766899
3070.88248,-0.08399999999999963,0.009,OGLE-III,3071.4675395497406
3073.83855,0.1410000000000018,0.01,OGLE-III,3074.4242930188084
3075.87668,0.04800000000000182,0.01,OGLE-III,3076.462862836031
3080.78087,-0.0030000000000001137,0.009,OGLE-III,3081.368005494664
3082.91253,0.03999999999999915,0.009,OGLE-III,3083.5000328177443
3085.83914,0.13500000000000156,0.009,OGLE-III,3086.4271008394153
3086.91376,0.10999999999999943,0.01,OGLE-III,3087.5018759326326
3088.83172,-0.09999999999999787,0.008,OGLE-III,3089.420096377297
3090.74483,0.13800000000000168,0.009,OGLE-III,3091.333446499423
3099.79574,-0.006000000000000227,0.009,OGLE-III,3100.3852700167395
3101.78137,-0.06400000000000006,0.01,OGLE-III,3102.3710610029566
3103.80493,0.11899999999999977,0.01,OGLE-III,3104.394774094372
3104.86362,0.11400000000000077,0.019,OGLE-III,3105.4535403425316
3106.87686,0.08300000000000196,0.011,OGLE-III,3107.4669191267044
3108.79734,-0.03999999999999915,0.009,OGLE-III,3109.387525218917
3109.85626,-0.03200000000000003,0.009,OGLE-III,3110.4465126530486
3110.86267,0.07400000000000162,0.009,OGLE-III,3111.4529856491295
3112.848,0.04800000000000182,0.009,OGLE-III,3113.438437617335
3114.81259,-0.07699999999999818,0.009,OGLE-III,3115.403146568999
3116.9007,-0.06400000000000006,0.009,OGLE-III,3117.4913814980905
3122.93857,-0.11100000000000065,0.015,OGLE-III,3123.529595532571
3123.79113,0.12300000000000111,0.008,OGLE-III,3124.382201113284
3125.9031,0.07900000000000063,0.011,OGLE-III,3126.494279829199
3127.84733,-0.09199999999999875,0.009,OGLE-III,3128.4386039357005
3128.84922,0.004000000000001336,0.01,OGLE-III,3129.440539928401
3130.7297,-0.09100000000000108,0.009,OGLE-III,3131.3211011944395
3131.69619,-0.06599999999999895,0.01,OGLE-III,3132.2876302053005
3135.92783,-0.0519999999999996,0.009,OGLE-III,3136.519416203777
3138.68209,0.07400000000000162,0.01,OGLE-III,3139.2737468120367
3139.90807,-0.05799999999999983,0.009,OGLE-III,3140.4997513361172
3140.91148,-0.09799999999999898,0.009,OGLE-III,3141.503178044237
3142.79593,0.08000000000000185,0.009,OGLE-III,3143.3876508416583
3144.81592,-0.08800000000000097,0.009,OGLE-III,3145.407652154155
3146.85266,-0.08800000000000097,0.009,OGLE-III,3147.44438900296
3151.78801,-0.07000000000000028,0.009,OGLE-III,3152.3796777264606
3151.93654,0.07700000000000173,0.013,OGLE-III,3152.5282049368393
3152.79215,-0.013999999999999346,0.009,OGLE-III,3153.383798014502
3153.78833,0.14000000000000057,0.013,OGLE-III,3154.379956642496
3154.87263,0.09299999999999997,0.011,OGLE-III,3155.4642316280015
3156.89215,0.10800000000000054,0.01,OGLE-III,3157.483701293791
3162.60201,0.11700000000000088,0.012,OGLE-III,3163.1934096245864
3163.78297,-0.10800000000000054,0.009,OGLE-III,3164.374339699929
3164.76522,-0.018000000000000682,0.009,OGLE-III,3165.356565919085
3164.89822,-0.06500000000000128,0.01,OGLE-III,3165.4895627913606
3165.73877,0.14499999999999957,0.009,OGLE-III,3166.3300936034743
3168.88395,0.13500000000000156,0.01,OGLE-III,3169.4752129345907
3169.75206,-0.08899999999999864,0.009,OGLE-III,3170.3433100214233
3170.60494,0.05100000000000193,0.008,OGLE-III,3171.1961792615975
3170.83994,-0.10999999999999943,0.008,OGLE-III,3171.431176654327
3171.80818,-0.018000000000000682,0.008,OGLE-III,3172.399407645631
3171.88842,-0.11700000000000088,0.008,OGLE-III,3172.4796470289793
3171.91708,-0.10699999999999932,0.009,OGLE-III,3172.5083068136914
3172.56556,-0.08500000000000085,0.009,OGLE-III,3173.1567826557553
3172.77914,0.1460000000000008,0.009,OGLE-III,3173.3703615924765
3173.88013,0.11500000000000199,0.013,OGLE-III,3174.4713484931394
3174.84034,0.09700000000000131,0.009,OGLE-III,3175.4315588600234
3175.74772,-0.11700000000000088,0.009,OGLE-III,3176.3389416253403
3177.78818,0.01699999999999946,0.012,OGLE-III,3178.379415447771
3178.74162,0.11700000000000088,0.01,OGLE-III,3179.3328650504786
