HJD,OC
568.87116,-0.16786879335556346
599.89704,-0.20323605841530876
627.757345,-0.1530335142104334
657.2706499999999,-0.1462430961433627
952.91782,-0.40057889324787194
1314.87014,-0.01693004766866205
1347.76949,-0.016087255427998423
1368.6952,-0.008779074995831929
1402.117095,-0.010782822007697512
1671.77364,-0.024743077671515776
1735.72777,-0.028296878127350593
1759.52055,-0.025695957857961273
3085.83914,0.027083034231704013
3113.8302949999998,0.03780723020501689
3145.83429,0.055683085497647805
3172.67235,0.06105139478468352
3204.81703,0.04040181822208193
3235.64247,0.05928186758560081
3453.35273,0.10795484131664768
3474.85739,0.097041983670658
3504.227225,0.11941726908105971
3529.69755,0.12203212112653107
3562.84492,0.10517285438715333
3589.71794,0.12131548070707994
3655.06009,0.11496383291369813
3807.33468,0.1167773786334222
3837.75916,0.12979112316062233
3865.87801,0.12122578737499992
3901.195485,0.1125984083408323
3922.73948,0.10226201220760482
3961.52075,0.10762221980853029
3987.063995,0.0938661264093496
4014.54032,0.09529033991666784
4165.83844,0.06192009467545396
4196.79741,0.07049817094253862
4229.719160000001,0.05526622249181297
4247.70424,0.07121697983223402
4289.53802,0.04717313521499405
4316.06837,0.04077966522061659
4345.52961,0.04804562597214086
4373.52925,0.04199374944364574
4398.05465,0.04501624001018306
4528.367175,0.0072923472221522794
4556.77579,-0.0065814827670855535
4590.72169,-0.005181899493067989
4623.25877,-0.025681748004491623
4646.203125,-0.01656938575036975
4677.669314999999,-0.030013923018078568
4704.134725,-0.032464654558070044
4729.48828,-0.021874260747126503
4921.73133,-0.04764324096830108
4943.7831750000005,-0.03797175737189215
5276.90674,-0.03970424887627657
5309.74716,-0.020000209357699063
5336.80694,-0.022027132172530575
5364.5957,-0.019857560040455753
5392.66632,-0.02103827508706052
5426.54272,-0.024853442264788018
5450.49233,-0.003613519566259163
5485.52341,-0.024743137305489427
5607.373485,-0.013784233638229986
5641.87501,-0.010190760914733707
5665.339685,-0.0026104623357582264
5693.886845,-0.013397525781409741
5725.702950000001,0.006432797406810852
5752.72254,-0.015760743330313572
5787.698585,-0.009133742889639003
5817.57689,-0.0004671883085123862
5842.55129,0.004372878140400387
5869.52183,-0.005085709771833375
5971.87705,-0.0016699108129356757
5996.87046,-0.015168696284911125
6033.68977,0.014322532332883667
6060.75332,0.00602422745029071
6085.72816,-0.0022729720087976287
6116.597275,-0.0026680380701651863
6147.568885000001,0.00018288710795769976
6175.57779,-0.0006161062826571699
6204.56082,-0.010024836518480693
6232.51049,-0.010192839287205168
6355.85691,-0.029378288593684857
6394.75375,-0.004827798316855922
6417.844085000001,-0.027429194956609004
6447.74521,-0.018484715381064182
6475.79165,-0.019620813000369167
6505.75259,-0.019822415157070398
6534.51966,-0.018579137209149877
6560.62276,-0.018369058270090853
6585.046715,-0.051113418577867636
6695.382925,-0.05107546930429631
6719.90535,-0.050116915190323214
6752.8756,-0.02860867052590781
6773.74256,-0.035515787396763414
6808.714405000001,-0.04227056328511804
6835.8241,-0.050302003143487706
6859.70337,-0.034236682680879905
6889.51276,-0.03317401130124229
6924.48016,-0.050004552979393734
6949.524579999999,-0.03278859769458781
7079.83202,-0.025257697666771283
7115.73474,-0.01865584003149925
7138.807975,-0.04042386998485522
7163.92297,-0.02840526253899353
7191.8272,-0.03187285737342053
7223.66754,-0.032080273145153035
7261.59261,-0.033714879605193
7277.62018,-0.028840862745980748
7315.52242,-0.023549406256564046
7441.86297,0.0010537382229654476
7465.88111,2.8359590303816865e-5
7493.90769,-0.009346823285255408
7526.85714,0.005601930699576634
7555.61092,-0.016370453962897016
7589.475945,0.01135935697970408
7611.52285,0.00544387969484244
7638.59606,0.003927149852797259
7671.51381,0.012558609397612193
7800.871135,0.04991767356290492
7826.86025,0.020558471703821322
7855.80951,0.031322786577075296
7879.78562,0.020109520033169
7909.9038,0.04286838647887387
7946.665685,0.0325627845409666
