HJD,OC
652.67097,0.1105248009814631
1343.20995,0.03641196365415022
1365.80139,0.046313252829197404
1401.61273,0.058770958088016086
1752.57692,0.03574843918484
1824.5083,0.057090709212759175
3080.78087,0.08081995642414536
3107.8370999999997,0.06357569519435292
3135.92783,0.05266146866693763
3170.83994,0.046570087070332986
3202.5464,0.04098653514084759
3228.63013,0.03496112018070101
3469.81856,0.07389708484642905
3502.70789,0.08840161324195395
3525.2910300000003,0.10184638398645608
3557.670725,0.11322099205627838
3585.17512,0.11043808327238583
3650.5589099999997,0.12164616212880096
3801.83969,0.08976050463317045
3829.26909,0.07303380775620645
3861.79653,0.05915444725742921
3886.81854,0.05528517337883561
3912.655915,0.048338797989328365
3943.1215899999997,0.04585979246061779
3970.1172,0.03924272808394521
4004.5463,0.04413853013235235
4160.838884999999,0.053836761393860046
4183.37024,0.05431206992957594
4227.9161,0.06081081983338688
4243.85154,0.05631850524781971
4277.54984,0.05710025215272225
4299.690105,0.05532167379506859
4334.52425,0.05236507419075083
4365.58125,0.04513196041041803
4396.043385,0.041564316214255714
4519.89998,0.018449046783765105
4547.256364999999,0.021250129781477393
4577.91231,0.01822568793956955
4600.7679100000005,0.017586000281236216
4636.296875,0.009743960582007721
4666.5822,0.007940615117148359
4693.56428,0.011361790491790497
4727.554035,0.01229880465552119
4910.83213,0.022099784795579773
4939.195505,0.028635923957917538
5272.81126,0.01104881173400487
5300.89565,0.004478967867226862
5326.267905,0.0008978435619956155
5353.88266,-0.004809395387388684
5386.51996,-0.0043648787455937855
5411.65026,0.00010735050453530411
5444.638495,0.002533204578408186
5473.51447,0.003379559525630692
5604.8755,0.018031627878723568
5631.82773,0.017671457444324468
5657.84001,0.013652710928056849
5688.909895,0.012383318635560983
5715.82015,0.012372648375247456
5742.7368050000005,0.010515362243950397
5769.78399,0.008676239197200161
5807.58061,0.008320699617481431
5833.53293,0.004448880214294386
5862.51001,0.0016903977172916895
5990.829519999999,0.0009553524497866394
6017.335275,6.880419608966592e-5
6048.685734999999,-0.0036813437965536834
6076.76626,-0.005835061521217127
6105.60881,-0.007871435496202301
6134.50296,-0.00906177231820533
6167.61601,-0.010336051676768194
6190.49364,-0.013622898684479474
6219.51134,-0.018006218254229364
6349.86725,-0.024259069808684277
6379.83217,-0.02875826585425862
6404.83921,-0.03161296744845843
6441.68204,-0.03338226988600235
6468.58031,-0.032666689661282146
6498.488004999999,-0.03286163531716948
6525.63812,-0.033544120613543824
6558.49241,-0.03180157447727581
6582.55515,-0.029481614255463157
6710.84519,-0.01093989709201422
6744.79341,-0.004143899268345842
6765.307765,0.0023710347174631394
6798.81311,0.008649163197304632
6829.7939750000005,0.012023999694912623
6854.610049999999,0.015372704459977305
6886.53092,0.018578641995978834
6920.515345,0.02178425100085557
6943.510534999999,0.02264771793260115
7071.88956,0.028161850897540492
7097.79982,0.02321946734556776
7131.72582,0.016064045730727002
7157.7563,0.011508815039969087
7185.874895,0.0030222437850327332
7220.82878,-0.005724008627539863
7253.491605,-0.013339084928000027
7270.56113,-0.01715274736700586
7299.51503,-0.020515031663854717
7437.34566,-0.009629353842889403
7456.8621650000005,-0.01009984824948945
7491.72297,-0.009765684554895552
7515.18838,-0.008914212576520074
7548.861325,-0.008692762398354181
7576.48957,-0.01169735831747571
7606.69589,-0.013135559207358458
7633.61592,-0.01564202369783211
7661.48072,-0.014101651517812038
7796.86453,-0.00347584564818111
7820.82795,-0.0040217300010132895
7847.88632,-0.0044103712019410695
7873.787215,-0.006948910396419092
7906.67486,-0.01097945592780467
7935.87322,-0.015211829898027576
7961.58187,-0.0230640179831078
