HJD,MAG,ERR,SRV,HJD_New
551.90273,0.1280000000000001,0.007,OGLE-III,551.7015485058972
552.81104,-0.07499999999999929,0.006,OGLE-III,552.6095875478704
553.8657,0.10800000000000054,0.007,OGLE-III,553.6639322724849
554.74413,-0.03399999999999892,0.007,OGLE-III,554.5420991718655
557.72868,0.06400000000000006,0.008,OGLE-III,557.525752227055
558.77361,-0.11599999999999966,0.007,OGLE-III,558.5703672339376
559.78024,0.09800000000000075,0.008,OGLE-III,559.5766933891969
561.71924,0.11000000000000121,0.008,OGLE-III,561.5151071789774
562.74221,-0.08899999999999864,0.007,OGLE-III,562.5377674979586
563.83426,-0.08299999999999841,0.007,OGLE-III,563.6294866584208
566.69335,-0.06099999999999994,0.01,OGLE-III,566.4877096865947
567.74182,-0.058999999999999275,0.007,OGLE-III,567.535861610465
568.74038,0.0860000000000003,0.008,OGLE-III,568.534118674889
569.70836,-0.05299999999999905,0.01,OGLE-III,569.5018050567259
570.70312,0.06300000000000061,0.008,OGLE-III,570.4962633979476
571.91688,0.09000000000000163,0.008,OGLE-III,571.7096555020576
572.76782,0.09200000000000053,0.009,OGLE-III,572.5603377309839
573.80314,0.008000000000000895,0.007,OGLE-III,573.5953443193094
574.70041,0.12100000000000222,0.008,OGLE-III,574.4923429214177
575.72294,-0.0649999999999995,0.007,OGLE-III,575.5145639302817
576.70473,0.08200000000000074,0.007,OGLE-III,576.4960575857823
577.80698,0.0940000000000012,0.008,OGLE-III,577.5979753243272
578.65495,0.1180000000000021,0.009,OGLE-III,578.4456900662468
581.84776,0.014000000000001123,0.007,OGLE-III,581.6375421890142
581.92006,-0.08299999999999841,0.007,OGLE-III,581.7098205642804
582.85821,0.034000000000000696,0.008,OGLE-III,582.6476902597957
583.88091,-0.08299999999999841,0.007,OGLE-III,583.6700853433706
588.80145,0.08800000000000097,0.008,OGLE-III,588.5891692110782
590.89486,-0.005999999999998451,0.009,OGLE-III,590.6819660341475
600.62195,0.10000000000000142,0.008,OGLE-III,600.4062701538214
601.64009,-0.1039999999999992,0.007,OGLE-III,601.4241256603788
601.9029,-0.007999999999999119,0.007,OGLE-III,601.6868625290952
605.84657,-0.017999999999998906,0.008,OGLE-III,605.6294576705625
606.81965,-0.0030000000000001137,0.007,OGLE-III,606.6022811089518
607.81624,-0.023999999999999133,0.007,OGLE-III,607.5986129088739
608.80792,0.028999999999999915,0.007,OGLE-III,608.5900410692639
614.88063,-0.010999999999999233,0.008,OGLE-III,614.6613496758331
615.83748,-0.05599999999999916,0.008,OGLE-III,615.6180056305224
616.83977,0.016000000000000014,0.009,OGLE-III,616.6201015557865
622.81665,-0.08499999999999908,0.007,OGLE-III,622.5960481673194
623.85127,0.10400000000000098,0.008,OGLE-III,623.6305505916952
624.7753,-0.0909999999999993,0.007,OGLE-III,624.5544878096078
625.71444,0.031000000000000583,0.008,OGLE-III,625.4935457714331
626.76027,-0.10199999999999854,0.007,OGLE-III,626.5392994624939
627.75962,0.11700000000000088,0.009,OGLE-III,627.5385913978937
628.77326,-0.09499999999999886,0.007,OGLE-III,628.5521869033765
629.7865,0.08500000000000085,0.01,OGLE-III,629.5653964728082
632.65754,-0.11999999999999922,0.007,OGLE-III,632.4364225867064
633.78344,-0.04800000000000004,0.007,OGLE-III,633.562344708657
635.84411,-0.1039999999999992,0.008,OGLE-III,635.6230925578819
643.67567,-0.10199999999999854,0.007,OGLE-III,643.4553277294069
645.7922,0.06700000000000017,0.009,OGLE-III,645.5721250769567
652.72052,-0.11099999999999888,0.007,OGLE-III,652.5014966687553
655.60701,0.06500000000000128,0.007,OGLE-III,655.3884802098031
656.69151,-0.08499999999999908,0.007,OGLE-III,656.4731706856089
657.77677,-0.07699999999999996,0.008,OGLE-III,657.5586231957116
664.67983,0.10500000000000043,0.009,OGLE-III,664.46291913098
665.76271,-0.027999999999998693,0.007,OGLE-III,665.5459919653528
666.52312,-0.07899999999999885,0.007,OGLE-III,666.306537127165
667.7719,0.04800000000000004,0.008,OGLE-III,667.5555386485726
669.52444,-0.019999999999999574,0.007,OGLE-III,669.3083885874805
670.69033,0.0010000000000012221,0.008,OGLE-III,670.4744841608779
671.74289,0.09700000000000131,0.008,OGLE-III,671.5272293259803
684.68127,0.04100000000000037,0.007,OGLE-III,684.4678515353013
686.5095,-0.1039999999999992,0.007,OGLE-III,686.2963931704796
688.68575,0.125,0.008,OGLE-III,688.4730124025642
697.63348,0.031000000000000583,0.008,OGLE-III,697.4222403804714
700.63976,-0.08899999999999864,0.008,OGLE-III,700.4290162387022
706.63571,-0.03599999999999959,0.01,OGLE-III,706.4259437282275
707.56647,0.11100000000000065,0.009,OGLE-III,707.3568540722293
712.62751,0.08700000000000152,0.009,OGLE-III,712.4187049008144
716.59374,0.11899999999999977,0.008,OGLE-III,716.3855623350269
727.60238,0.14000000000000057,0.009,OGLE-III,727.3959059399416
746.52039,0.06500000000000128,0.008,OGLE-III,746.316707075439
875.83158,0.018000000000000682,0.007,OGLE-III,875.6413522018967
890.86319,-0.10199999999999854,0.007,OGLE-III,890.6737733009219
896.77185,-0.09799999999999898,0.006,OGLE-III,896.5827030794845
898.88604,0.0710000000000015,0.008,OGLE-III,898.6969827567558
918.8992,0.02000000000000135,0.008,OGLE-III,918.7108086591975
925.7768,-0.01899999999999835,0.007,OGLE-III,925.5885593119558
928.78714,0.08300000000000018,0.008,OGLE-III,928.5989523764533
931.80763,-0.08000000000000007,0.007,OGLE-III,931.619487662466
933.88153,0.06099999999999994,0.008,OGLE-III,933.6934141128996
936.80733,-0.03399999999999892,0.007,OGLE-III,936.619244960823
937.82825,0.10100000000000087,0.008,OGLE-III,937.6401739353429
939.78926,0.10600000000000165,0.008,OGLE-III,939.6011985654802
941.74069,0.09600000000000009,0.008,OGLE-III,941.5526397061896
944.77443,-0.1169999999999991,0.008,OGLE-III,944.5863902207174
950.74287,0.005000000000000782,0.008,OGLE-III,950.5548265370802
951.82758,-0.09600000000000009,0.007,OGLE-III,951.6395323722106
952.75506,0.06500000000000128,0.007,OGLE-III,952.5670079534917
954.77448,0.13299999999999912,0.007,OGLE-III,954.5864155901363
961.86367,0.08900000000000041,0.008,OGLE-III,961.675532822237
963.74554,0.06300000000000061,0.007,OGLE-III,963.5573760683623
965.92118,-0.08399999999999963,0.008,OGLE-III,965.7329813835752
966.8589,0.012000000000000455,0.007,OGLE-III,966.6706852123682
970.72668,-0.09499999999999886,0.008,OGLE-III,970.5383909104814
971.82694,-0.08899999999999864,0.007,OGLE-III,971.6386275826419
984.64535,0.10300000000000153,0.008,OGLE-III,984.4566986134191
985.65746,-0.08799999999999919,0.006,OGLE-III,985.4687768629351
988.68936,-0.04399999999999871,0.007,OGLE-III,988.5005776651966
989.71413,0.08300000000000018,0.008,OGLE-III,989.5253127804099
990.76074,-0.09499999999999886,0.008,OGLE-III,990.5718864599351
991.62254,0.019000000000000128,0.007,OGLE-III,991.43365603436
997.68672,0.028999999999999915,0.007,OGLE-III,997.4976091551247
1006.61634,0.07800000000000118,0.008,OGLE-III,1006.4268572129628
1011.71314,0.062000000000001165,0.007,OGLE-III,1011.5234266647129
1020.68907,-0.013999999999999346,0.008,OGLE-III,1020.4989223641663
1025.5741,0.09100000000000108,0.007,OGLE-III,1025.3837025931412
1035.71573,0.07699999999999996,0.008,OGLE-III,1035.5247888690094
1036.62969,-0.04399999999999871,0.007,OGLE-III,1036.438698418948
1041.50281,-0.06099999999999994,0.007,OGLE-III,1041.311545992456
1046.66924,0.025000000000000355,0.008,OGLE-III,1046.4776816302956
1053.67993,-0.07199999999999918,0.008,OGLE-III,1053.4879650615403
1061.55857,-0.0519999999999996,0.008,OGLE-III,1061.3661415757385
1063.58371,0.07200000000000095,0.01,OGLE-III,1063.391161778339
1068.59332,-0.10199999999999854,0.007,OGLE-III,1068.4004749884282
1072.55238,-0.07299999999999862,0.008,OGLE-III,1072.3593005212615
1076.62106,0.13700000000000045,0.008,OGLE-III,1076.4277402206628
1079.54794,-0.10699999999999932,0.008,OGLE-III,1079.3544480751223
1087.49132,-0.06099999999999994,0.008,OGLE-III,1087.2973656763008
1090.5201,-0.030999999999998806,0.009,OGLE-III,1090.3259718412216
1094.50476,-0.10699999999999932,0.008,OGLE-III,1094.3104057967034
1107.49866,-0.10499999999999865,0.008,OGLE-III,1107.3035956388367
1114.52891,-0.08299999999999841,0.008,OGLE-III,1114.3334832372313
1230.84263,-0.041999999999999815,0.009,OGLE-III,1230.6461023758106
1240.82244,-0.027999999999998693,0.009,OGLE-III,1240.6264774136953
1243.85244,-0.07699999999999996,0.008,OGLE-III,1243.6566765539085
1247.83829,-0.10599999999999987,0.01,OGLE-III,1247.642808734596
1252.88185,-0.07899999999999885,0.008,OGLE-III,1252.6867594741175
1255.81399,0.08800000000000097,0.01,OGLE-III,1255.6191443117607
1258.80487,-0.0669999999999984,0.008,OGLE-III,1258.6102877093665
1261.78387,0.13100000000000023,0.009,OGLE-III,1261.5895639853745
1266.91402,0.1070000000000011,0.008,OGLE-III,1266.7202229647983
1272.90471,-0.04800000000000004,0.008,OGLE-III,1272.7115617767013
1279.85807,0.11100000000000065,0.009,OGLE-III,1279.6657506387678
1288.76031,-0.07199999999999918,0.008,OGLE-III,1288.5691748817896
1290.726,-0.07099999999999973,0.007,OGLE-III,1290.53514551884
1294.83555,0.10899999999999999,0.01,OGLE-III,1294.6453051162118
1295.84576,-0.04499999999999993,0.008,OGLE-III,1295.6556697586504
1296.85011,-0.0030000000000001137,0.008,OGLE-III,1296.6601753952839
1298.81727,0.002000000000000668,0.009,OGLE-III,1298.6276457270321
1305.75158,0.08500000000000085,0.009,OGLE-III,1305.5631085242592
1306.76094,-0.10199999999999854,0.007,OGLE-III,1306.57264408089
1307.79581,0.0990000000000002,0.009,OGLE-III,1307.6076961465355
1310.68394,-0.08599999999999852,0.008,OGLE-III,1310.4963454318495
1312.85765,0.1280000000000001,0.008,OGLE-III,1312.6704572074175
1313.86628,-0.10599999999999987,0.007,OGLE-III,1313.6792768554328
1315.84333,-0.10199999999999854,0.007,OGLE-III,1315.6567045520671
1316.74653,0.0600000000000005,0.008,OGLE-III,1316.5600797247864
1317.89321,0.021000000000000796,0.009,OGLE-III,1317.7069843680897
1318.81927,0.10100000000000087,0.009,OGLE-III,1318.633227510096
1319.78354,-0.09499999999999886,0.007,OGLE-III,1319.5976897292326
1320.81136,0.03700000000000081,0.008,OGLE-III,1320.6257162029342
1327.79846,0.12400000000000233,0.01,OGLE-III,1327.614252963379
1332.86166,0.05900000000000105,0.009,OGLE-III,1332.6785139967344
1335.68501,0.11700000000000088,0.008,OGLE-III,1335.5024561692076
1338.70916,-0.006999999999999673,0.008,OGLE-III,1338.5272369420416
1339.86016,-0.036999999999999034,0.008,OGLE-III,1339.6784753761408
1340.80527,0.12199999999999989,0.009,OGLE-III,1340.6237802769085
1342.75714,0.11899999999999977,0.008,OGLE-III,1342.576049807406
1346.7134,0.11000000000000121,0.008,OGLE-III,1346.5331053562425
1348.66765,0.12400000000000233,0.008,OGLE-III,1348.4877412291257
1349.69158,-0.0669999999999984,0.007,OGLE-III,1349.5118715583808
1354.60514,0.05400000000000027,0.009,OGLE-III,1354.426375470535
1355.69808,0.10600000000000165,0.011,OGLE-III,1355.5195215652273
1365.57375,0.11300000000000132,0.008,OGLE-III,1365.396992134132
1366.73607,0.10300000000000153,0.008,OGLE-III,1366.559516934296
1367.72225,-0.09699999999999953,0.008,OGLE-III,1367.5458695536577
1368.77279,0.02800000000000047,0.008,OGLE-III,1368.5965922904054
1369.79525,0.049000000000001265,0.009,OGLE-III,1369.619229013238
1370.60898,0.09500000000000064,0.009,OGLE-III,1370.4330988679314
1375.6786,0.03200000000000003,0.008,OGLE-III,1375.503574632502
1394.71064,0.027000000000001023,0.008,OGLE-III,1394.5386019392815
1398.67457,-0.014999999999998792,0.008,OGLE-III,1398.5031124123896
