HJD,OC
567.74182,0.20595838953494625
600.62195,0.2156798461785102
626.237355,0.22093439167965503
661.2283,0.2175282500260259
954.77448,0.18806440986373726
1315.84333,0.18662544793284963
1342.75714,0.1810901925940192
1671.82826,0.1392077098165539
1702.7149949999998,0.13353211474091267
1736.1578,0.12898244935096145
1762.64416,0.12736991196649097
2460.740305,0.12490097847013763
2816.67066,0.10203664805459098
2844.6232,0.11078964001392866
3086.89434,0.09270827686617765
3112.83076,0.09083876472030902
3145.812495,0.09273192197929159
3178.63841,0.09213414435929013
3203.244835,0.09032930569344699
3238.63117,0.08433278390185166
3453.33554,0.08864276547125136
3474.83904,0.08425148202431039
3504.20856,0.08579636429028978
3534.2648449999997,0.10410375239957977
3562.7162799999996,0.10808166130192477
3590.198805,0.10949270714234823
3654.55742,0.10477036188312162
3805.384605,0.07890473721924778
3836.348355,0.0836406802172766
3865.2733099999996,0.08448002158255595
3886.570265,0.08381952712586525
3935.1288000000004,0.07835045497910187
3950.64024,0.0841647179332516
3982.65884,0.07725975305221777
4017.54457,0.08394254828407387
4169.81094,0.08501347789491577
4194.387515,0.08174698515851844
4228.81046,0.08219086494260607
4290.68358,0.08037247007136067
4320.18066,0.08098705839758968
4343.62724,0.07584772532711823
4530.87763,0.09478382012844122
4558.82831,0.09581071558062668
4590.279955,0.08974806197150258
4622.7078,0.08917414605968058
4649.201675,0.08527814731865142
4682.15467,0.08244201158061117
4702.121675,0.09207998358357082
4913.870035,0.09903661224400011
4942.74322,0.0894639306581887
5277.36277,0.05559645740718277
5307.80148,0.05413438114142754
5337.400315,0.055190290371473015
5365.5439,0.056293501666770385
5392.305850000001,0.04468274751873605
5426.50679,0.036453828540004035
5457.59193,0.032383198882518255
5486.04054,0.03194118052497825
5641.330565,0.005867327000504493
5661.84425,0.003984688995580809
5694.61224,0.0010534354651874943
5726.58027,0.00125704617243683
5756.241745,-0.003979693030836356
5787.67725,-0.004793408648862064
5822.58716,-0.011756814566900212
5843.08606,-0.012479042071488491
5996.89688,-0.027030032099211638
6021.80081,-0.024206857499085396
6061.67445,-0.024732788906034663
6085.768535,-0.02713005195829921
6116.57211,-0.030140035290776045
6136.76604,-0.037847603543233285
6174.63549,-0.03636031874201484
6205.51935,-0.041821286047470756
6360.8357,-0.0569722310459567
6387.317115,-0.06753452978887828
6418.314415,-0.06990324227943287
6447.216945,-0.07328168594545283
6476.623145,-0.07166554425545532
6506.48872,-0.07186426501754553
6534.64026,-0.06986764902490115
6567.0586299999995,-0.0636940022530825
6588.02635,-0.05691258089476673
6721.358765000001,-0.05368061687388582
6745.8299449999995,-0.05395985713452075
6773.28893,-0.05347637596849505
6808.79041,-0.0554087323837168
6837.61147,-0.04820250383280061
6861.213885,-0.046666777881234064
6889.179975,-0.03646431318773625
6927.0437,-0.0242604512052643
7081.362445000001,-0.022821001721348006
7109.843,-0.022840168057691925
7138.78844,-0.02621027242815277
7166.78233,-0.027418834586654697
7191.36276,-0.028001119630948826
7224.137485,-0.03370757297566702
7258.65806,-0.04044967851812407
7292.047640000001,-0.03911956588080519
7442.8475,-0.030422674877024363
7464.86978,-0.035633557547581136
7495.233465,-0.024809206617494344
7557.735764999999,-0.024798329666690367
7589.54746,-0.02769026642596454
7611.16646,-0.02656499068398756
7645.02035,-0.02356917929226165
7797.87389,-0.009060178023157133
7826.86174,-0.00228631212191331
7854.811369999999,-0.0018777163945075904
7879.75937,-0.0005347475381130756
7909.85155,0.001750880652610708
7946.1146100000005,0.0018685604319742591
