HJD,MAG,ERR,SRV,HJD_New
2816.624,-0.11099999999999888,0.008,OGLE-III,2816.636528900691
2818.59527,0.1509999999999998,0.009,OGLE-III,2818.6076667688435
2820.80194,-0.036999999999999034,0.008,OGLE-III,2820.8141881262645
2826.76543,0.12900000000000134,0.011,OGLE-III,2826.7772639601694
2835.64959,0.14199999999999946,0.011,OGLE-III,2835.6607340935957
2839.71885,-0.10500000000000043,0.008,OGLE-III,2839.729631655909
2841.72816,0.02400000000000091,0.009,OGLE-III,2841.7387487502147
2843.6547,-0.054999999999999716,0.012,OGLE-III,2843.6650940798395
2845.66532,-0.07000000000000028,0.009,OGLE-III,2845.6754999565846
2850.53334,0.14199999999999946,0.009,OGLE-III,2850.5429500562295
2852.54574,-0.04899999999999949,0.01,OGLE-III,2852.555091038365
2854.54947,-0.058999999999999275,0.008,OGLE-III,2854.5585484745857
2856.73981,-0.12099999999999866,0.013,OGLE-III,2856.748573962063
2858.69246,0.1490000000000009,0.01,OGLE-III,2858.7009293402834
2862.60517,0.14700000000000202,0.012,OGLE-III,2862.613009877096
2865.70875,0.019000000000001904,0.009,OGLE-III,2865.716054848358
2868.59495,0.11299999999999955,0.009,OGLE-III,2868.6017301207653
2876.59127,-0.09600000000000009,0.008,OGLE-III,2876.5964680767847
2879.64154,0.11500000000000199,0.014,OGLE-III,2879.646088208624
2884.6719,0.07700000000000173,0.011,OGLE-III,2884.6753250932247
2892.66027,-0.06199999999999939,0.011,OGLE-III,2892.66179177463
2895.63398,0.16100000000000136,0.009,OGLE-III,2895.634759357727
2900.5622,0.129999999999999,0.011,OGLE-III,2900.561712811223
2906.5141,-0.0129999999999999,0.011,OGLE-III,2906.512029314086
2911.53826,0.0940000000000012,0.01,OGLE-III,2911.5348129047998
2918.56228,-0.04899999999999949,0.01,OGLE-III,2918.5568582921396
2930.58327,-0.10699999999999932,0.009,OGLE-III,2930.574371312934
3059.81875,-0.1039999999999992,0.008,OGLE-III,3059.7836210821074
3064.83557,-0.004999999999999005,0.01,OGLE-III,3064.8005232863507
3068.78945,0.06099999999999994,0.011,OGLE-III,3068.7545603116428
3070.86804,-0.03500000000000014,0.009,OGLE-III,3070.833266438308
3073.82413,0.1490000000000009,0.009,OGLE-III,3073.789562378482
3075.86221,0.0,0.008,OGLE-III,3075.8278127637013
3079.90709,0.10999999999999943,0.009,OGLE-III,3079.873101125664
3082.89011,-0.08999999999999986,0.008,OGLE-III,3082.8564834329427
3085.82473,0.07000000000000028,0.008,OGLE-III,3085.7915117245648
3086.89711,0.09299999999999997,0.008,OGLE-III,3086.864053966999
3088.81732,-0.013999999999999346,0.008,OGLE-III,3088.7845721598
3090.73042,-0.04100000000000037,0.008,OGLE-III,3090.698002026814
3096.88561,0.16100000000000136,0.01,OGLE-III,3096.8544113110133
3098.9055,-0.025000000000000355,0.008,OGLE-III,3098.874753296169
3099.91888,-0.11800000000000033,0.009,OGLE-III,3099.888366805146
3101.75755,-0.006999999999999673,0.009,OGLE-III,3101.7274665070045
3103.79049,-0.08499999999999908,0.008,OGLE-III,3103.7608823953638
3104.84913,-0.0649999999999995,0.015,OGLE-III,3104.8197670720497
3106.86242,0.14199999999999946,0.01,OGLE-III,3106.833509678527
3108.78243,-0.08399999999999963,0.008,OGLE-III,3108.753927695553
3109.84188,-0.1120000000000001,0.008,OGLE-III,3109.8135895797577
3110.84823,-0.06799999999999962,0.01,OGLE-III,3110.8201303335577
3112.83354,0.125,0.008,OGLE-III,3112.805781453301
3114.79814,-0.13699999999999868,0.008,OGLE-III,3114.7706647697023
3116.88608,-0.07199999999999918,0.01,OGLE-III,3116.8588357524554
3122.92412,-0.05799999999999983,0.009,OGLE-III,3122.897030789379
3125.88464,-0.03399999999999892,0.009,OGLE-III,3125.8572863984805
3127.82792,0.07900000000000063,0.011,OGLE-III,3127.8002645114816
3128.83407,0.14700000000000202,0.009,OGLE-III,3128.8062224196433
3130.71526,-0.05299999999999905,0.008,OGLE-III,3130.686994484567
3131.68181,0.13299999999999912,0.011,OGLE-III,3131.653302679386
3134.82925,0.0940000000000012,0.01,OGLE-III,3134.7998478029504
3135.91339,0.14199999999999946,0.009,OGLE-III,3135.8836475926273
3138.66768,-0.009999999999999787,0.008,OGLE-III,3138.637018521293
3139.89287,0.10900000000000176,0.01,OGLE-III,3139.861780761477
3140.89245,0.1440000000000019,0.01,OGLE-III,3140.86100597236
3142.78144,-0.0519999999999996,0.008,OGLE-III,3142.749317019798
3144.80154,0.13800000000000168,0.009,OGLE-III,3144.7686886010083
3146.83062,-0.019999999999999574,0.008,OGLE-III,3146.7970470029286
3151.7644,-0.08900000000000041,0.008,OGLE-III,3151.7291935036633
3151.92037,0.1269999999999989,0.01,OGLE-III,3151.8851161099765
3152.76933,-0.09199999999999875,0.008,OGLE-III,3152.73382400183
3153.77267,-0.02200000000000024,0.009,OGLE-III,3153.736879482819
3156.87776,0.1440000000000019,0.009,OGLE-III,3156.841180759302
3162.582,0.1479999999999997,0.012,OGLE-III,3162.5443190817714
3163.76858,-0.1120000000000001,0.008,OGLE-III,3163.7307240440728
3164.75083,0.07700000000000173,0.008,OGLE-III,3164.712842764175
3164.88384,-0.09600000000000009,0.01,OGLE-III,3164.845835925307
3165.72439,0.13400000000000034,0.008,OGLE-III,3165.6862846421327
3167.61071,-0.013999999999999346,0.009,OGLE-III,3167.5724091609777
3168.8726,0.08099999999999952,0.009,OGLE-III,3168.834192500549
3169.74055,0.002000000000000668,0.008,OGLE-III,3169.702080141234
3170.82548,-0.04800000000000004,0.008,OGLE-III,3170.7869446064274
3171.79678,0.15399999999999991,0.007,OGLE-III,3171.758197467593
3172.76774,0.027999999999998693,0.008,OGLE-III,3172.729121068662
3173.86572,0.09499999999999886,0.009,OGLE-III,3173.8270726246333
3174.72454,-0.06400000000000006,0.008,OGLE-III,3174.6858796408937
3175.73326,0.13599999999999923,0.008,OGLE-III,3175.694594614073
3177.77376,0.13500000000000156,0.011,OGLE-III,3177.7351175045237
3179.51852,0.03999999999999915,0.008,OGLE-III,3179.479931248906
3179.8978,0.08600000000000207,0.01,OGLE-III,3179.8592270028275
3180.7356,0.030999999999998806,0.008,OGLE-III,3180.6970668668464
3182.80023,0.15700000000000003,0.011,OGLE-III,3182.7618235916784
3183.75518,0.0010000000000012221,0.008,OGLE-III,3183.7168447510708
3184.71621,-0.11099999999999888,0.008,OGLE-III,3184.6779535720125
3185.71976,-0.028999999999999915,0.008,OGLE-III,3185.6815929684026
3193.55117,-0.057000000000000384,0.008,OGLE-III,3193.5138751248933
3194.56283,0.06899999999999906,0.01,OGLE-III,3194.5256607109695
3195.69437,-0.06299999999999883,0.008,OGLE-III,3195.657342032653
3195.81493,-0.014999999999998792,0.008,OGLE-III,3195.7779171055117
3196.6158,0.1670000000000016,0.009,OGLE-III,3196.5788871442664
3197.53874,-0.10099999999999909,0.008,OGLE-III,3197.501941917941
3197.844,-0.09600000000000009,0.008,OGLE-III,3197.8072396748057
3199.63772,-0.10699999999999932,0.01,OGLE-III,3199.601178238933
3202.532,-0.06199999999999939,0.008,OGLE-III,3202.4957916063818
3202.82178,-0.13400000000000034,0.009,OGLE-III,3202.7856031683464
3203.67362,0.08500000000000085,0.008,OGLE-III,3203.637533605119
3204.66801,-0.054999999999999716,0.008,OGLE-III,3204.6320243231903
3205.52694,0.1490000000000009,0.008,OGLE-III,3205.491036641727
3206.73225,-0.129999999999999,0.008,OGLE-III,3206.696454009897
3209.65225,-0.054999999999999716,0.008,OGLE-III,3209.6166681038762
3210.65231,-0.1120000000000001,0.008,OGLE-III,3210.616784409808
3211.62274,-0.014999999999998792,0.008,OGLE-III,3211.587260543162
3217.66696,-0.051000000000000156,0.009,OGLE-III,3217.6315958260097
3218.66525,0.16799999999999926,0.01,OGLE-III,3218.6298790729466
3223.66647,0.08600000000000207,0.01,OGLE-III,3223.630972711227
3224.71457,0.1180000000000021,0.008,OGLE-III,3224.67902884771
3226.63646,-0.12599999999999945,0.008,OGLE-III,3226.600824977116
3228.61575,0.14700000000000202,0.01,OGLE-III,3228.5800019800754
3229.64823,0.17300000000000182,0.008,OGLE-III,3229.612417207843
3230.68173,0.13400000000000034,0.008,OGLE-III,3230.645848789203
3231.58577,-0.10899999999999999,0.008,OGLE-III,3231.5498262547717
3232.62222,-0.10699999999999932,0.008,OGLE-III,3232.586201767504
3238.63407,-0.0730000000000004,0.009,OGLE-III,3238.5975772173265
3239.71308,-0.08900000000000041,0.008,OGLE-III,3239.676497392614
3240.4862,-0.09199999999999875,0.008,OGLE-III,3240.449552708724
3245.57006,0.11700000000000088,0.013,OGLE-III,3245.5329843265786
3246.67577,0.10099999999999909,0.012,OGLE-III,3246.638600508674
3247.59492,-0.10099999999999909,0.008,OGLE-III,3247.5576723487534
3249.54245,0.15899999999999892,0.009,OGLE-III,3249.5050362343063
3250.67339,-0.036999999999999034,0.009,OGLE-III,3250.635879460063
3253.64265,-0.08199999999999896,0.009,OGLE-III,3253.6048843203994
3256.65261,0.16100000000000136,0.01,OGLE-III,3256.614584160357
3260.56236,0.1410000000000018,0.009,OGLE-III,3260.523994033268
3265.49287,0.16799999999999926,0.011,OGLE-III,3265.4540717504437
3267.5465,0.05000000000000071,0.011,OGLE-III,3267.5075206492656
3272.60446,0.1410000000000018,0.009,OGLE-III,3272.56503213034
3275.49855,0.07700000000000173,0.011,OGLE-III,3275.4588639899384
3278.61438,0.16600000000000037,0.009,OGLE-III,3278.5744149201064
3282.49389,0.1269999999999989,0.009,OGLE-III,3282.4535758773363
3288.56024,0.17800000000000082,0.008,OGLE-III,3288.5193768613626
3293.53082,0.15899999999999892,0.007,OGLE-III,3293.489504373787
3300.52462,-0.025000000000000355,0.009,OGLE-III,3300.482664209523
3314.52591,0.1460000000000008,0.012,OGLE-III,3314.4826630326393
3417.85975,-0.032999999999999474,0.008,OGLE-III,3417.807108921372
3422.88609,-0.10999999999999943,0.007,OGLE-III,3422.8330215204455
3426.87713,-0.058999999999999275,0.012,OGLE-III,3426.823725529751
3429.86217,0.1479999999999997,0.008,OGLE-III,3429.8085162720913
3432.90249,-0.06899999999999906,0.008,OGLE-III,3432.848584259133
3442.90499,0.08500000000000085,0.009,OGLE-III,3442.850269136863
3445.818,0.1529999999999987,0.008,OGLE-III,3445.7630459955617
3447.86833,0.038000000000000256,0.008,OGLE-III,3447.813213100353
3449.88517,-0.10599999999999987,0.008,OGLE-III,3449.82989385486
3452.90234,0.16400000000000148,0.008,OGLE-III,3452.8468274945167
3453.77422,-0.08900000000000041,0.009,OGLE-III,3453.7186396171423
3455.84484,-0.04299999999999926,0.009,OGLE-III,3455.7891000285085
3456.85594,0.1410000000000018,0.008,OGLE-III,3456.800124015419
3457.77361,-0.019000000000000128,0.008,OGLE-III,3457.7177267845045
3458.8172,-0.0649999999999995,0.008,OGLE-III,3458.7612429375836
3459.79177,-0.09600000000000009,0.008,OGLE-III,3459.735747028783
3467.89454,0.012000000000000455,0.008,OGLE-III,3467.83815374651
3469.8042,-0.08499999999999908,0.008,OGLE-III,3469.7477960329625
3470.8443,-0.11500000000000021,0.008,OGLE-III,3470.787900492035
3472.77556,0.1509999999999998,0.008,OGLE-III,3472.7191978091155
3473.87058,0.15800000000000125,0.009,OGLE-III,3473.814257012238
3474.84182,0.045999999999999375,0.008,OGLE-III,3474.7855434710555
3477.77954,0.16000000000000014,0.01,OGLE-III,3477.723476312431
3478.89383,0.0470000000000006,0.008,OGLE-III,3478.8378772546625
3480.84579,-0.019999999999999574,0.008,OGLE-III,3480.790068831177
3481.84569,-0.09199999999999875,0.008,OGLE-III,3481.790103737526
3483.7901,0.1460000000000008,0.008,OGLE-III,3483.734802794161
3496.74398,-0.12899999999999956,0.008,OGLE-III,3496.6909771421797
3497.81172,-0.13699999999999868,0.008,OGLE-III,3497.758893404075
3498.93293,-0.06199999999999939,0.007,OGLE-III,3498.880279941461
3499.7404,0.14499999999999957,0.008,OGLE-III,3499.6878708443064
3500.74499,0.053000000000000824,0.009,OGLE-III,3500.6926030476307
3501.83571,0.09499999999999886,0.007,OGLE-III,3501.783465979857
3502.69132,-0.025000000000000355,0.008,OGLE-III,3502.639178897407
3503.70416,0.16900000000000048,0.008,OGLE-III,3503.6521292959433
3504.71852,0.1479999999999997,0.008,OGLE-III,3504.666586410857
3506.80393,0.09299999999999997,0.008,OGLE-III,3506.752149178615
3508.80036,-0.11999999999999922,0.008,OGLE-III,3508.7486591162547
