HJD,MAG,ERR,SRV,HJD_New
531.89429,-0.08399999999999963,0.011,OGLE-III,531.2300056894829
542.90192,-0.053999999999998494,0.009,OGLE-III,542.240378624721
551.74833,-0.06400000000000006,0.006,OGLE-III,551.0864399670886
552.73749,0.11300000000000132,0.006,OGLE-III,552.0754500932159
553.81845,0.09500000000000064,0.006,OGLE-III,553.1562244829415
554.8912,-0.007999999999999119,0.006,OGLE-III,554.2287688395473
557.84626,0.07900000000000063,0.007,OGLE-III,557.1831610503498
558.91683,0.08900000000000041,0.007,OGLE-III,558.25345574563
560.84416,0.011000000000001009,0.006,OGLE-III,560.180250551662
562.83289,0.034000000000000696,0.006,OGLE-III,562.1683808227561
567.92068,0.014000000000001123,0.007,OGLE-III,567.2544658139174
568.85422,0.11000000000000121,0.006,OGLE-III,568.1876730938737
569.82158,-0.08699999999999974,0.006,OGLE-III,569.154683753541
570.83401,0.12200000000000166,0.006,OGLE-III,570.1667440386544
571.76031,-0.05999999999999872,0.006,OGLE-III,571.0927028900139
572.84461,0.07000000000000028,0.007,OGLE-III,572.1766010396191
573.88362,0.062000000000001165,0.006,OGLE-III,573.2152244453404
574.84371,0.0030000000000001137,0.006,OGLE-III,574.1749567766107
575.822,-0.0129999999999999,0.006,OGLE-III,575.1528827440753
576.80267,0.07699999999999996,0.006,OGLE-III,576.1331890920219
578.76081,0.10299999999999976,0.006,OGLE-III,578.0906101609427
582.75993,0.02400000000000091,0.006,OGLE-III,582.0883165210606
587.85367,0.014000000000001123,0.006,OGLE-III,587.1804392310462
588.75864,-0.08399999999999963,0.006,OGLE-III,588.0851515520301
590.79066,-0.06400000000000006,0.008,OGLE-III,590.1166327755434
599.83453,-0.07599999999999874,0.006,OGLE-III,599.1589538253131
600.75527,0.04800000000000004,0.006,OGLE-III,600.0796304612667
601.82663,-0.058999999999999275,0.006,OGLE-III,601.1509422215343
605.77033,-0.08999999999999986,0.006,OGLE-III,605.0947185358955
606.68764,0.028999999999999915,0.006,OGLE-III,606.0121075096301
607.68403,-0.06299999999999883,0.006,OGLE-III,607.0086111064327
608.67578,0.04499999999999993,0.008,OGLE-III,608.0005026838761
614.74764,-0.03799999999999848,0.006,OGLE-III,614.0737712491667
615.7055,-0.04299999999999926,0.006,OGLE-III,615.031926109714
616.67956,0.10599999999999987,0.006,OGLE-III,616.00630280294
623.83516,-0.0779999999999994,0.006,OGLE-III,623.1646286404917
624.63533,0.018000000000000682,0.006,OGLE-III,623.9651341037944
625.74451,0.0840000000000014,0.007,OGLE-III,625.0747849038838
626.62785,-0.049999999999998934,0.006,OGLE-III,625.9585035254786
627.84199,-0.07499999999999929,0.007,OGLE-III,627.1731673870148
628.65823,-0.09199999999999875,0.006,OGLE-III,627.989760704551
629.62829,0.05200000000000138,0.006,OGLE-III,628.9602406254122
630.72209,0.0030000000000001137,0.006,OGLE-III,630.0545134580116
632.75712,0.09299999999999997,0.007,OGLE-III,632.0904212375418
633.76842,-0.08799999999999919,0.006,OGLE-III,633.1021565083341
635.73768,-0.08099999999999952,0.006,OGLE-III,635.072262296586
645.69761,-0.04299999999999926,0.006,OGLE-III,645.0364332854791
653.65381,0.023000000000001464,0.006,OGLE-III,652.9959762190716
665.72422,-0.08599999999999852,0.006,OGLE-III,665.071379796391
666.7356,0.11600000000000144,0.007,OGLE-III,666.0831738639123
671.61324,-0.032999999999999474,0.006,OGLE-III,670.9628012406043
684.57567,0.10899999999999999,0.007,OGLE-III,683.9304345196866
689.56645,-0.009999999999999787,0.006,OGLE-III,688.9231870263682
698.57168,-0.07499999999999929,0.006,OGLE-III,697.9319318531003
706.57261,0.057000000000000384,0.008,OGLE-III,705.9359360526664
715.58264,-0.049999999999998934,0.007,OGLE-III,714.9493721208905
727.51374,0.06600000000000072,0.007,OGLE-III,726.884889448455
747.51848,-0.09199999999999875,0.008,OGLE-III,746.8967911320835
887.88457,-0.03399999999999892,0.006,OGLE-III,887.3034669504125
895.88897,0.10200000000000209,0.006,OGLE-III,895.3096178517551
897.83907,0.06099999999999994,0.006,OGLE-III,897.2601344281705
924.8001,0.0730000000000004,0.006,OGLE-III,924.2265148182537
928.7715,0.023000000000001464,0.006,OGLE-III,928.1986374022458
931.77005,0.036000000000001364,0.006,OGLE-III,931.1977216393233
936.7925,-0.07399999999999984,0.006,OGLE-III,936.2210444773215
937.81343,0.0710000000000015,0.006,OGLE-III,937.2421485195308
939.77423,0.09699999999999953,0.006,OGLE-III,939.2032795675509
941.77072,0.08700000000000152,0.006,OGLE-III,941.2001022824066
944.75937,-0.01699999999999946,0.007,OGLE-III,944.1892420931824
950.72617,0.03700000000000081,0.007,OGLE-III,950.1569902571873
951.79573,-0.07099999999999973,0.006,OGLE-III,951.2267160090267
952.80745,0.0810000000000013,0.006,OGLE-III,952.2385916152829
953.72068,-0.06700000000000017,0.006,OGLE-III,953.1519610852074
963.68249,-0.06299999999999883,0.006,OGLE-III,963.1152312233266
964.70423,0.03200000000000003,0.006,OGLE-III,964.1371146032931
965.88901,-0.07099999999999973,0.007,OGLE-III,965.3220593677593
966.89459,0.09500000000000064,0.006,OGLE-III,966.3277779500265
971.87423,-0.08899999999999864,0.006,OGLE-III,971.3080870860441
985.64256,0.016000000000000014,0.005,OGLE-III,985.0781175188612
987.80806,0.08500000000000085,0.006,OGLE-III,987.243864763765
988.67339,0.06700000000000017,0.006,OGLE-III,988.1092920151069
990.69676,0.09900000000000198,0.006,OGLE-III,990.1328859581982
991.58892,-0.016000000000000014,0.006,OGLE-III,991.0251431601891
997.71811,0.08700000000000152,0.006,OGLE-III,997.1549753478171
1006.64717,-0.08300000000000018,0.006,OGLE-III,1006.0848903488012
1021.7302,0.017000000000001236,0.006,OGLE-III,1021.1691447409813
1025.60527,-0.09600000000000009,0.006,OGLE-III,1025.0444841566907
1036.51162,0.08999999999999986,0.006,OGLE-III,1035.9514920557608
1040.59195,-0.08599999999999852,0.006,OGLE-III,1040.032029810672
1043.64447,-0.026999999999999247,0.007,OGLE-III,1043.0846914622277
1048.58126,-0.027999999999998693,0.006,OGLE-III,1048.0216854792125
1053.66254,-0.04099999999999859,0.006,OGLE-III,1053.1031429280117
1060.62356,-0.017999999999998906,0.008,OGLE-III,1060.0643520558529
1067.66002,0.08999999999999986,0.006,OGLE-III,1067.100939322748
1072.50272,-0.02200000000000024,0.006,OGLE-III,1071.943689292445
1076.6046,-0.0030000000000001137,0.006,OGLE-III,1076.045587468119
1079.50377,0.10400000000000098,0.007,OGLE-III,1078.9447568900334
1087.5246,-0.07099999999999973,0.006,OGLE-III,1086.9655270081712
1090.50303,0.05900000000000105,0.008,OGLE-III,1089.9439128502463
1093.59943,0.025000000000000355,0.007,OGLE-III,1093.0402542855334
1102.50847,-0.06199999999999939,0.007,OGLE-III,1101.9490533781816
1113.51222,0.0259999999999998,0.008,OGLE-III,1112.9523561488515
1121.53707,-0.06999999999999851,0.008,OGLE-III,1120.9767745368677
1122.51732,0.12700000000000067,0.009,OGLE-III,1121.9569656712763
1124.51881,0.0840000000000014,0.008,OGLE-III,1123.958331307543
1125.50441,-0.07199999999999918,0.008,OGLE-III,1124.9438680059475
1125.52923,-0.04499999999999993,0.007,OGLE-III,1124.9686863942723
1126.5279,0.0259999999999998,0.008,OGLE-III,1125.967290829259
1128.52133,-0.04899999999999949,0.008,OGLE-III,1127.9605857680676
1229.87374,-0.06599999999999895,0.007,OGLE-III,1229.298481553343
1239.83377,-0.0039999999999995595,0.007,OGLE-III,1239.2562421148048
1242.8682,-0.08199999999999896,0.007,OGLE-III,1242.2899495117888
1253.8801,-0.06899999999999906,0.006,OGLE-III,1253.2991038343712
1256.88818,0.11099999999999888,0.007,OGLE-III,1256.3063999798808
1258.88509,0.11099999999999888,0.008,OGLE-III,1258.3027815593985
1261.83379,-0.07899999999999885,0.006,OGLE-III,1261.2506894860303
1266.8838,-0.06799999999999962,0.006,OGLE-III,1266.2993101951552
1268.87546,-0.07399999999999984,0.006,OGLE-III,1268.2904108617809
1279.84149,0.07399999999999984,0.007,OGLE-III,1279.2532448496402
1281.90149,-0.08000000000000007,0.006,OGLE-III,1281.3126223922102
1289.85883,-0.06099999999999994,0.006,OGLE-III,1289.2674919410338
1290.83499,0.1050000000000022,0.007,OGLE-III,1290.243341630932
1294.81839,0.09299999999999997,0.007,OGLE-III,1294.225458861666
1295.82911,-0.030999999999998806,0.006,OGLE-III,1295.2358491589923
1296.83321,0.016000000000000014,0.006,OGLE-III,1296.2396199204716
1298.8505,-0.06799999999999962,0.007,OGLE-III,1298.2562435312498
1301.72244,-0.07199999999999918,0.008,OGLE-III,1301.127232967406
1305.73349,-0.030999999999998806,0.007,OGLE-III,1305.1369948753581
1306.74244,-0.010999999999999233,0.006,OGLE-III,1306.1456352118923
1307.779,0.08999999999999986,0.007,OGLE-III,1307.181885361352
1310.79371,-0.06700000000000017,0.006,OGLE-III,1310.1957529109316
1313.84936,-0.06999999999999851,0.006,OGLE-III,1313.2506616050794
1315.82697,-0.07099999999999973,0.006,OGLE-III,1315.2278664794235
1316.66511,-0.06099999999999994,0.006,OGLE-III,1316.0658549406924
1317.77017,0.0070000000000014495,0.007,OGLE-III,1317.1707349804424
1318.88552,0.07600000000000051,0.007,OGLE-III,1318.2859275697078
1319.7669,-0.054999999999999716,0.006,OGLE-III,1319.1672013640818
1320.79243,0.07900000000000063,0.007,OGLE-III,1320.1926290452868
1327.85345,0.06800000000000139,0.008,OGLE-III,1327.2536561690015
1332.79653,-0.07199999999999918,0.006,OGLE-III,1332.1976179944884
1333.82909,0.10800000000000232,0.007,OGLE-III,1333.2304675906296
1335.6431,-0.0779999999999994,0.006,OGLE-III,1335.0450750454836
1338.69204,0.062000000000001165,0.007,OGLE-III,1338.095241959035
1338.84124,-0.008999999999998565,0.007,OGLE-III,1338.2445082818865
1339.60559,-0.0779999999999994,0.006,OGLE-III,1339.0092062259116
1339.70944,0.019000000000000128,0.007,OGLE-III,1339.1131045214272
1339.89537,-0.08699999999999974,0.007,OGLE-III,1339.2991215776574
1340.65005,0.10599999999999987,0.007,OGLE-III,1340.054162425
1340.74873,-0.08999999999999986,0.007,OGLE-III,1340.1528904647237
1341.71277,0.0710000000000015,0.007,OGLE-III,1341.1174095109513
1341.89247,-0.07499999999999929,0.006,OGLE-III,1341.2972006640277
1342.58712,0.09600000000000186,0.007,OGLE-III,1341.9922081022924
1342.71529,-0.08699999999999974,0.006,OGLE-III,1342.1204448956
1342.81011,0.0010000000000012221,0.007,OGLE-III,1342.2153144709043
1343.8053,-0.0389999999999997,0.007,OGLE-III,1343.2110325994897
1345.74396,0.10100000000000087,0.007,OGLE-III,1345.1507559786685
1346.64596,-0.06899999999999906,0.006,OGLE-III,1346.053262676609
1346.74598,-0.041999999999999815,0.006,OGLE-III,1346.1533392208485
1346.85314,0.12100000000000044,0.006,OGLE-III,1346.260559871756
1347.64962,0.05600000000000094,0.006,OGLE-III,1347.0574926764205
1347.74963,0.04100000000000037,0.007,OGLE-III,1347.1575597498647
1348.61061,-0.0129999999999999,0.007,OGLE-III,1348.0190325569818
1348.70842,-0.06199999999999939,0.006,OGLE-III,1348.1168986707773
1348.83639,0.10899999999999999,0.007,OGLE-III,1348.2449421156794
1349.61062,0.012000000000000455,0.006,OGLE-III,1349.0196168887637
1349.7234,0.07200000000000095,0.007,OGLE-III,1349.132461700969
1349.84617,-0.06700000000000017,0.006,OGLE-III,1349.2553022501522
1350.60047,-0.06099999999999994,0.007,OGLE-III,1350.0100353700834
1350.75135,0.04100000000000037,0.006,OGLE-III,1350.1610018845215
1350.84976,0.08999999999999986,0.007,OGLE-III,1350.2594682818728
1353.63927,0.1050000000000022,0.008,OGLE-III,1353.0505577324811
1353.7525,-0.08399999999999963,0.007,OGLE-III,1353.1638506974566
1354.57441,-0.07499999999999929,0.007,OGLE-III,1353.9862142261516
1354.67792,-0.027999999999998693,0.006,OGLE-III,1354.0897809065711
1354.78557,0.11600000000000144,0.007,OGLE-III,1354.1974897511482
1355.57356,0.04600000000000115,0.008,OGLE-III,1354.9859073166056
1355.66842,0.06600000000000072,0.008,OGLE-III,1355.0808184138446
1355.76891,-0.0779999999999994,0.007,OGLE-III,1355.1813624566182
1359.62815,0.051000000000000156,0.009,OGLE-III,1359.0426119084955
1360.83274,-0.08300000000000018,0.007,OGLE-III,1360.2478036837047
1361.6454,-0.07599999999999874,0.007,OGLE-III,1361.0608631062325
1365.61906,-0.07599999999999874,0.006,OGLE-III,1365.0364033978612
1365.7892,0.1050000000000022,0.007,OGLE-III,1365.206621310388
1366.56434,-0.017999999999998906,0.006,OGLE-III,1365.9821136785065
1366.68873,0.08800000000000097,0.007,OGLE-III,1366.1065598319872
1367.65382,-0.07599999999999874,0.007,OGLE-III,1367.072081871749
1367.78579,0.10599999999999987,0.008,OGLE-III,1367.2041104555526
1368.56816,0.025000000000000355,0.007,OGLE-III,1367.9868253569716
1368.67587,0.0730000000000004,0.007,OGLE-III,1368.094582520389
1368.79446,-0.0649999999999995,0.006,OGLE-III,1368.2132243591816
1369.59015,-0.08300000000000018,0.006,OGLE-III,1369.0092597933788
1369.70396,0.03300000000000125,0.007,OGLE-III,1369.123118865962
1370.54359,0.017000000000001236,0.008,OGLE-III,1369.963108340074
1370.64149,0.10800000000000232,0.007,OGLE-III,1370.0610499639681
1374.68908,-0.08899999999999864,0.006,OGLE-III,1374.1103102033464
1375.72992,0.10599999999999987,0.007,OGLE-III,1375.1515645118996
1376.5265,0.08900000000000041,0.007,OGLE-III,1375.9484576431987
1394.65918,0.09699999999999953,0.007,OGLE-III,1394.0875383899704
1395.7319,0.034000000000000696,0.008,OGLE-III,1395.1606053736052
1397.65553,-0.06400000000000006,0.007,OGLE-III,1397.084852265506
1398.70885,-0.0779999999999994,0.006,OGLE-III,1398.1385075261867
1399.55888,-0.06899999999999906,0.007,OGLE-III,1398.9888069560582
1400.66533,-0.017999999999998906,0.006,OGLE-III,1400.0956063450244
1401.59996,-0.0779999999999994,0.006,OGLE-III,1401.0305304769893
1402.59368,0.10800000000000232,0.007,OGLE-III,1402.0245623685448
1403.57914,-0.08000000000000007,0.007,OGLE-III,1403.010330981375
1404.5962,0.08999999999999986,0.007,OGLE-III,1404.0277089508218
1407.61485,0.040000000000000924,0.007,OGLE-III,1407.0473012381103
1408.63446,-0.09600000000000009,0.006,OGLE-III,1408.0672296239666
1415.6775,-0.06400000000000006,0.008,OGLE-III,1415.112474124759
1416.58021,-0.08199999999999896,0.006,OGLE-III,1416.0154670211662
1419.64986,-0.07299999999999862,0.007,OGLE-III,1419.0860789239784
1430.51661,0.014000000000001123,0.008,OGLE-III,1429.956221943767
1432.67316,-0.08000000000000007,0.007,OGLE-III,1432.1134407992856
1436.53399,0.12100000000000044,0.007,OGLE-III,1435.9754625654953
1441.58438,0.0710000000000015,0.008,OGLE-III,1441.027398063033
1443.58448,0.10800000000000232,0.007,OGLE-III,1443.0281051417328
1448.5215,-0.08999999999999986,0.006,OGLE-III,1447.9666095056198
1450.55465,-0.058999999999999275,0.007,OGLE-III,1450.0003643096215
1459.50157,0.017000000000001236,0.007,OGLE-III,1458.9498930576408
1462.5735,0.09500000000000064,0.008,OGLE-III,1462.0226963876062
1476.53941,-0.06999999999999851,0.008,OGLE-III,1475.9924018283466
1601.83684,-0.09499999999999886,0.007,OGLE-III,1601.298715865978
1605.87364,-0.0519999999999996,0.006,OGLE-III,1605.3346774645672
1609.86638,-0.006999999999999673,0.006,OGLE-III,1609.3264979248397
1611.83328,-0.032999999999999474,0.006,OGLE-III,1611.292911347681
1617.87745,0.1169999999999991,0.007,OGLE-III,1617.3354444688864
1621.82373,0.12899999999999956,0.007,OGLE-III,1621.2805380584068
1623.88621,-0.06400000000000006,0.006,OGLE-III,1623.342360260022
1624.86699,0.012000000000000455,0.008,OGLE-III,1624.322818262704
1625.80261,0.11500000000000021,0.007,OGLE-III,1625.2581255566565
1627.90039,-0.08499999999999908,0.006,OGLE-III,1627.3551881333901
1631.90056,-0.049999999999998934,0.008,OGLE-III,1631.3539634156862
1632.86945,0.1120000000000001,0.007,OGLE-III,1632.3225174614968
1634.89648,0.04100000000000037,0.007,OGLE-III,1634.3488558628626
1644.84434,-0.08099999999999952,0.006,OGLE-III,1644.293865793597
1645.86207,0.11500000000000021,0.007,OGLE-III,1645.311385573554
1652.78634,-0.0990000000000002,0.006,OGLE-III,1652.2348324522206
1654.82239,-0.05299999999999905,0.006,OGLE-III,1654.2708799930097
1661.75126,0.11000000000000121,0.006,OGLE-III,1661.2007642332355
1662.81781,0.08800000000000097,0.006,OGLE-III,1662.2676286710755
1664.82551,0.10400000000000098,0.007,OGLE-III,1664.276047126845
1664.91721,-0.07599999999999874,0.006,OGLE-III,1664.3677837978773
1665.85937,-0.045999999999999375,0.006,OGLE-III,1665.3103380547168
