HJD,MAG,ERR,SRV,HJD_New
1261.7996,0.04499999999999993,0.007,OGLE-III,1261.5185963784786
1267.90597,-0.09200000000000053,0.007,OGLE-III,1267.6253387657978
1277.91702,-0.05799999999999983,0.007,OGLE-III,1277.6371630953954
1279.87375,-0.053000000000000824,0.007,OGLE-III,1279.594069179597
1288.77605,0.019999999999999574,0.007,OGLE-III,1288.4972769771325
1290.74175,0.1120000000000001,0.008,OGLE-III,1290.4632016246899
1294.85125,0.08300000000000018,0.008,OGLE-III,1294.5732004012914
1295.86207,0.07199999999999918,0.007,OGLE-III,1295.584149207764
1296.86578,-0.0039999999999995595,0.007,OGLE-III,1296.587989527853
1298.83301,-0.08500000000000085,0.008,OGLE-III,1298.5554819964432
1305.76731,-0.08000000000000007,0.007,OGLE-III,1305.4907829817319
1306.77666,-0.08800000000000097,0.006,OGLE-III,1306.5002887115786
1307.81148,-0.09500000000000064,0.008,OGLE-III,1307.5352710596999
1310.69965,0.13299999999999912,0.008,OGLE-III,1310.4239086986822
1312.87338,-0.030000000000001137,0.008,OGLE-III,1312.5980049190387
1313.88203,0.06099999999999994,0.007,OGLE-III,1313.6068290561386
1315.85903,0.11999999999999922,0.007,OGLE-III,1315.5841781729478
1316.76225,-0.07800000000000118,0.007,OGLE-III,1316.4875610965075
1317.90891,0.08999999999999986,0.008,OGLE-III,1317.634430740865
1318.83498,-0.08999999999999986,0.008,OGLE-III,1318.5606720820815
1319.79922,-0.07099999999999973,0.007,OGLE-III,1319.5250921525617
1320.82706,-0.06600000000000072,0.007,OGLE-III,1320.553125694302
1327.81418,-0.02200000000000024,0.009,OGLE-III,1327.541581513755
1332.87743,-0.09800000000000075,0.009,OGLE-III,1332.6057842616874
1335.70078,-0.0730000000000004,0.007,OGLE-III,1335.429644515668
1338.7519,-0.10899999999999999,0.007,OGLE-III,1338.4812898762382
1338.86202,0.04499999999999993,0.008,OGLE-III,1338.5914282341316
1339.58694,0.10999999999999943,0.008,OGLE-III,1339.3164679254662
1339.73312,-0.0519999999999996,0.007,OGLE-III,1339.4626718116397
1340.6315,0.10799999999999876,0.008,OGLE-III,1340.3611966925519
1340.77476,-0.07000000000000028,0.007,OGLE-III,1340.5044794829175
1340.88086,-0.04100000000000037,0.008,OGLE-III,1340.6105963048067
1341.69539,0.13299999999999912,0.008,OGLE-III,1341.425253796071
1341.91393,-0.030000000000001137,0.008,OGLE-III,1341.6438274933391
1342.60683,-0.022999999999999687,0.007,OGLE-III,1342.3368328591048
1342.73499,0.1479999999999997,0.007,OGLE-III,1342.4650120969843
1343.8281,-0.02400000000000091,0.007,OGLE-III,1343.5582828814202
1345.76431,0.09499999999999886,0.007,OGLE-III,1345.4947623120247
1346.66592,-0.10400000000000098,0.007,OGLE-III,1346.3964906029457
1346.76632,0.041999999999999815,0.007,OGLE-III,1346.496903479636
1347.66965,-0.09100000000000108,0.006,OGLE-III,1347.400346589087
1347.76989,-0.017000000000001236,0.007,OGLE-III,1347.5005988306648
1348.63254,0.025000000000000355,0.007,OGLE-III,1348.363351581218
1348.72939,-0.09200000000000053,0.007,OGLE-III,1348.4602128266438
1348.85655,0.08499999999999908,0.008,OGLE-III,1348.5873875025084
1349.63032,0.13199999999999967,0.007,OGLE-III,1349.361244631924
1349.7431,-0.08999999999999986,0.007,OGLE-III,1349.4740370200168
1349.86586,0.03500000000000014,0.008,OGLE-III,1349.5968104144044
1350.69314,0.04299999999999926,0.006,OGLE-III,1350.4241782375552
1350.77108,-0.0730000000000004,0.006,OGLE-III,1350.502126292658
1350.86944,-0.028999999999999915,0.006,OGLE-III,1350.6004964044232
1352.82456,-0.10200000000000031,0.005,OGLE-III,1352.5558049851065
1353.65894,0.0649999999999995,0.009,OGLE-III,1353.3902582930523
1353.77222,0.08099999999999952,0.01,OGLE-III,1353.5035479160633
1354.59545,-0.08999999999999986,0.007,OGLE-III,1354.3268454857819
1354.70033,0.07499999999999929,0.007,OGLE-III,1354.4317337962505
1354.80531,0.09299999999999997,0.007,OGLE-III,1354.5367220472879
1355.59477,-0.11000000000000121,0.007,OGLE-III,1355.3262419396233
1355.68815,-0.0010000000000012221,0.008,OGLE-III,1355.4196287724383
1355.78863,0.1349999999999998,0.009,OGLE-III,1355.5201160654296
1360.85248,0.007999999999999119,0.008,OGLE-III,1360.5842544257464
1365.63881,-0.04800000000000004,0.007,OGLE-III,1365.3707159115409
1365.80887,0.10500000000000043,0.008,OGLE-III,1365.540778091422
1366.57893,-0.06700000000000017,0.007,OGLE-III,1366.310845836879
1366.70843,0.023999999999999133,0.008,OGLE-III,1366.4403467978623
1367.67351,-0.07699999999999996,0.007,OGLE-III,1367.4054308692341
1367.80548,0.12199999999999989,0.01,OGLE-III,1367.5374010030844
1368.59281,0.014999999999998792,0.007,OGLE-III,1368.3247296923423
1368.6956,-0.09100000000000108,0.006,OGLE-III,1368.427519254915
1368.8209,0.09299999999999997,0.008,OGLE-III,1368.5528186386684
1369.60991,0.057000000000000384,0.007,OGLE-III,1369.3418226835179
1369.72371,-0.09800000000000075,0.006,OGLE-III,1369.4556215322918
1370.56335,0.125,0.008,OGLE-III,1370.2952508024114
1370.66123,-0.019000000000000128,0.007,OGLE-III,1370.3931292981817
1374.70886,0.13400000000000034,0.008,OGLE-III,1374.4406532611058
1375.74963,0.1379999999999999,0.008,OGLE-III,1375.4813829835766
1376.54624,-0.04800000000000004,0.006,OGLE-III,1376.277958816489
1394.68144,0.14899999999999913,0.007,OGLE-III,1394.4118031328487
1395.78085,-0.019000000000000128,0.008,OGLE-III,1395.5111080347342
1397.67786,0.03999999999999915,0.008,OGLE-III,1397.4079341264892
1398.72976,0.05799999999999983,0.007,OGLE-III,1398.4597311255138
1399.57993,-0.0389999999999997,0.007,OGLE-III,1399.3098175282757
1400.68847,-0.10200000000000031,0.007,OGLE-III,1400.4182482519434
1401.62025,0.007999999999999119,0.007,OGLE-III,1401.3499363250037
1402.61473,0.12299999999999933,0.007,OGLE-III,1402.344318307106
1403.66658,0.08399999999999963,0.008,OGLE-III,1403.3960648374514
1404.61827,0.12299999999999933,0.007,OGLE-III,1404.347661409989
1407.63595,0.0039999999999995595,0.007,OGLE-III,1407.365046424436
1408.65598,-0.02400000000000091,0.007,OGLE-III,1408.3849771711368
1416.52239,-0.08999999999999986,0.007,OGLE-III,1416.2506304573658
1419.67383,-0.006000000000000227,0.008,OGLE-III,1419.4017721187454
1431.60421,-0.08000000000000007,0.007,OGLE-III,1431.331052436479
1435.50358,-0.0039999999999995595,0.008,OGLE-III,1435.230074569255
1441.50645,0.058999999999999275,0.01,OGLE-III,1441.2324216778932
1446.55481,0.06799999999999962,0.009,OGLE-III,1446.2803547519572
1449.52679,-0.08399999999999963,0.007,OGLE-III,1449.252089284395
1458.55394,0.0,0.009,OGLE-III,1458.278522484022
1461.56198,-0.1070000000000011,0.007,OGLE-III,1461.2863338810737
1477.5208,0.07000000000000028,0.009,OGLE-III,1477.2440365645116
1601.85762,-0.009000000000000341,0.008,OGLE-III,1601.5805491038966
1605.8946,0.1349999999999998,0.008,OGLE-III,1605.6178551853188
1609.89488,-0.07200000000000095,0.006,OGLE-III,1609.6184840776048
1611.85439,-0.040000000000000924,0.007,OGLE-III,1611.5781744775593
1617.89708,0.08300000000000018,0.007,OGLE-III,1617.6214607872894
1621.85019,-0.05799999999999983,0.007,OGLE-III,1621.574994122557
1623.90635,-0.04600000000000115,0.007,OGLE-III,1623.6313848786451
1626.82213,0.0600000000000005,0.008,OGLE-III,1626.5475046509205
1628.87348,0.02099999999999902,0.008,OGLE-III,1628.5991025915462
1634.84829,0.11299999999999955,0.007,OGLE-III,1634.5746772401021
1644.74419,0.10899999999999999,0.008,OGLE-III,1644.4719861230728
1645.88326,0.023999999999999133,0.008,OGLE-III,1645.6112299385525
1652.8065,-0.0470000000000006,0.007,OGLE-III,1652.5355792594473
1653.85132,-0.07699999999999996,0.006,OGLE-III,1653.5805746465264
1655.89797,-0.040000000000000924,0.007,OGLE-III,1655.62757433786
1661.77252,-0.07800000000000118,0.006,OGLE-III,1661.5031736585788
1662.83777,-0.12300000000000111,0.006,OGLE-III,1662.568621255206
1663.80826,-0.030000000000001137,0.007,OGLE-III,1663.5392932488737
1665.72076,0.10500000000000043,0.007,OGLE-III,1665.4521574307414
1666.86796,0.04100000000000037,0.006,OGLE-III,1666.5995794229477
1667.91438,-0.027000000000001023,0.007,OGLE-III,1667.6462042394903
1669.87407,0.11899999999999977,0.008,OGLE-III,1669.6062838089501
1671.77404,-0.0940000000000012,0.006,OGLE-III,1671.5066390145107
1672.77231,-0.07200000000000095,0.006,OGLE-III,1672.5051143389742
1676.85963,0.0019999999999988916,0.007,OGLE-III,1676.5932907169665
1681.81536,-0.05000000000000071,0.007,OGLE-III,1681.5500725208126
1682.89363,0.05599999999999916,0.008,OGLE-III,1682.6285703489414
1682.92676,0.09999999999999964,0.009,OGLE-III,1682.6617073330888
1687.74039,0.11399999999999899,0.008,OGLE-III,1687.476335762627
1689.78975,0.07199999999999918,0.009,OGLE-III,1689.5261065988345
1692.75786,-0.09800000000000075,0.005,OGLE-III,1692.494789917217
1693.75681,-0.06300000000000061,0.006,OGLE-III,1693.4939260203334
1695.63643,0.06700000000000017,0.007,OGLE-III,1695.3738854022845
1698.69204,-0.019000000000000128,0.007,OGLE-III,1698.4300129995236
1701.66,-0.03599999999999959,0.007,OGLE-III,1701.398428905238
1703.60167,0.13199999999999967,0.008,OGLE-III,1703.3403687483456
1705.67667,0.1379999999999999,0.007,OGLE-III,1705.4156296430383
1706.7858,0.006000000000000227,0.006,OGLE-III,1706.5248866341178
1717.73045,0.15000000000000036,0.007,OGLE-III,1717.470239858187
1721.81153,0.1039999999999992,0.008,OGLE-III,1721.5512816977723
1725.80115,-0.1120000000000001,0.008,OGLE-III,1725.5406789560625
1726.60473,0.08199999999999896,0.007,OGLE-III,1726.3441903626613
1728.64882,0.04400000000000048,0.008,OGLE-III,1728.38806821764
1729.596,-0.09100000000000108,0.006,OGLE-III,1729.3351310967118
1730.57693,-0.07500000000000107,0.007,OGLE-III,1730.3159269004495
1731.60458,-0.07500000000000107,0.006,OGLE-III,1731.3434219558435
1732.73638,-0.027000000000001023,0.007,OGLE-III,1732.4750339610805
1738.71994,0.1639999999999997,0.012,OGLE-III,1738.4572867517195
1742.75462,0.03999999999999915,0.008,OGLE-III,1742.4908143905448
1742.7795,0.08499999999999908,0.008,OGLE-III,1742.5156867260791
1743.73696,-0.05400000000000027,0.008,OGLE-III,1743.4728471609185
1744.8309,0.07499999999999929,0.009,OGLE-III,1744.5664344689528
1748.54805,-0.04400000000000048,0.007,OGLE-III,1748.2823157951784
1749.5076,-0.07500000000000107,0.007,OGLE-III,1749.2415238939689
1750.55099,-0.08300000000000018,0.007,OGLE-III,1750.2845368989942
1751.51732,-0.014000000000001123,0.007,OGLE-III,1751.2505136135396
1752.58447,-0.05799999999999983,0.007,OGLE-III,1752.3172696808517
1754.65314,-0.06300000000000061,0.007,OGLE-III,1754.3851680304647
1755.66745,-0.0389999999999997,0.007,OGLE-III,1755.399097427728
1756.55005,0.11399999999999899,0.007,OGLE-III,1756.2813658700225
1757.66156,0.13400000000000034,0.008,OGLE-III,1757.3924586507271
1758.59412,0.06599999999999895,0.007,OGLE-III,1758.3246695813134
1759.52094,-0.08999999999999986,0.006,OGLE-III,1759.2511441824086
1761.61317,-0.06900000000000084,0.007,OGLE-III,1761.3426020059137
1762.63537,-0.07399999999999984,0.006,OGLE-III,1762.3644286447561
1763.66842,-0.0730000000000004,0.006,OGLE-III,1763.397103914371
1764.57896,0.030999999999998806,0.007,OGLE-III,1764.3073157808183
1765.5838,0.10500000000000043,0.007,OGLE-III,1765.3117960053514
1774.52171,0.1169999999999991,0.007,OGLE-III,1774.2466131052377
1776.71165,-0.1070000000000011,0.006,OGLE-III,1776.4358244424434
1784.69314,-0.025000000000000355,0.008,OGLE-III,1784.414754490734
1786.61254,-0.040000000000000924,0.006,OGLE-III,1786.3335610798695
1790.64862,0.14700000000000024,0.007,OGLE-III,1790.3684210631839
1803.56193,-0.0990000000000002,0.006,OGLE-III,1803.2780771341468
1806.55594,-0.02400000000000091,0.007,OGLE-III,1806.2712934033382
1809.53794,0.09799999999999898,0.007,OGLE-III,1809.2525225591323
1811.57238,0.05799999999999983,0.008,OGLE-III,1811.286447869877
1813.60976,0.01699999999999946,0.007,OGLE-III,1813.3233214988354
1815.60537,-0.10100000000000087,0.007,OGLE-III,1815.3184442578813
1817.58179,-0.014000000000001123,0.007,OGLE-III,1817.294390194207
1824.51586,-0.09200000000000053,0.008,OGLE-III,1824.2268632312102
1830.52835,0.11500000000000021,0.008,OGLE-III,1830.2380509456789
2125.68449,0.07899999999999885,0.008,OGLE-III,2125.4002746059728
2129.7337,-0.08699999999999974,0.006,OGLE-III,2129.4501966445823
2129.73667,-0.06400000000000006,0.006,OGLE-III,2129.453167169918
2132.67964,0.0730000000000004,0.007,OGLE-III,2132.3966598851225
2136.58012,-0.09800000000000075,0.007,OGLE-III,2136.2978391579263
2136.58305,-0.11400000000000077,0.006,OGLE-III,2136.3007696859245
2141.59817,0.11299999999999955,0.007,OGLE-III,2141.316799200257
2144.68095,0.1429999999999989,0.007,OGLE-III,2144.400143820735
2160.63761,-0.10500000000000043,0.007,OGLE-III,2160.3597873716208
2170.57853,-0.062000000000001165,0.007,OGLE-III,2170.3026112640114
2178.58931,-0.07099999999999973,0.01,OGLE-III,2178.314946423274
2188.53843,-0.08900000000000041,0.007,OGLE-III,2188.2660194928776
2211.54196,-0.120000000000001,0.008,OGLE-III,2211.2741295635306
2333.87605,0.11299999999999955,0.007,OGLE-III,2333.631654316226
2333.87889,0.11800000000000033,0.007,OGLE-III,2333.6344947977714
2344.83737,0.11999999999999922,0.007,OGLE-III,2344.594797189612
2344.8402,0.11800000000000033,0.007,OGLE-III,2344.5976276507195
2355.88819,0.12599999999999945,0.007,OGLE-III,2355.6473779207686
2355.89104,0.12899999999999956,0.006,OGLE-III,2355.6502283642735
2364.87982,0.0649999999999995,0.007,OGLE-III,2364.6403785746243
2364.88358,0.016000000000000014,0.008,OGLE-III,2364.644139135555
2372.89161,-0.10599999999999987,0.006,OGLE-III,2372.6533396427594
2372.89444,-0.10200000000000031,0.006,OGLE-III,2372.6561700477137
2391.92455,0.02800000000000047,0.007,OGLE-III,2391.6888555491246
2405.82891,0.04100000000000037,0.007,OGLE-III,2405.5948974683533
2405.83181,0.02800000000000047,0.007,OGLE-III,2405.5977978003743
2414.88032,-0.11299999999999955,0.006,OGLE-III,2414.6473039850584
2416.89296,-0.07399999999999984,0.007,OGLE-III,2416.660154534774
2424.75161,0.02800000000000047,0.007,OGLE-III,2424.519586931233
2428.73682,0.045999999999999375,0.006,OGLE-III,2428.505168946147
2432.88836,0.06899999999999906,0.009,OGLE-III,2432.657078301009
2434.77636,-0.07000000000000028,0.006,OGLE-III,2434.545240033166
2436.82434,-0.0470000000000006,0.006,OGLE-III,2436.5933910013014
2438.798,0.15000000000000036,0.007,OGLE-III,2438.567211323805
2441.76032,-0.05600000000000094,0.006,OGLE-III,2441.5297636846535
2445.67687,0.13299999999999912,0.007,OGLE-III,2445.446605443489
2448.70017,0.0600000000000005,0.008,OGLE-III,2448.470118445173
2459.68889,0.006999999999999673,0.005,OGLE-III,2459.459520560789
2460.70689,-0.02400000000000091,0.007,OGLE-III,2460.47757628122
2463.58818,0.14499999999999957,0.007,OGLE-III,2463.3590170130205
2464.74919,-0.12700000000000067,0.006,OGLE-III,2464.5200849712346
2466.61097,0.0860000000000003,0.007,OGLE-III,2466.381954958756
2468.73717,0.13400000000000034,0.007,OGLE-III,2468.5082537988915
2470.72098,0.057000000000000384,0.006,OGLE-III,2470.4921528250175
2472.74842,-0.018000000000000682,0.007,OGLE-III,2472.5196812193753
2481.60483,-0.10599999999999987,0.007,OGLE-III,2481.376461486684
2484.66815,-0.07500000000000107,0.007,OGLE-III,2484.439909637949
2486.53034,0.014999999999998792,0.008,OGLE-III,2486.302179072811
2486.76087,-0.08500000000000085,0.008,OGLE-III,2486.532719016771
2490.74403,0.14499999999999957,0.008,OGLE-III,2490.5160557851445
2493.68873,-0.08200000000000074,0.005,OGLE-III,2493.460892968761
2496.53477,0.07499999999999929,0.006,OGLE-III,2496.3070706910275
2498.55539,-0.011000000000001009,0.006,OGLE-III,2498.32779144922
2500.59886,-0.049000000000001265,0.006,OGLE-III,2500.3713657987882
2502.61247,-0.10299999999999976,0.006,OGLE-III,2502.385080980463
2508.7107,-0.006000000000000227,0.007,OGLE-III,2508.4836432384122
2517.56158,0.1349999999999998,0.008,OGLE-III,2517.3350396664982
2520.62906,0.09499999999999886,0.007,OGLE-III,2520.402707364422
2529.49492,-0.07000000000000028,0.007,OGLE-III,2529.269132652552
2538.54658,0.10999999999999943,0.007,OGLE-III,2538.321400947947
2542.57436,-0.03500000000000014,0.006,OGLE-III,2542.349460465045
2548.50286,0.1120000000000001,0.008,OGLE-III,2548.278380547083
2552.53917,-0.0649999999999995,0.007,OGLE-III,2552.314981829193
2557.50433,0.13599999999999923,0.007,OGLE-III,2557.280505266006
2564.52576,-0.11800000000000033,0.007,OGLE-III,2564.3024573696825
2708.85304,0.12399999999999878,0.006,OGLE-III,2708.6387989377904
2708.88385,0.129999999999999,0.007,OGLE-III,2708.669609785431
2719.85874,0.14499999999999957,0.007,OGLE-III,2719.6447514053566
2729.88069,0.10599999999999987,0.008,OGLE-III,2729.666838605339
2734.81967,-0.10299999999999976,0.006,OGLE-III,2734.6058515880354
2747.744,0.1429999999999989,0.009,OGLE-III,2747.5301525527498
2753.92904,0.15700000000000003,0.008,OGLE-III,2753.715116456251
2757.85613,-0.10400000000000098,0.007,OGLE-III,2757.6421362265683
2767.8512,-0.11599999999999966,0.007,OGLE-III,2767.6369475906245
2775.76807,-0.11700000000000088,0.007,OGLE-III,2775.5535278829225
2782.68942,-0.08699999999999974,0.007,OGLE-III,2782.474560327272
2784.61208,0.023999999999999133,0.007,OGLE-III,2784.397121156033
2786.83544,-0.04499999999999993,0.007,OGLE-III,2786.6203604207676
2788.64203,0.12599999999999945,0.007,OGLE-III,2788.426847487989
2790.74647,0.13400000000000034,0.007,OGLE-III,2790.5311620692223
2797.64598,0.125,0.007,OGLE-III,2797.4302185018964
2802.73837,0.09999999999999964,0.008,OGLE-III,2802.522231122521
2811.6881,0.09499999999999886,0.008,OGLE-III,2811.4712072807442
2812.81738,0.06799999999999962,0.008,OGLE-III,2812.600383762982
2813.86118,0.02099999999999902,0.007,OGLE-III,2813.6440863793996
2815.84185,0.13700000000000045,0.007,OGLE-III,2815.624567067194
2816.86281,0.11599999999999966,0.007,OGLE-III,2816.645427157248
2818.63254,0.1349999999999998,0.007,OGLE-III,2818.4149801977305
2819.80904,-0.12100000000000044,0.007,OGLE-III,2819.591359891412
2826.81225,0.08399999999999963,0.008,OGLE-III,2826.593809079098
2835.68035,-0.06400000000000006,0.007,OGLE-III,2835.46083323062
2837.68806,-0.09999999999999964,0.007,OGLE-III,2837.4682817853836
