HJD,MAG,ERR,SRV,HJD_New
2493.69173,0.057000000000000384,0.005,OGLE-III,2493.6940969991874
2496.53773,-0.051000000000000156,0.005,OGLE-III,2496.541858377798
2498.55835,-0.03399999999999892,0.005,OGLE-III,2498.5637037788338
2500.60182,0.06799999999999962,0.005,OGLE-III,2500.608391942533
2502.61544,-0.125,0.005,OGLE-III,2502.6231916892366
2508.71367,0.0,0.006,OGLE-III,2508.724870962031
2517.56454,-0.11599999999999966,0.005,OGLE-III,2517.5804224288436
2520.63203,0.1120000000000001,0.006,OGLE-III,2520.6494468747705
2529.49792,-0.12199999999999989,0.005,OGLE-III,2529.519522756504
2538.54963,-0.06599999999999895,0.006,OGLE-III,2538.575133310542
2542.57738,-0.11099999999999888,0.005,OGLE-III,2542.604500749702
2548.5059,-0.0009999999999994458,0.006,OGLE-III,2548.5352719514217
2552.5422,0.0600000000000005,0.006,OGLE-III,2552.573017815217
2557.5074,-0.13299999999999912,0.005,OGLE-III,2557.5399016743468
2564.52881,0.09299999999999997,0.006,OGLE-III,2564.5635179155233
2708.85597,0.04499999999999993,0.005,OGLE-III,2708.899429655937
2719.86166,-0.1269999999999989,0.005,OGLE-III,2719.9036386579974
2729.88355,0.125,0.006,OGLE-III,2729.9240050982758
2734.82251,-0.0730000000000004,0.005,OGLE-III,2734.8621578681277
2747.74665,0.005000000000000782,0.006,OGLE-III,2747.784025938258
2753.9317,-0.007999999999999119,0.007,OGLE-III,2753.967914299146
2757.85902,0.13900000000000112,0.007,OGLE-III,2757.894474062993
2764.78031,0.12899999999999956,0.006,OGLE-III,2764.8143847779147
2767.85408,-0.11899999999999977,0.006,OGLE-III,2767.8875271789907
2775.77099,-0.054999999999999716,0.006,OGLE-III,2775.802782098998
2782.69231,-0.09699999999999953,0.006,OGLE-III,2782.722614322164
2784.615,-0.05400000000000027,0.005,OGLE-III,2784.6448850037095
2786.83835,0.0259999999999998,0.006,OGLE-III,2786.8677471112373
2790.74939,-0.11099999999999888,0.005,OGLE-III,2790.777921553765
2795.63692,0.14000000000000057,0.005,OGLE-III,2795.6643579938764
2797.64888,-0.13299999999999912,0.005,OGLE-III,2797.675864375741
2802.74127,-0.12400000000000055,0.006,OGLE-III,2802.7670983628254
2809.77054,0.0990000000000002,0.006,OGLE-III,2809.7947572135977
2811.69101,0.022999999999999687,0.006,OGLE-III,2811.7147845369436
2812.82032,-0.04800000000000004,0.005,OGLE-III,2812.8438338159062
2813.86412,0.0730000000000004,0.006,OGLE-III,2813.8873925901567
2815.84477,-0.09299999999999997,0.005,OGLE-III,2815.8675842691596
2816.86575,-0.10500000000000043,0.005,OGLE-III,2816.888327747299
2818.63547,-0.04400000000000048,0.005,OGLE-III,2818.657637400316
2819.81199,-0.125,0.005,OGLE-III,2819.833884374498
2821.6978,-0.007999999999999119,0.005,OGLE-III,2821.719256446752
2826.8184,0.07699999999999996,0.006,OGLE-III,2826.838666205354
2835.68331,-0.009999999999999787,0.006,OGLE-III,2835.7015168272524
2837.691,0.011000000000001009,0.006,OGLE-III,2837.7087415386964
2838.82677,0.08099999999999952,0.007,OGLE-III,2838.8442486127256
2840.7441,0.06799999999999962,0.006,OGLE-III,2840.761135314653
2843.69609,-0.051000000000000156,0.005,OGLE-III,2843.712444384347
2845.69272,0.019999999999999574,0.005,OGLE-III,2845.708615091303
2850.58163,-0.013999999999999346,0.005,OGLE-III,2850.5964056427642
2852.58942,0.018000000000000682,0.007,OGLE-III,2852.6037383481194
2854.59385,-0.04400000000000048,0.005,OGLE-III,2854.6077134224442
2857.50415,-0.06099999999999994,0.005,OGLE-III,2857.517356008022
2858.71643,-0.08699999999999974,0.005,OGLE-III,2858.729363328093
2859.57697,0.12700000000000067,0.006,OGLE-III,2859.589710202544
2862.66357,-0.13199999999999967,0.005,OGLE-III,2862.6756205003044
2866.61306,-0.06700000000000017,0.005,OGLE-III,2866.624234824071
2868.71489,0.09200000000000053,0.006,OGLE-III,2868.7256019325073
2871.63709,0.0389999999999997,0.005,OGLE-III,2871.6471619668882
2877.53514,-0.10099999999999909,0.005,OGLE-III,2877.543933004164
2883.65367,-0.04299999999999926,0.005,OGLE-III,2883.661154143818
2892.55609,0.03200000000000003,0.006,OGLE-III,2892.56170218119
2895.62173,0.019999999999999574,0.005,OGLE-III,2895.6267064093176
2900.63338,0.13400000000000034,0.006,OGLE-III,2900.637326795622
2905.63254,0.015000000000000568,0.006,OGLE-III,2905.6354717450654
2909.64181,0.034000000000000696,0.005,OGLE-III,2909.643936315508
2920.55432,0.0649999999999995,0.007,OGLE-III,2920.554292804413
2931.55055,0.11299999999999955,0.006,OGLE-III,2931.5484097095796
3052.86312,0.11700000000000088,0.005,OGLE-III,3052.8413311761346
5260.89178,0.1349999999999998,0.006,OGLE-IV,5261.006091690567
5261.8227,-0.08799999999999919,0.006,OGLE-IV,5261.936995681556
5262.8603,-0.12700000000000067,0.008,OGLE-IV,5262.97457750999
5265.87881,0.03599999999999959,0.006,OGLE-IV,5265.993032677141
5266.82505,-0.09399999999999942,0.006,OGLE-IV,5266.939254883648
5267.85232,0.005000000000000782,0.006,OGLE-IV,5267.966505239175
5268.85473,0.13000000000000078,0.006,OGLE-IV,5268.9688957398375
5269.8184,-0.07600000000000051,0.005,OGLE-IV,5269.932546653259
5270.82406,-0.0909999999999993,0.005,OGLE-IV,5270.938186310128
5271.8196,0.09299999999999997,0.006,OGLE-IV,5271.933705673904
5272.82474,0.10800000000000054,0.006,OGLE-IV,5272.9388242641735
5273.80973,-0.08699999999999974,0.005,OGLE-IV,5273.923792653881
5274.8283,-0.11999999999999922,0.005,OGLE-IV,5274.94233957807
5275.81457,0.11599999999999966,0.006,OGLE-IV,5275.928586457449
5276.79275,0.07499999999999929,0.006,OGLE-IV,5276.906742703497
5277.84878,0.0030000000000001137,0.006,OGLE-IV,5277.962746061707
5278.82485,-0.0990000000000002,0.006,OGLE-IV,5278.938790445151
5279.82612,0.0519999999999996,0.007,OGLE-IV,5279.940033105469
5280.83272,0.11899999999999977,0.006,OGLE-IV,5280.946604464498
5281.81267,-0.054999999999999716,0.005,OGLE-IV,5281.926525399289
5282.83541,-0.13100000000000023,0.005,OGLE-IV,5282.949233747314
5283.79542,0.12299999999999933,0.007,OGLE-IV,5283.909212745039
5283.88687,-0.06400000000000006,0.006,OGLE-IV,5284.000659724153
5284.80111,0.08900000000000041,0.007,OGLE-IV,5284.914868855686
5285.7919,-0.09399999999999942,0.006,OGLE-IV,5285.905623985981
5285.92239,0.12700000000000067,0.008,OGLE-IV,5286.036109280188
5286.80759,-0.0990000000000002,0.006,OGLE-IV,5286.921276646054
5287.86076,-0.03999999999999915,0.006,OGLE-IV,5287.974406179807
5288.78611,0.07000000000000028,0.006,OGLE-IV,5288.899719124696
5289.838,0.002000000000000668,0.006,OGLE-IV,5289.951565262588
5293.86595,0.06600000000000072,0.006,OGLE-IV,5293.9793294935025
5294.83609,-0.13199999999999967,0.005,OGLE-IV,5294.94942036432
5295.83951,-0.03200000000000003,0.005,OGLE-IV,5295.952787691233
5296.87892,0.10699999999999932,0.005,OGLE-IV,5296.9921410999605
5297.91485,0.12199999999999989,0.006,OGLE-IV,5298.028012606427
5300.85639,0.125,0.006,OGLE-IV,5300.969374798149
5301.86527,0.08099999999999952,0.006,OGLE-IV,5301.978189711119
5306.85041,-0.10800000000000054,0.005,OGLE-IV,5306.962975829084
5307.85077,-0.04499999999999993,0.005,OGLE-IV,5307.963258113154
5308.83991,0.13700000000000045,0.006,OGLE-IV,5308.952318988334
5309.89482,0.11800000000000033,0.006,OGLE-IV,5310.007142066374
5310.89361,-0.032999999999999474,0.005,OGLE-IV,5311.005847320906
5312.75019,0.06400000000000006,0.007,OGLE-IV,5312.862263350629
5313.78658,-0.04499999999999993,0.007,OGLE-IV,5313.8985581083725
5314.71471,0.0,0.007,OGLE-IV,5314.826600519529
5314.92633,0.04899999999999949,0.006,OGLE-IV,5315.038200242057
5315.85513,-0.07900000000000063,0.006,OGLE-IV,5315.966909885344
5316.81044,0.13899999999999935,0.007,OGLE-IV,5316.922124619181
5320.64523,-0.10899999999999999,0.006,OGLE-IV,5320.756507826056
5320.85189,0.11400000000000077,0.006,OGLE-IV,5320.963144772159
5321.79516,-0.009999999999999787,0.006,OGLE-IV,5321.9063081268205
5323.68147,0.10999999999999943,0.007,OGLE-IV,5323.792398685401
5323.90585,-0.12299999999999933,0.006,OGLE-IV,5324.016752106343
5324.83927,0.12599999999999945,0.006,OGLE-IV,5324.95006061482
5325.75264,-0.08799999999999919,0.005,OGLE-IV,5325.863320251749
5326.63837,0.13000000000000078,0.007,OGLE-IV,5326.748942248729
5326.87925,-0.022999999999999687,0.006,OGLE-IV,5326.989792737309
5327.82712,-0.0519999999999996,0.006,OGLE-IV,5327.937546146909
5328.75635,0.10999999999999943,0.004,OGLE-IV,5328.866661317792
5329.71124,-0.12100000000000044,0.006,OGLE-IV,5329.821433023067
5334.8782,-0.012000000000000455,0.006,OGLE-IV,5334.987758840512
5335.85346,-0.1039999999999992,0.005,OGLE-IV,5335.962902374773
5336.93915,-0.0909999999999993,0.006,OGLE-IV,5337.048464734828
5337.94039,0.0860000000000003,0.007,OGLE-IV,5338.049589221839
5339.69871,0.12599999999999945,0.007,OGLE-IV,5339.807712398269
5340.65739,-0.07399999999999984,0.006,OGLE-IV,5340.766288806015
5340.91582,-0.05400000000000027,0.007,OGLE-IV,5341.024691376683
5341.84704,0.10599999999999987,0.006,OGLE-IV,5341.955814403502
5342.67445,0.04499999999999993,0.007,OGLE-IV,5342.783140836273
5342.87059,0.0,0.007,OGLE-IV,5342.979261404054
5343.70419,0.14400000000000013,0.007,OGLE-IV,5343.812780510645
5343.91061,-0.09800000000000075,0.006,OGLE-IV,5344.019180916305
5348.84499,0.06099999999999994,0.006,OGLE-IV,5348.953150286557
5349.78221,0.006999999999999673,0.006,OGLE-IV,5349.890304783403
5350.73412,-0.07499999999999929,0.006,OGLE-IV,5350.8421518910745
5351.89274,-0.10299999999999976,0.006,OGLE-IV,5352.000699965368
5352.88913,-0.05599999999999916,0.006,OGLE-IV,5352.997031882314
5353.82162,0.08200000000000074,0.006,OGLE-IV,5353.929470443308
5354.83308,-0.054999999999999716,0.006,OGLE-IV,5354.94087758899
5355.77697,-0.03200000000000003,0.006,OGLE-IV,5355.884720795524
5357.77819,0.02800000000000047,0.006,OGLE-IV,5357.885848654997
5359.74029,0.0649999999999995,0.006,OGLE-IV,5359.847865993254
5361.68488,-0.10500000000000043,0.005,OGLE-IV,5361.792379627805
5364.52756,-0.05299999999999905,0.006,OGLE-IV,5364.634953977302
5365.58985,-0.03200000000000003,0.006,OGLE-IV,5365.697205270549
5368.63185,-0.06400000000000006,0.006,OGLE-IV,5368.739093006371
5376.64797,-0.010999999999999233,0.007,OGLE-IV,5376.754860591292
5376.84234,-0.02200000000000024,0.006,OGLE-IV,5376.949220250561
5377.53703,0.07399999999999984,0.007,OGLE-IV,5377.643872359304
5377.77983,0.06600000000000072,0.006,OGLE-IV,5377.886658761039
5378.70016,-0.05000000000000071,0.005,OGLE-IV,5378.806935461705
5379.50663,-0.10599999999999987,0.005,OGLE-IV,5379.613356354156
5379.81039,-0.10200000000000031,0.006,OGLE-IV,5379.917097246247
5380.51804,-0.05400000000000027,0.006,OGLE-IV,5380.6247013780185
5380.7025,0.07499999999999929,0.006,OGLE-IV,5380.809149101978
5381.55437,0.0129999999999999,0.007,OGLE-IV,5381.660960626865
5381.76814,0.04299999999999926,0.007,OGLE-IV,5381.874715480825
5382.64278,0.015000000000000568,0.006,OGLE-IV,5382.7492914577015
5383.74221,-0.006999999999999673,0.006,OGLE-IV,5383.848636093875
5383.75477,-0.04100000000000037,0.007,OGLE-IV,5383.861195086025
5385.85269,0.13400000000000034,0.006,OGLE-IV,5385.95893653252
5386.54744,0.11800000000000033,0.006,OGLE-IV,5386.653623128601
5386.62897,0.03700000000000081,0.006,OGLE-IV,5386.735145555334
5386.7134,-0.10999999999999943,0.005,OGLE-IV,5386.819567683751
5387.50864,-0.0779999999999994,0.005,OGLE-IV,5387.614732121913
5388.47245,-0.032999999999999474,0.006,OGLE-IV,5388.578447216676
5388.81234,0.02999999999999936,0.006,OGLE-IV,5388.918302912994
5389.76187,0.05400000000000027,0.006,OGLE-IV,5389.867734875035
5390.68812,-0.06400000000000006,0.006,OGLE-IV,5390.793886252218
5391.54783,-0.013999999999999346,0.006,OGLE-IV,5391.653502227978
5392.48506,-0.036999999999999034,0.006,OGLE-IV,5392.590627167343
5392.815,0.002000000000000668,0.006,OGLE-IV,5392.920529579738
5393.79169,0.10100000000000087,0.007,OGLE-IV,5393.897106579647
5396.77434,0.12100000000000044,0.006,OGLE-IV,5396.87939732415
5403.52317,-0.0389999999999997,0.005,OGLE-IV,5403.627361524834
5403.71898,-0.006999999999999673,0.006,OGLE-IV,5403.8231458062155
5404.58701,-0.07199999999999918,0.006,OGLE-IV,5404.691061654382
5404.79182,0.045999999999999375,0.007,OGLE-IV,5404.895844697279
5405.79936,0.12400000000000055,0.007,OGLE-IV,5405.903252049442
5407.65618,0.13599999999999923,0.007,OGLE-IV,5407.759828036718
5408.5839,-0.07699999999999996,0.006,OGLE-IV,5408.687426699031
5408.77624,0.09299999999999997,0.007,OGLE-IV,5408.879741614458
5409.77838,0.10800000000000054,0.006,OGLE-IV,5409.881751407779
5410.78274,-0.05799999999999983,0.006,OGLE-IV,5410.88598184611
5412.51639,-0.125,0.006,OGLE-IV,5412.619410732507
5412.73858,0.12400000000000055,0.007,OGLE-IV,5412.841572648455
5414.47792,0.07699999999999996,0.006,OGLE-IV,5414.580695028831
5416.63546,0.040000000000000924,0.006,OGLE-IV,5416.737971201077
5418.70231,-0.12100000000000044,0.005,OGLE-IV,5418.804575757341
5421.71847,0.034000000000000696,0.006,OGLE-IV,5421.820392400146
5423.5313,0.019000000000000128,0.005,OGLE-IV,5423.633025584895
5426.59733,0.021000000000000796,0.006,OGLE-IV,5426.698741180873
5430.62759,-0.038000000000000256,0.006,OGLE-IV,5430.728627827941
5431.62501,0.13199999999999967,0.007,OGLE-IV,5431.725963165834
5432.64208,0.06199999999999939,0.007,OGLE-IV,5432.742950221084
5434.59309,-0.009000000000000341,0.006,OGLE-IV,5434.693811094957
5435.58639,0.12299999999999933,0.006,OGLE-IV,5435.687040423955
5436.66385,0.10899999999999999,0.006,OGLE-IV,5436.764427934679
5438.65481,-0.08699999999999974,0.005,OGLE-IV,5438.755265853102
5439.65884,0.06799999999999962,0.006,OGLE-IV,5439.759240342923
5443.6787,0.0,0.005,OGLE-IV,5443.778915703332
5445.50126,-0.019000000000000128,0.005,OGLE-IV,5445.601408650154
5446.59086,-0.010999999999999233,0.005,OGLE-IV,5446.690972566704
5447.62525,0.11700000000000088,0.006,OGLE-IV,5447.725330704871
5449.53358,-0.05000000000000071,0.006,OGLE-IV,5449.633607051375
5450.62138,-0.05599999999999916,0.006,OGLE-IV,5450.721378869571
5453.58538,-0.11500000000000021,0.005,OGLE-IV,5453.685307804863
5458.4814,0.13400000000000034,0.007,OGLE-IV,5458.581213715459
5459.52744,0.08699999999999974,0.006,OGLE-IV,5459.627227454066
5463.49251,0.031000000000000583,0.006,OGLE-IV,5463.59218327902
5464.4848,-0.12299999999999933,0.006,OGLE-IV,5464.584439793564
5466.54263,0.06400000000000006,0.007,OGLE-IV,5466.642192159115
5469.61072,-0.08900000000000041,0.005,OGLE-IV,5469.710141860936
5471.60234,0.12700000000000067,0.006,OGLE-IV,5471.701653685002
5473.53352,-0.08999999999999986,0.006,OGLE-IV,5473.63271615712
5478.53331,0.07000000000000028,0.006,OGLE-IV,5478.63214589333
5480.57377,0.0259999999999998,0.007,OGLE-IV,5480.6724364117945
5485.56471,-0.11400000000000077,0.006,OGLE-IV,5485.662909478109
5487.55638,0.1460000000000008,0.006,OGLE-IV,5487.654373120077
5490.49497,0.1120000000000001,0.008,OGLE-IV,5490.592638630894
5494.53044,0.04499999999999993,0.007,OGLE-IV,5494.627625606792
5499.50303,0.09299999999999997,0.007,OGLE-IV,5499.5995639982575
5620.88064,0.12899999999999956,0.006,OGLE-IV,5620.9536543256845
5621.90294,0.053000000000000824,0.006,OGLE-IV,5621.9757873698845
5624.89408,0.14700000000000024,0.005,OGLE-IV,5624.966450670993
5626.86532,-0.12299999999999933,0.005,OGLE-IV,5626.9373864682575
5628.82475,0.07900000000000063,0.006,OGLE-IV,5628.896522237571
5629.85143,-0.04499999999999993,0.006,OGLE-IV,5629.923051402803
5631.88075,-0.0389999999999997,0.005,OGLE-IV,5631.952080189072
5633.83467,-0.08000000000000007,0.005,OGLE-IV,5633.905728713133
5635.86756,-0.015000000000000568,0.006,OGLE-IV,5635.938345836884
5637.91032,0.0909999999999993,0.006,OGLE-IV,5637.980841762046
5638.86838,-0.11999999999999922,0.005,OGLE-IV,5638.938781491688
5639.82344,0.10800000000000054,0.006,OGLE-IV,5639.89372391638
5640.82862,0.10699999999999932,0.006,OGLE-IV,5640.898782704769
5640.9172,0.09500000000000064,0.007,OGLE-IV,5640.987352148927
5641.82699,-0.06600000000000072,0.005,OGLE-IV,5641.897034921281
5641.86516,0.009000000000000341,0.006,OGLE-IV,5641.935200470183
5642.78692,-0.03500000000000014,0.006,OGLE-IV,5642.856854155327
5642.90898,-0.08200000000000074,0.006,OGLE-IV,5642.97890024689
5643.81093,0.12400000000000055,0.006,OGLE-IV,5643.880748713597
5643.91192,-0.08900000000000041,0.005,OGLE-IV,5643.981727481903
5644.82109,0.10800000000000054,0.007,OGLE-IV,5644.890797618769
5647.75163,0.12899999999999956,0.006,OGLE-IV,5647.821031315825
5647.79592,0.12899999999999956,0.006,OGLE-IV,5647.8653168720975
5647.83251,0.0470000000000006,0.007,OGLE-IV,5647.901903205149
5647.86435,-0.0389999999999997,0.005,OGLE-IV,5647.933740017339
5647.91575,-0.0860000000000003,0.007,OGLE-IV,5647.985134877295
5648.82769,0.11700000000000088,0.005,OGLE-IV,5648.89698494121
5648.91522,0.08800000000000097,0.007,OGLE-IV,5648.984506434828
5649.81067,-0.09500000000000064,0.005,OGLE-IV,5649.879870689104
5649.9134,0.10400000000000098,0.006,OGLE-IV,5649.982591001313
5650.82303,-0.08099999999999952,0.005,OGLE-IV,5650.892136571493
5650.91595,-0.04899999999999949,0.005,OGLE-IV,5650.985048084161
5651.82412,0.08000000000000007,0.005,OGLE-IV,5651.893136458052
5652.76117,-0.002000000000000668,0.005,OGLE-IV,5652.830104697677
5652.86635,0.1349999999999998,0.005,OGLE-IV,5652.935275672577
5653.92168,0.11599999999999966,0.006,OGLE-IV,5653.990516771922
5654.84273,-0.11899999999999977,0.005,OGLE-IV,5654.911491571288
5655.75682,0.13100000000000023,0.006,OGLE-IV,5655.825509051541
5655.83312,0.0389999999999997,0.005,OGLE-IV,5655.901803090786
5656.78774,0.05799999999999983,0.005,OGLE-IV,5656.856349683722
5656.87571,0.14300000000000068,0.005,OGLE-IV,5656.944313026329
5657.83266,-0.031000000000000583,0.005,OGLE-IV,5657.901191738635
5657.92256,0.1280000000000001,0.006,OGLE-IV,5657.9910851461955
5658.84559,-0.12299999999999933,0.005,OGLE-IV,5658.914048465623
5658.92512,-0.01699999999999946,0.007,OGLE-IV,5658.993572804503
5659.77787,0.13599999999999923,0.006,OGLE-IV,5659.846262916597
5659.86086,-0.045999999999999375,0.005,OGLE-IV,5659.929247166233
5660.74722,-0.018000000000000682,0.006,OGLE-IV,5660.81554658445
5660.83598,0.13400000000000034,0.005,OGLE-IV,5660.90430060014
5660.83746,0.12700000000000067,0.005,OGLE-IV,5660.905780500481
5662.7423,0.013999999999999346,0.006,OGLE-IV,5662.810495492542
5662.84377,-0.125,0.005,OGLE-IV,5662.911959008654
5662.92386,-0.009000000000000341,0.005,OGLE-IV,5662.992043902902
5664.78907,0.07600000000000051,0.006,OGLE-IV,5664.857137845598
5664.89197,0.10200000000000031,0.006,OGLE-IV,5664.9600315944745
5665.7689,-0.12199999999999989,0.006,OGLE-IV,5665.836908919831
5665.8866,0.08500000000000085,0.005,OGLE-IV,5665.954601929127
5667.81344,0.04800000000000004,0.005,OGLE-IV,5667.881329941373
5668.81555,0.11299999999999955,0.006,OGLE-IV,5668.883383365533
5669.8029,-0.054999999999999716,0.005,OGLE-IV,5669.870678598383
5670.77807,-0.057000000000000384,0.006,OGLE-IV,5670.845795353889
5671.76069,0.1349999999999998,0.006,OGLE-IV,5671.828362450953
5675.85862,-0.03999999999999915,0.006,OGLE-IV,5675.926077627836
5676.76597,0.058999999999999275,0.005,OGLE-IV,5676.833380833481
5677.72089,-0.1120000000000001,0.005,OGLE-IV,5677.788251694819
5677.90771,0.11299999999999955,0.005,OGLE-IV,5677.975062086479
5679.8198,-0.0030000000000001137,0.005,OGLE-IV,5679.887053618998
5680.71123,-0.04400000000000048,0.006,OGLE-IV,5680.77843749779
5680.89692,0.03599999999999959,0.005,OGLE-IV,5680.964117862391
5681.79197,-0.0600000000000005,0.005,OGLE-IV,5681.859121247952
5682.6904,0.10299999999999976,0.006,OGLE-IV,5682.75750411703
5682.91136,-0.006999999999999673,0.006,OGLE-IV,5682.978452467589
5683.86354,-0.07199999999999918,0.005,OGLE-IV,5683.930582004089
5684.76753,0.07600000000000051,0.006,OGLE-IV,5684.834523701986
5685.74605,-0.11500000000000021,0.005,OGLE-IV,5685.812990989713
5685.94073,0.125,0.01,OGLE-IV,5686.007660449651
5686.84873,-0.09500000000000064,0.005,OGLE-IV,5686.915611060024
5687.73043,0.14300000000000068,0.006,OGLE-IV,5687.797262740171
5688.91535,-0.025000000000000355,0.006,OGLE-IV,5688.98211724737
5690.64349,0.1509999999999998,0.006,OGLE-IV,5690.710160598951
5690.84117,-0.10599999999999987,0.006,OGLE-IV,5690.9078294586325
5691.77734,0.10100000000000087,0.006,OGLE-IV,5691.843946465806
5692.66623,-0.10999999999999943,0.005,OGLE-IV,5692.73278579259
5692.8476,0.12700000000000067,0.005,OGLE-IV,5692.914145410725
5693.68525,-0.09500000000000064,0.005,OGLE-IV,5693.751747276786
5693.8693,0.10899999999999999,0.006,OGLE-IV,5693.93578665993
5694.68666,0.08900000000000041,0.006,OGLE-IV,5694.753099334213
5694.87726,-0.0389999999999997,0.005,OGLE-IV,5694.9436882570235
5695.7414,0.11400000000000077,0.006,OGLE-IV,5695.807777840388
5695.91692,-0.12700000000000067,0.005,OGLE-IV,5695.983287561091
5696.74402,0.06799999999999962,0.006,OGLE-IV,5696.810338946236
5696.92741,-0.04800000000000004,0.005,OGLE-IV,5696.993718127856
5697.75051,-0.09600000000000009,0.005,OGLE-IV,5697.816769398028
5697.91407,0.12400000000000055,0.006,OGLE-IV,5697.980319680987
5698.75009,-0.058999999999999275,0.006,OGLE-IV,5698.816289839059
5698.91071,0.032999999999999474,0.007,OGLE-IV,5698.976900229925
5705.71277,-0.11999999999999922,0.006,OGLE-IV,5705.778543669111
5705.90354,0.14100000000000001,0.007,OGLE-IV,5705.969301720806
5706.85932,-0.05000000000000071,0.007,OGLE-IV,5706.9250216454775
5707.72445,0.1349999999999998,0.006,OGLE-IV,5707.790096963736
5707.88323,-0.11599999999999966,0.005,OGLE-IV,5707.948866896622
5708.71709,0.02200000000000024,0.005,OGLE-IV,5708.782673869522
5708.90162,-0.03999999999999915,0.006,OGLE-IV,5708.9671920990995
5712.57685,-0.08999999999999986,0.007,OGLE-IV,5712.642185013388
5712.79285,0.12700000000000067,0.005,OGLE-IV,5712.858170924527
5713.79584,0.0129999999999999,0.005,OGLE-IV,5713.861095374639
5713.80829,0.03500000000000014,0.005,OGLE-IV,5713.873544560488
5714.87461,-0.012000000000000455,0.006,OGLE-IV,5714.939794915125
5715.74681,0.10299999999999976,0.005,OGLE-IV,5715.811938252218
5716.58192,-0.10899999999999999,0.006,OGLE-IV,5716.646994469038
5716.81534,0.13599999999999923,0.006,OGLE-IV,5716.880399544645
5721.67423,-0.11500000000000021,0.005,OGLE-IV,5721.738997571747
5721.68681,-0.11800000000000033,0.005,OGLE-IV,5721.751576879042
5721.69998,-0.12700000000000067,0.005,OGLE-IV,5721.764746154288
5721.89773,0.14199999999999946,0.007,OGLE-IV,5721.962485326541
5722.73003,-0.06199999999999939,0.005,OGLE-IV,5722.794740924156
5722.74351,-0.08799999999999919,0.005,OGLE-IV,5722.808220221215
5723.62259,0.06600000000000072,0.006,OGLE-IV,5723.687255568151
5723.79066,-0.051000000000000156,0.005,OGLE-IV,5723.855317307646
5724.65063,-0.07499999999999929,0.006,OGLE-IV,5724.715246521759
5725.54372,0.1379999999999999,0.006,OGLE-IV,5725.6082969504905
5725.76627,-0.01699999999999946,0.005,OGLE-IV,5725.830837557953
5726.67465,0.008000000000000895,0.006,OGLE-IV,5726.7391812705655
5734.61459,0.13700000000000045,0.006,OGLE-IV,5734.678978774291
5734.83297,-0.04899999999999949,0.006,OGLE-IV,5734.897360159072
5735.7758,-0.05000000000000071,0.005,OGLE-IV,5735.840199936299
