HJD,OC
575.328705,-0.6434361880379122
607.1816699999999,-0.6315653784066783
630.17102,-0.60421030882257
937.298825,-0.8804158304938278
1297.83736,-0.7626097658726958
1333.3082749999999,-0.7492860985860018
1353.201605,-0.7274985954850263
1408.1201,-0.6746380143785248
1663.817145,-0.7433071762935937
1685.776335,-0.7170048656437976
1721.78726,-0.681011252892216
1751.0093200000001,-0.6577178525531884
1773.58153,-0.6425502515470983
2495.10866,-0.49000302111565097
2794.93062,-0.4517581746500728
2819.80605,-0.43654091534231093
2858.1042799999996,-0.43463479025607193
3100.78099,-0.36440094220454816
3128.84634,-0.3436721778663211
3166.679075,-0.3481609139520485
3179.53001,-0.33639240825258576
3214.656265,-0.32974010339199145
3246.68715,-0.31834083159276766
3455.85643,-0.1987394322747384
3482.83149,-0.16642920553518695
3512.77092,-0.13056831137024652
3555.2121500000003,-0.07973299295369976
3567.1465099999996,-0.06543823781352928
3605.666995,-0.019299115065795062
3792.866635,-0.02262018953529548
3818.77342,-0.022132059046330102
3848.3075799999997,-0.014482214638896677
3875.7139450000004,-0.0074377268294976255
3901.90127,-0.0077557235725025184
3935.78834,0.0010107803871194085
3965.54519,0.004901919242503228
3995.59785,0.014022116759467922
4177.7774,0.014678731780605987
4205.79969,0.02323879002519272
4235.91895,0.02181006459537119
4273.2537649999995,0.024356155971140346
4294.51414,0.024073479456007567
4328.599410000001,0.019163565789608993
4354.56899,0.01939667795134739
4384.025374999999,0.0167532470303531
4540.8241,0.032641134256151505
4570.26165,0.03619210013129481
4594.69908,0.047360347827848676
4628.6875199999995,0.0556581824177159
4652.033514999999,0.06273949819577529
4683.54415,0.06408925524944768
4718.571905000001,0.05717346455489278
4929.261355000001,0.03336131203068918
4946.68925,0.034013500635374
5265.34527,0.005001891620055038
5295.78241,0.006060877447772253
5316.73827,0.0004466815242858911
5351.70422,-0.0025042828159013847
5379.84566,-0.011282976547111438
5406.630285,-0.02303125040014165
5436.615535,-0.032275130867291106
5463.48774,-0.04494524076689631
5490.50439,-0.06055528438167684
5616.35584,-0.08988463363964432
5650.81185,-0.09665129499547377
5680.8894,-0.09539166164097512
5702.87647,-0.09916528205352725
5739.597925,-0.10742353018982245
5766.61968,-0.10698185020821044
5794.47508,-0.10588907726704355
5819.49293,-0.10552998669320302
5851.508985,-0.12369989873647132
5982.860195,-0.1314572931054245
6009.3466,-0.1282217691580979
6038.82597,-0.1362858615482008
6067.85995,-0.15029058152681166
6097.77865,-0.15662865815572444
6123.56522,-0.15932377729484637
6154.696019999999,-0.15486787554806403
6182.05629,-0.1510024504339182
6213.54454,-0.14911187221033984
6343.87731,-0.16694164890297533
6371.87973,-0.1674524886308745
6399.73301,-0.17349489668478268
6426.75813,-0.18025954254629523
6454.672,-0.1842285742204243
6484.047640000001,-0.17989414837607517
6511.6732250000005,-0.16083550711553646
6543.51447,-0.15166527623061057
6569.524595,-0.15223958533716467
6698.371295,-0.15821863556337556
6727.359265,-0.14592344939391227
6759.81084,-0.12682403607504336
6786.91108,-0.11868404129977958
6816.5892650000005,-0.12041717759572038
6842.69695,-0.12077881098263032
6880.70222,-0.11945177463429553
6908.512210000001,-0.11809069792295145
6927.48238,-0.11584385327893033
7063.378205,-0.10558300357581979
7086.864905,-0.0996125384078965
7118.8286,-0.09406690842393173
7145.83804,-0.08462628969931871
7179.6810000000005,-0.08051128110132134
7202.78445,-0.06853786215401113
7227.49379,-0.047164742295915475
7265.64005,-0.020254063302871696
7291.54178,-0.006366664679799881
7321.012995,0.006708669705913257
7447.85845,0.13365968443234613
7485.71439,0.17521792451131227
7500.8445,0.19334048975099488
7545.87615,0.24727856521611366
7567.77253,0.2735056432124324
7601.623079999999,0.3036401335346134
7624.531940000001,0.322557766527765
7648.59869,0.33409592655942333
7810.86268,0.4308256346635792
7839.90176,0.4419647811006968
7867.86349,0.4503207376998916
7904.60874,0.4662072625082249
7926.81366,0.4797457168146071
7954.75048,0.49429085762638414
