HJD,OC
1294.89059,-0.09107756365812142
1318.428375,-0.09366852506750689
1746.217185,-0.09637707491491328
1769.6382,-0.09582286372577387
2815.6916549999996,-0.01259142023779754
2852.54574,-0.009351038364858883
3096.88561,0.031198688986665637
3124.40438,0.02719050762440922
3152.76933,0.03550599817026932
3180.7356,0.03853313315335757
3209.65225,0.035581896123701426
3240.4862,0.03664729127587561
3453.77422,0.055580382857503635
3477.77954,0.0560636875688124
3510.697125,0.051692681952879634
3547.82554,0.058673148784987424
3574.70604,0.059658381187840774
3595.17015,0.058758910590165025
3814.76029,0.06562300178360976
3844.295855,0.06727095971806057
3872.90828,0.06355981851287519
3905.772435,0.06513003335681965
3934.49825,0.06339187014126903
3965.71791,0.05839529498563737
3991.51005,0.0583621953503222
4176.35389,0.041139458320160145
4205.74443,0.038204681923833105
4235.728505,0.03921936560265486
4272.75746,0.03697314976025273
4295.50532,0.03697229617402527
4328.52438,0.035464720338304
4351.0302599999995,0.032200247529601496
4388.53666,0.03282046860222326
4539.341735,0.026903141653689993
4566.73348,0.026029771599404776
4594.68188,0.028395368199624772
4626.87884,0.030343072026193366
4650.6493,0.02893803284379793
4682.66613,0.026763553784556714
4709.035470000001,0.028860144651432836
4736.05603,0.02988062805731586
4918.867125,0.01907941769811606
4946.223755,0.017731569224820477
5282.312035,0.001239415443560041
5314.88746,0.0046690341761791085
5342.73326,0.0012384173765812518
5379.77097,-0.001830036619053028
5404.54761,-0.0002758734231384462
5435.50864,-0.003492408056964834
5466.530105,-0.004549380658071692
5488.997135,-0.007173075764199436
5646.8271349999995,-0.00903936830253527
5670.88438,-0.00922464938740379
5698.750555,-0.010041252727771711
5739.53113,-0.009454463908690742
5765.092105,-0.007736432069733117
5793.47779,-0.007178905233375858
5826.52425,-0.004653984381436278
5846.58404,-0.00485646980223826
5983.3305199999995,0.010442609194037502
6006.87967,0.013832256278547608
6025.7155,0.015122488343324851
6064.81915,0.017573480462157395
6094.230295,0.02392534696845639
6126.190535,0.025773580147617582
6152.128694999999,0.02646168578781026
6182.56959,0.02880376915146044
6211.0457750000005,0.03167552424694668
6369.33121,0.03577846248681539
6388.835485,0.038105324170420965
6426.77618,0.04002311175966288
6451.675045,0.039313566219885535
6480.72028,0.039324657712632494
6510.51692,0.0387457206079546
6539.51977,0.03423750874807067
6570.52778,0.03588319677363385
6697.37274,0.037599283920217996
6726.82224,0.034398188420177014
6754.823945,0.03389667027800988
6785.32394,0.0313066162793364
6814.19379,0.03552677896661867
6842.58011,0.03469009405829393
6872.53268,0.03355256800350007
6896.145385,0.031610871422372594
6930.54031,0.03095234215596819
7085.323215,0.023783616686954005
7112.28982,0.021664064692694624
7142.74332,0.02107058738726078
7174.88579,0.02150769739827292
7199.51662,0.02116038174741928
7225.58673,0.019897971454285446
7263.56132,0.01985115290508949
7294.028630000001,0.0216848022225685
7448.33736,0.015124368438438035
7471.81502,0.01283927986106082
7498.3690050000005,0.012848022580902932
7568.34026,0.01208695908105668
7599.66488,0.010013058187403279
7621.62384,0.00790172749844075
7652.48297,0.003624295866281116
7802.84829,0.0025309893947277045
7836.8426,-0.0005019527273987371
7865.90787,-0.0004906787325104371
7897.739745000001,-0.0003166616278515872
7924.83658,0.0004312072624987884
7953.80032,-0.0006512533686045017
