HJD,OC
568.38927,0.45805369216786285
599.90329,0.4642990637951676
627.763615,0.4647162881568624
656.81487,0.4656417882620626
1316.297105,0.38203433551538196
1345.84007,0.39475890093381005
1409.00592,0.36601890460879277
1670.34472,0.3122218097221404
1735.7757649999999,0.2828472480178282
1762.58069,0.2889670559144238
2488.75245,0.2505781034110029
2815.84185,0.1908354958453767
2850.47654,0.18720533572344758
2875.50434,0.1763690613895855
2905.62954,0.16945035696411873
2933.020255,0.16948427379028133
3085.84189,0.14937826930073847
3113.833025,0.14897679871881198
3145.8372600000002,0.14241731947852151
3173.332415,0.14800025936732392
3204.1897849999996,0.14114041555026935
3235.6453300000003,0.14142080565730397
3453.3554750000003,0.1102765351986319
3474.86013,0.10349256071336685
3504.73874,0.1037665036098583
3542.7261900000003,0.09329930545968065
3561.15824,0.09065610838927535
3589.72078,0.0873829774221962
3655.522565,0.07139465316507257
3807.337445,0.08774856520925209
3837.76195,0.09622557917449992
3865.734415,0.10547750389510979
3900.82229,0.11280453540634414
3931.54102,0.12294735950845016
3961.148945,0.1257417693962301
3987.06683,0.1355863778409164
4014.543165,0.13497206628730077
4165.84117,0.14621905264116133
4195.80514,0.12798578196150573
4233.785815,0.11883466467474615
4247.292380000001,0.11095211230781436
4289.54064,0.10384324647217093
4316.07103,0.09304992792874926
4345.53246,0.08532767179340198
4375.518685,0.07403136603833971
4397.5548,0.07629250571672869
4530.90266,0.08868792007020669
4556.77851,0.08874342975317687
4590.72444,0.10054461218039862
4622.94862,0.1061522576639858
4646.709675,0.11378872592981472
4677.7499,0.11342204770757847
4701.003025,0.11085213661021447
4729.49112,0.10971895107172788
4925.7207,0.06547684138502632
4943.23712,0.05716523780826144
5277.361275,0.03455313246418686
5296.80526,0.041133566818752944
5378.72116,0.05360144794957854
5392.66632,0.05379316882472366
5426.54272,0.0519723756215368
5450.5112,0.04787434924757305
5485.52341,0.041997641630453775
5607.373485,0.026511732376391088
5642.31812,0.024288373026526117
5665.339685,0.01946471127721277
5693.886845,0.015768288044040506
5725.702950000001,0.009017903202581567
5752.66635,0.0014906662353395212
5788.49327,-0.008208419554638005
5817.5579099999995,-0.017293909649878925
5842.55129,-0.02365196629209813
5869.52183,-0.029301507959960598
5971.87705,-0.043399854529061935
5996.87046,-0.04857498559254493
6033.68977,-0.054802533653126234
6060.75332,-0.060003116470635234
6085.734665,-0.0633151566520026
6116.65637,-0.06580178136069635
6147.56214,-0.06738074841086127
6175.571395,-0.06375077300489443
6204.56082,-0.061569434714515994
6232.51049,-0.05197306984994333
6355.85691,5.893107440223001e-7
6394.74044,0.008785089707128255
6417.85055,0.011363773816443086
6447.74521,0.013602694212763462
6475.79165,0.011661755520161294
6505.68896,0.005679478957803207
6534.51966,-0.0025819681575945264
6560.62276,-0.01112815383586051
6585.046715,-0.016779398164254198
6695.382925,-0.045033296702686396
6719.90535,-0.04807993420227585
6752.91128,-0.049495602586637
6773.75085,-0.048480234531058604
6808.714405000001,-0.04272344819570167
6835.83166,-0.03776544772626259
6859.70337,-0.029538676675045443
6889.094255,-0.021783953774101143
6924.48016,-0.012731403601915981
6949.524579999999,-0.006513117489976118
7079.83202,2.7168280020114912e-5
7115.73474,6.663730465420976e-5
7138.807975,0.0016894142849329789
7163.93023,0.0002785322455555608
7191.83437,-0.00026927324085996635
7223.580405000001,-0.0007488332542993736
7261.52259,-0.0005556567860034064
7277.54026,-0.0005777564992949609
7315.52242,-0.007117964769526475
7441.86297,-0.005531838465166174
7466.85265,-0.006323896081402168
7493.90769,-0.007010503789266892
7526.85714,-0.009720243365460766
7555.618425000001,-0.013241664203749066
7589.48368,-0.01573074743331022
7611.52285,-0.01895267767324574
7638.59606,-0.020974009122785225
7671.51381,-0.027604161422064327
7800.871135,-0.04708821869003586
7827.369650000001,-0.042985506189694773
7855.80951,-0.04640183663939878
7879.31209,-0.04858274813364302
7909.9038,-0.05299241031408982
7946.63293,-0.057181916585339145
